"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"05.01.2016 12:15 - 05.01.2016 12:30","17009","16786"
"05.01.2016 12:30 - 05.01.2016 12:45","16933","16683"
"05.01.2016 12:45 - 05.01.2016 13:00","16892","16647"
"05.01.2016 13:00 - 05.01.2016 13:15","16951","16733"
"05.01.2016 13:15 - 05.01.2016 13:30","17070","16806"
"05.01.2016 13:30 - 05.01.2016 13:45","17121","16855"
"05.01.2016 13:45 - 05.01.2016 14:00","17129","16833"
"05.01.2016 14:00 - 05.01.2016 14:15","17125","16750"
"05.01.2016 14:15 - 05.01.2016 14:30","17095","16695"
"05.01.2016 14:30 - 05.01.2016 14:45","16971","16692"
"05.01.2016 14:45 - 05.01.2016 15:00","16882","16703"
"05.01.2016 15:00 - 05.01.2016 15:15","16978","16687"
"05.01.2016 15:15 - 05.01.2016 15:30","17006","16671"
"05.01.2016 15:30 - 05.01.2016 15:45","17073","16731"
"05.01.2016 15:45 - 05.01.2016 16:00","17150","16803"
"05.01.2016 16:00 - 05.01.2016 16:15","17203","16838"
"05.01.2016 16:15 - 05.01.2016 16:30","17303","16902"
"05.01.2016 16:30 - 05.01.2016 16:45","17541","17030"
"05.01.2016 16:45 - 05.01.2016 17:00","17855","17414"
"05.01.2016 17:00 - 05.01.2016 17:15","18112","17671"
"05.01.2016 17:15 - 05.01.2016 17:30","18043","17797"
"05.01.2016 17:30 - 05.01.2016 17:45","18082","17796"
"05.01.2016 17:45 - 05.01.2016 18:00","18039","17684"
"05.01.2016 18:00 - 05.01.2016 18:15","17765","17200"
"05.01.2016 18:15 - 05.01.2016 18:30","17225","16948"
"05.01.2016 18:30 - 05.01.2016 18:45","16942","16822"
"05.01.2016 18:45 - 05.01.2016 19:00","16777","16734"
"05.01.2016 19:00 - 05.01.2016 19:15","16690","16594"
"05.01.2016 19:15 - 05.01.2016 19:30","16592","16402"
"05.01.2016 19:30 - 05.01.2016 19:45","16463","16191"
"05.01.2016 19:45 - 05.01.2016 20:00","16342","16081"
"05.01.2016 20:00 - 05.01.2016 20:15","16213","15761"
"05.01.2016 20:15 - 05.01.2016 20:30","16027","15507"
"05.01.2016 20:30 - 05.01.2016 20:45","15796","15253"
"05.01.2016 20:45 - 05.01.2016 21:00","15494","15042"
"05.01.2016 21:00 - 05.01.2016 21:15","15241","14756"
"05.01.2016 21:15 - 05.01.2016 21:30","15001","14595"
"05.01.2016 21:30 - 05.01.2016 21:45","14705","14274"
"05.01.2016 21:45 - 05.01.2016 22:00","14361","14002"
"05.01.2016 22:00 - 05.01.2016 22:15","14057","13655"
"05.01.2016 22:15 - 05.01.2016 22:30","13752","13392"
"05.01.2016 22:30 - 05.01.2016 22:45","13418","13111"
"05.01.2016 22:45 - 05.01.2016 23:00","13072","12808"
"05.01.2016 23:00 - 05.01.2016 23:15","12827","12690"
"05.01.2016 23:15 - 05.01.2016 23:30","12675","12399"
"05.01.2016 23:30 - 05.01.2016 23:45","12407","12116"
"05.01.2016 23:45 - 06.01.2016 00:00","12032","11831"
"06.01.2016 00:00 - 06.01.2016 00:15","11717","11635"
"06.01.2016 00:15 - 06.01.2016 00:30","11521","11435"
"06.01.2016 00:30 - 06.01.2016 00:45","11327","11234"
"06.01.2016 00:45 - 06.01.2016 01:00","11114","11038"
"06.01.2016 01:00 - 06.01.2016 01:15","10886","10908"
"06.01.2016 01:15 - 06.01.2016 01:30","10657","10809"
"06.01.2016 01:30 - 06.01.2016 01:45","10472","10682"
"06.01.2016 01:45 - 06.01.2016 02:00","10333","10604"
"06.01.2016 02:00 - 06.01.2016 02:15","10204","10458"
"06.01.2016 02:15 - 06.01.2016 02:30","10112","10387"
"06.01.2016 02:30 - 06.01.2016 02:45","10036","10416"
"06.01.2016 02:45 - 06.01.2016 03:00","9949","10401"
"06.01.2016 03:00 - 06.01.2016 03:15","9879","10359"
"06.01.2016 03:15 - 06.01.2016 03:30","9832","10338"
"06.01.2016 03:30 - 06.01.2016 03:45","9795","10355"
"06.01.2016 03:45 - 06.01.2016 04:00","9742","10350"
"06.01.2016 04:00 - 06.01.2016 04:15","9724","10337"
"06.01.2016 04:15 - 06.01.2016 04:30","9739","10407"
"06.01.2016 04:30 - 06.01.2016 04:45","9812","10467"
"06.01.2016 04:45 - 06.01.2016 05:00","9894","10488"
"06.01.2016 05:00 - 06.01.2016 05:15","9962","10650"
"06.01.2016 05:15 - 06.01.2016 05:30","10084","10804"
"06.01.2016 05:30 - 06.01.2016 05:45","10251","11033"
"06.01.2016 05:45 - 06.01.2016 06:00","10487","11242"
"06.01.2016 06:00 - 06.01.2016 06:15","10785","11721"
"06.01.2016 06:15 - 06.01.2016 06:30","11262","12199"
"06.01.2016 06:30 - 06.01.2016 06:45","11740","12621"
"06.01.2016 06:45 - 06.01.2016 07:00","12148","13114"
"06.01.2016 07:00 - 06.01.2016 07:15","12602","13838"
"06.01.2016 07:15 - 06.01.2016 07:30","13146","14511"
"06.01.2016 07:30 - 06.01.2016 07:45","13818","15192"
"06.01.2016 07:45 - 06.01.2016 08:00","14362","15729"
"06.01.2016 08:00 - 06.01.2016 08:15","14781","16106"
"06.01.2016 08:15 - 06.01.2016 08:30","15158","16359"
"06.01.2016 08:30 - 06.01.2016 08:45","15498","16579"
"06.01.2016 08:45 - 06.01.2016 09:00","15700","16655"
"06.01.2016 09:00 - 06.01.2016 09:15","15896","16858"
"06.01.2016 09:15 - 06.01.2016 09:30","15885","16909"
"06.01.2016 09:30 - 06.01.2016 09:45","15983","16954"
"06.01.2016 09:45 - 06.01.2016 10:00","16175","16975"
"06.01.2016 10:00 - 06.01.2016 10:15","15946","17070"
"06.01.2016 10:15 - 06.01.2016 10:30","16244","17023"
"06.01.2016 10:30 - 06.01.2016 10:45","16302","17055"
"06.01.2016 10:45 - 06.01.2016 11:00","16333","17082"
"06.01.2016 11:00 - 06.01.2016 11:15","16335","17081"
"06.01.2016 11:15 - 06.01.2016 11:30","16326","17073"
"06.01.2016 11:30 - 06.01.2016 11:45","16316","17099"
"06.01.2016 11:45 - 06.01.2016 12:00","15970","17125"
"06.01.2016 12:00 - 06.01.2016 12:15","16213","17064"
"06.01.2016 12:15 - 06.01.2016 12:30","16157","17005"
"06.01.2016 12:30 - 06.01.2016 12:45","15715","16962"
"06.01.2016 12:45 - 06.01.2016 13:00","15973","16920"
"06.01.2016 13:00 - 06.01.2016 13:15","16033","17007"
"06.01.2016 13:15 - 06.01.2016 13:30","16196","17076"
"06.01.2016 13:30 - 06.01.2016 13:45","16295","17093"
"06.01.2016 13:45 - 06.01.2016 14:00","16313","17076"
"06.01.2016 14:00 - 06.01.2016 14:15","16305","17070"
"06.01.2016 14:15 - 06.01.2016 14:30","16294","17061"
"06.01.2016 14:30 - 06.01.2016 14:45","16394","16965"
"06.01.2016 14:45 - 06.01.2016 15:00","16459","17008"
"06.01.2016 15:00 - 06.01.2016 15:15","16495","16944"
"06.01.2016 15:15 - 06.01.2016 15:30","16482","16876"
"06.01.2016 15:30 - 06.01.2016 15:45","16533","16969"
"06.01.2016 15:45 - 06.01.2016 16:00","16601","16945"
"06.01.2016 16:00 - 06.01.2016 16:15","16632","16977"
"06.01.2016 16:15 - 06.01.2016 16:30","16623","17107"
"06.01.2016 16:30 - 06.01.2016 16:45","16868","17214"
"06.01.2016 16:45 - 06.01.2016 17:00","17225","17634"
"06.01.2016 17:00 - 06.01.2016 17:15","17573","17907"
"06.01.2016 17:15 - 06.01.2016 17:30","17554","18077"
"06.01.2016 17:30 - 06.01.2016 17:45","17670","18101"
"06.01.2016 17:45 - 06.01.2016 18:00","17699","17921"
"06.01.2016 18:00 - 06.01.2016 18:15","17488","17412"
"06.01.2016 18:15 - 06.01.2016 18:30","16939","17139"
"06.01.2016 18:30 - 06.01.2016 18:45","16694","16922"
"06.01.2016 18:45 - 06.01.2016 19:00","16533","16885"
"06.01.2016 19:00 - 06.01.2016 19:15","16384","16684"
"06.01.2016 19:15 - 06.01.2016 19:30","16248","16520"
"06.01.2016 19:30 - 06.01.2016 19:45","16101","16313"
"06.01.2016 19:45 - 06.01.2016 20:00","15967","16181"
"06.01.2016 20:00 - 06.01.2016 20:15","15880","15911"
"06.01.2016 20:15 - 06.01.2016 20:30","15820","15690"
"06.01.2016 20:30 - 06.01.2016 20:45","15701","15423"
"06.01.2016 20:45 - 06.01.2016 21:00","15474","15129"
"06.01.2016 21:00 - 06.01.2016 21:15","15255","14765"
"06.01.2016 21:15 - 06.01.2016 21:30","15078","14671"
"06.01.2016 21:30 - 06.01.2016 21:45","14818","14385"
"06.01.2016 21:45 - 06.01.2016 22:00","14450","14095"
"06.01.2016 22:00 - 06.01.2016 22:15","14233","13720"
"06.01.2016 22:15 - 06.01.2016 22:30","13890","13468"
"06.01.2016 22:30 - 06.01.2016 22:45","13529","13161"
"06.01.2016 22:45 - 06.01.2016 23:00","13141","12874"
"06.01.2016 23:00 - 06.01.2016 23:15","12886","12704"
"06.01.2016 23:15 - 06.01.2016 23:30","12758","12486"
"06.01.2016 23:30 - 06.01.2016 23:45","12512","12179"
"06.01.2016 23:45 - 07.01.2016 00:00","12171","11905"
"07.01.2016 00:00 - 07.01.2016 00:15","11890","11658"
"07.01.2016 00:15 - 07.01.2016 00:30","11791","11460"
"07.01.2016 00:30 - 07.01.2016 00:45","11626","11301"
"07.01.2016 00:45 - 07.01.2016 01:00","11346","11106"
"07.01.2016 01:00 - 07.01.2016 01:15","11050","10985"
"07.01.2016 01:15 - 07.01.2016 01:30","10871","10882"
"07.01.2016 01:30 - 07.01.2016 01:45","10681","10773"
"07.01.2016 01:45 - 07.01.2016 02:00","10532","10693"
"07.01.2016 02:00 - 07.01.2016 02:15","10404","10570"
"07.01.2016 02:15 - 07.01.2016 02:30","10271","10485"
"07.01.2016 02:30 - 07.01.2016 02:45","10153","10472"
"07.01.2016 02:45 - 07.01.2016 03:00","10118","10414"
"07.01.2016 03:00 - 07.01.2016 03:15","10051","10404"
"07.01.2016 03:15 - 07.01.2016 03:30","10000","10352"
"07.01.2016 03:30 - 07.01.2016 03:45","9976","10301"
"07.01.2016 03:45 - 07.01.2016 04:00","9923","10366"
"07.01.2016 04:00 - 07.01.2016 04:15","9887","10324"
"07.01.2016 04:15 - 07.01.2016 04:30","9900","10346"
"07.01.2016 04:30 - 07.01.2016 04:45","9950","10451"
"07.01.2016 04:45 - 07.01.2016 05:00","9993","10500"
"07.01.2016 05:00 - 07.01.2016 05:15","10045","10627"
"07.01.2016 05:15 - 07.01.2016 05:30","10189","10749"
"07.01.2016 05:30 - 07.01.2016 05:45","10389","11012"
"07.01.2016 05:45 - 07.01.2016 06:00","10575","11194"
"07.01.2016 06:00 - 07.01.2016 06:15","10901","11674"
"07.01.2016 06:15 - 07.01.2016 06:30","11302","12113"
"07.01.2016 06:30 - 07.01.2016 06:45","11651","12608"
"07.01.2016 06:45 - 07.01.2016 07:00","12020","13133"
"07.01.2016 07:00 - 07.01.2016 07:15","12463","13791"
"07.01.2016 07:15 - 07.01.2016 07:30","12935","14437"
"07.01.2016 07:30 - 07.01.2016 07:45","13431","15137"
"07.01.2016 07:45 - 07.01.2016 08:00","13944","15654"
"07.01.2016 08:00 - 07.01.2016 08:15","14406","16130"
"07.01.2016 08:15 - 07.01.2016 08:30","14807","16324"
"07.01.2016 08:30 - 07.01.2016 08:45","15076","16442"
"07.01.2016 08:45 - 07.01.2016 09:00","15246","16574"
"07.01.2016 09:00 - 07.01.2016 09:15","15381","16679"
"07.01.2016 09:15 - 07.01.2016 09:30","15517","16739"
"07.01.2016 09:30 - 07.01.2016 09:45","16487","16765"
"07.01.2016 09:45 - 07.01.2016 10:00","15696","16818"
"07.01.2016 10:00 - 07.01.2016 10:15","15750","16862"
"07.01.2016 10:15 - 07.01.2016 10:30","15844","16924"
"07.01.2016 10:30 - 07.01.2016 10:45","15877","16940"
"07.01.2016 10:45 - 07.01.2016 11:00","15851","17002"
"07.01.2016 11:00 - 07.01.2016 11:15","15852","17055"
"07.01.2016 11:15 - 07.01.2016 11:30","15853","17064"
"07.01.2016 11:30 - 07.01.2016 11:45","15855","17075"
"07.01.2016 11:45 - 07.01.2016 12:00","15835","17123"
"07.01.2016 12:00 - 07.01.2016 12:15","15734","17116"
"07.01.2016 12:15 - 07.01.2016 12:30","15475","16990"
"07.01.2016 12:30 - 07.01.2016 12:45","15198","17006"
"07.01.2016 12:45 - 07.01.2016 13:00","15234","17000"
"07.01.2016 13:00 - 07.01.2016 13:15","15282","17057"
"07.01.2016 13:15 - 07.01.2016 13:30","15357","17142"
"07.01.2016 13:30 - 07.01.2016 13:45","15373","17143"
"07.01.2016 13:45 - 07.01.2016 14:00","15376","17160"
"07.01.2016 14:00 - 07.01.2016 14:15","15344","17157"
"07.01.2016 14:15 - 07.01.2016 14:30","15328","17116"
"07.01.2016 14:30 - 07.01.2016 14:45","15316","17141"
"07.01.2016 14:45 - 07.01.2016 15:00","15289","17138"
"07.01.2016 15:00 - 07.01.2016 15:15","15253","17137"
"07.01.2016 15:15 - 07.01.2016 15:30","15195","17150"
"07.01.2016 15:30 - 07.01.2016 15:45","15247","17178"
"07.01.2016 15:45 - 07.01.2016 16:00","15311","17305"
"07.01.2016 16:00 - 07.01.2016 16:15","15222","17329"
"07.01.2016 16:15 - 07.01.2016 16:30","15209","17445"
"07.01.2016 16:30 - 07.01.2016 16:45","15628","17587"
"07.01.2016 16:45 - 07.01.2016 17:00","15951","17894"
"07.01.2016 17:00 - 07.01.2016 17:15","16214","18085"
"07.01.2016 17:15 - 07.01.2016 17:30","16236","18232"
"07.01.2016 17:30 - 07.01.2016 17:45","16322","18212"
"07.01.2016 17:45 - 07.01.2016 18:00","16277","18120"
"07.01.2016 18:00 - 07.01.2016 18:15","16037","17617"
"07.01.2016 18:15 - 07.01.2016 18:30","15573","17378"
"07.01.2016 18:30 - 07.01.2016 18:45","15328","17218"
"07.01.2016 18:45 - 07.01.2016 19:00","15150","17180"
"07.01.2016 19:00 - 07.01.2016 19:15","15002","16986"
"07.01.2016 19:15 - 07.01.2016 19:30","14793","16818"
"07.01.2016 19:30 - 07.01.2016 19:45","14577","16613"
"07.01.2016 19:45 - 07.01.2016 20:00","14400","16481"
"07.01.2016 20:00 - 07.01.2016 20:15","14278","16151"
"07.01.2016 20:15 - 07.01.2016 20:30","14164","15912"
"07.01.2016 20:30 - 07.01.2016 20:45","14016","15629"
"07.01.2016 20:45 - 07.01.2016 21:00","13789","15383"
"07.01.2016 21:00 - 07.01.2016 21:15","13574","15103"
"07.01.2016 21:15 - 07.01.2016 21:30","13384","14822"
"07.01.2016 21:30 - 07.01.2016 21:45","13218","14491"
"07.01.2016 21:45 - 07.01.2016 22:00","12961","14247"
"07.01.2016 22:00 - 07.01.2016 22:15","12745","13927"
"07.01.2016 22:15 - 07.01.2016 22:30","12601","13660"
"07.01.2016 22:30 - 07.01.2016 22:45","12423","13350"
"07.01.2016 22:45 - 07.01.2016 23:00","12171","12999"
"07.01.2016 23:00 - 07.01.2016 23:15","11975","12916"
"07.01.2016 23:15 - 07.01.2016 23:30","11917","12639"
"07.01.2016 23:30 - 07.01.2016 23:45","11778","12370"
"07.01.2016 23:45 - 08.01.2016 00:00","11562","12073"
"08.01.2016 00:00 - 08.01.2016 00:15","10605","11829"
"08.01.2016 00:15 - 08.01.2016 00:30","10452","11694"
"08.01.2016 00:30 - 08.01.2016 00:45","10313","11429"
"08.01.2016 00:45 - 08.01.2016 01:00","10189","11282"
"08.01.2016 01:00 - 08.01.2016 01:15","10092","11115"
"08.01.2016 01:15 - 08.01.2016 01:30","10029","10991"
"08.01.2016 01:30 - 08.01.2016 01:45","9955","10869"
"08.01.2016 01:45 - 08.01.2016 02:00","9843","10779"
"08.01.2016 02:00 - 08.01.2016 02:15","9753","10700"
"08.01.2016 02:15 - 08.01.2016 02:30","9687","10615"
"08.01.2016 02:30 - 08.01.2016 02:45","9627","10540"
"08.01.2016 02:45 - 08.01.2016 03:00","9531","10480"
"08.01.2016 03:00 - 08.01.2016 03:15","9453","10477"
"08.01.2016 03:15 - 08.01.2016 03:30","9389","10492"
"08.01.2016 03:30 - 08.01.2016 03:45","9348","10439"
"08.01.2016 03:45 - 08.01.2016 04:00","9301","10408"
"08.01.2016 04:00 - 08.01.2016 04:15","9282","10504"
"08.01.2016 04:15 - 08.01.2016 04:30","9302","10522"
"08.01.2016 04:30 - 08.01.2016 04:45","9318","10531"
"08.01.2016 04:45 - 08.01.2016 05:00","9354","10611"
"08.01.2016 05:00 - 08.01.2016 05:15","9419","10711"
"08.01.2016 05:15 - 08.01.2016 05:30","9524","10920"
"08.01.2016 05:30 - 08.01.2016 05:45","9627","11124"
"08.01.2016 05:45 - 08.01.2016 06:00","9769","11418"
"08.01.2016 06:00 - 08.01.2016 06:15","9985","11975"
"08.01.2016 06:15 - 08.01.2016 06:30","10221","12457"
"08.01.2016 06:30 - 08.01.2016 06:45","10460","12878"
"08.01.2016 06:45 - 08.01.2016 07:00","10708","13355"
"08.01.2016 07:00 - 08.01.2016 07:15","11008","14021"
"08.01.2016 07:15 - 08.01.2016 07:30","11266","14749"
"08.01.2016 07:30 - 08.01.2016 07:45","11549","15359"
"08.01.2016 07:45 - 08.01.2016 08:00","11878","15918"
"08.01.2016 08:00 - 08.01.2016 08:15","12163","16320"
"08.01.2016 08:15 - 08.01.2016 08:30","12435","16519"
"08.01.2016 08:30 - 08.01.2016 08:45","12655","16570"
"08.01.2016 08:45 - 08.01.2016 09:00","12756","16688"
"08.01.2016 09:00 - 08.01.2016 09:15","12864","16825"
"08.01.2016 09:15 - 08.01.2016 09:30","12940","16874"
"08.01.2016 09:30 - 08.01.2016 09:45","13065","16839"
"08.01.2016 09:45 - 08.01.2016 10:00","13191","16842"
"08.01.2016 10:00 - 08.01.2016 10:15","13309","16832"
"08.01.2016 10:15 - 08.01.2016 10:30","13429","16732"
"08.01.2016 10:30 - 08.01.2016 10:45","13541","16717"
"08.01.2016 10:45 - 08.01.2016 11:00","13614","16667"
"08.01.2016 11:00 - 08.01.2016 11:15","13668","16635"
"08.01.2016 11:15 - 08.01.2016 11:30","13711","16549"
"08.01.2016 11:30 - 08.01.2016 11:45","13715","16455"
"08.01.2016 11:45 - 08.01.2016 12:00","13729","16500"
"08.01.2016 12:00 - 08.01.2016 12:15","13720","16275"
"08.01.2016 12:15 - 08.01.2016 12:30","13754","16198"
"08.01.2016 12:30 - 08.01.2016 12:45","13749","16032"
"08.01.2016 12:45 - 08.01.2016 13:00","13782","15955"
"08.01.2016 13:00 - 08.01.2016 13:15","13816","16019"
"08.01.2016 13:15 - 08.01.2016 13:30","13852","16093"
"08.01.2016 13:30 - 08.01.2016 13:45","13868","16100"
"08.01.2016 13:45 - 08.01.2016 14:00","13830","16054"
"08.01.2016 14:00 - 08.01.2016 14:15","13813","16038"
"08.01.2016 14:15 - 08.01.2016 14:30","13869","16036"
"08.01.2016 14:30 - 08.01.2016 14:45","13892","16015"
"08.01.2016 14:45 - 08.01.2016 15:00","13905","16018"
"08.01.2016 15:00 - 08.01.2016 15:15","13854","15923"
"08.01.2016 15:15 - 08.01.2016 15:30","13904","15920"
"08.01.2016 15:30 - 08.01.2016 15:45","13915","15956"
"08.01.2016 15:45 - 08.01.2016 16:00","13896","16017"
"08.01.2016 16:00 - 08.01.2016 16:15","13865","16030"
"08.01.2016 16:15 - 08.01.2016 16:30","13926","16107"
"08.01.2016 16:30 - 08.01.2016 16:45","14120","16235"
"08.01.2016 16:45 - 08.01.2016 17:00","14445","16615"
"08.01.2016 17:00 - 08.01.2016 17:15","14593","17042"
"08.01.2016 17:15 - 08.01.2016 17:30","14599","17439"
"08.01.2016 17:30 - 08.01.2016 17:45","14711","17587"
"08.01.2016 17:45 - 08.01.2016 18:00","14779","17537"
"08.01.2016 18:00 - 08.01.2016 18:15","14644","17195"
"08.01.2016 18:15 - 08.01.2016 18:30","14296","16907"
"08.01.2016 18:30 - 08.01.2016 18:45","14096","16768"
"08.01.2016 18:45 - 08.01.2016 19:00","13999","16587"
"08.01.2016 19:00 - 08.01.2016 19:15","13855","16392"
"08.01.2016 19:15 - 08.01.2016 19:30","13717","16258"
"08.01.2016 19:30 - 08.01.2016 19:45","13548","16052"
"08.01.2016 19:45 - 08.01.2016 20:00","13401","15927"
"08.01.2016 20:00 - 08.01.2016 20:15","13276","15582"
"08.01.2016 20:15 - 08.01.2016 20:30","13155","15413"
"08.01.2016 20:30 - 08.01.2016 20:45","13008","15116"
"08.01.2016 20:45 - 08.01.2016 21:00","12812","14870"
"08.01.2016 21:00 - 08.01.2016 21:15","12645","14529"
"08.01.2016 21:15 - 08.01.2016 21:30","12513","14295"
"08.01.2016 21:30 - 08.01.2016 21:45","12355","13993"
"08.01.2016 21:45 - 08.01.2016 22:00","12155","13778"
"08.01.2016 22:00 - 08.01.2016 22:15","11945","13475"
"08.01.2016 22:15 - 08.01.2016 22:30","11690","13245"
"08.01.2016 22:30 - 08.01.2016 22:45","11414","13033"
"08.01.2016 22:45 - 08.01.2016 23:00","11230","12807"
"08.01.2016 23:00 - 08.01.2016 23:15","11051","12705"
"08.01.2016 23:15 - 08.01.2016 23:30","10832","12520"
"08.01.2016 23:30 - 08.01.2016 23:45","10655","12300"
"08.01.2016 23:45 - 09.01.2016 00:00","10396","12053"
"09.01.2016 00:00 - 09.01.2016 00:15","10993","11857"
"09.01.2016 00:15 - 09.01.2016 00:30","10703","11689"
"09.01.2016 00:30 - 09.01.2016 00:45","10542","11515"
"09.01.2016 00:45 - 09.01.2016 01:00","10286","11329"
"09.01.2016 01:00 - 09.01.2016 01:15","10035","11088"
"09.01.2016 01:15 - 09.01.2016 01:30","9751","10939"
"09.01.2016 01:30 - 09.01.2016 01:45","9589","10788"
"09.01.2016 01:45 - 09.01.2016 02:00","9427","10605"
"09.01.2016 02:00 - 09.01.2016 02:15","9262","10516"
"09.01.2016 02:15 - 09.01.2016 02:30","9180","10425"
"09.01.2016 02:30 - 09.01.2016 02:45","9098","10365"
"09.01.2016 02:45 - 09.01.2016 03:00","9043","10302"
"09.01.2016 03:00 - 09.01.2016 03:15","8938","10246"
"09.01.2016 03:15 - 09.01.2016 03:30","8890","10203"
"09.01.2016 03:30 - 09.01.2016 03:45","8836","10133"
"09.01.2016 03:45 - 09.01.2016 04:00","8800","10110"
"09.01.2016 04:00 - 09.01.2016 04:15","8791","10093"
"09.01.2016 04:15 - 09.01.2016 04:30","8799","10082"
"09.01.2016 04:30 - 09.01.2016 04:45","8769","10109"
"09.01.2016 04:45 - 09.01.2016 05:00","8819","10128"
"09.01.2016 05:00 - 09.01.2016 05:15","8868","10179"
"09.01.2016 05:15 - 09.01.2016 05:30","8910","10212"
"09.01.2016 05:30 - 09.01.2016 05:45","8961","10254"
"09.01.2016 05:45 - 09.01.2016 06:00","9040","10375"
"09.01.2016 06:00 - 09.01.2016 06:15","9185","10527"
"09.01.2016 06:15 - 09.01.2016 06:30","9376","10677"
"09.01.2016 06:30 - 09.01.2016 06:45","9569","10869"
"09.01.2016 06:45 - 09.01.2016 07:00","9762","11036"
"09.01.2016 07:00 - 09.01.2016 07:15","9914","11323"
"09.01.2016 07:15 - 09.01.2016 07:30","10199","11543"
"09.01.2016 07:30 - 09.01.2016 07:45","10548","11879"
"09.01.2016 07:45 - 09.01.2016 08:00","10780","12135"
"09.01.2016 08:00 - 09.01.2016 08:15","11158","12488"
"09.01.2016 08:15 - 09.01.2016 08:30","11584","12777"
"09.01.2016 08:30 - 09.01.2016 08:45","11910","13073"
"09.01.2016 08:45 - 09.01.2016 09:00","12115","13240"
"09.01.2016 09:00 - 09.01.2016 09:15","12290","13521"
"09.01.2016 09:15 - 09.01.2016 09:30","12486","13783"
"09.01.2016 09:30 - 09.01.2016 09:45","12757","13932"
"09.01.2016 09:45 - 09.01.2016 10:00","13004","14090"
"09.01.2016 10:00 - 09.01.2016 10:15","13109","14289"
"09.01.2016 10:15 - 09.01.2016 10:30","13127","14368"
"09.01.2016 10:30 - 09.01.2016 10:45","13188","14408"
"09.01.2016 10:45 - 09.01.2016 11:00","13292","14441"
"09.01.2016 11:00 - 09.01.2016 11:15","13363","14529"
"09.01.2016 11:15 - 09.01.2016 11:30","13459","14546"
"09.01.2016 11:30 - 09.01.2016 11:45","13561","14553"
"09.01.2016 11:45 - 09.01.2016 12:00","13553","14605"
"09.01.2016 12:00 - 09.01.2016 12:15","13596","14533"
"09.01.2016 12:15 - 09.01.2016 12:30","13505","14478"
"09.01.2016 12:30 - 09.01.2016 12:45","13462","14402"
"09.01.2016 12:45 - 09.01.2016 13:00","13386","14408"
"09.01.2016 13:00 - 09.01.2016 13:15","13320","14410"
"09.01.2016 13:15 - 09.01.2016 13:30","13223","14333"
"09.01.2016 13:30 - 09.01.2016 13:45","13178","14303"
"09.01.2016 13:45 - 09.01.2016 14:00","13173","14204"
"09.01.2016 14:00 - 09.01.2016 14:15","13160","14185"
"09.01.2016 14:15 - 09.01.2016 14:30","13283","14173"
"09.01.2016 14:30 - 09.01.2016 14:45","13274","14135"
"09.01.2016 14:45 - 09.01.2016 15:00","13262","14118"
"09.01.2016 15:00 - 09.01.2016 15:15","13288","14046"
"09.01.2016 15:15 - 09.01.2016 15:30","13310","14014"
"09.01.2016 15:30 - 09.01.2016 15:45","13340","14032"
"09.01.2016 15:45 - 09.01.2016 16:00","13373","14097"
"09.01.2016 16:00 - 09.01.2016 16:15","13415","14120"
"09.01.2016 16:15 - 09.01.2016 16:30","13445","14269"
"09.01.2016 16:30 - 09.01.2016 16:45","13731","14484"
