"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"16.11.2017 12:00 - 16.11.2017 12:15","17018","16615"
"16.11.2017 12:15 - 16.11.2017 12:30","17121","16607"
"16.11.2017 12:30 - 16.11.2017 12:45","16969","16592"
"16.11.2017 12:45 - 16.11.2017 13:00","16893","16520"
"16.11.2017 13:00 - 16.11.2017 13:15","16945","16604"
"16.11.2017 13:15 - 16.11.2017 13:30","17074","16570"
"16.11.2017 13:30 - 16.11.2017 13:45","17109","16574"
"16.11.2017 13:45 - 16.11.2017 14:00","17120","16662"
"16.11.2017 14:00 - 16.11.2017 14:15","17155","16623"
"16.11.2017 14:15 - 16.11.2017 14:30","17191","16586"
"16.11.2017 14:30 - 16.11.2017 14:45","17257","16617"
"16.11.2017 14:45 - 16.11.2017 15:00","17299","16626"
"16.11.2017 15:00 - 16.11.2017 15:15","17312","16599"
"16.11.2017 15:15 - 16.11.2017 15:30","17285","16676"
"16.11.2017 15:30 - 16.11.2017 15:45","17365","16708"
"16.11.2017 15:45 - 16.11.2017 16:00","17446","16724"
"16.11.2017 16:00 - 16.11.2017 16:15","17455","16817"
"16.11.2017 16:15 - 16.11.2017 16:30","17476","16882"
"16.11.2017 16:30 - 16.11.2017 16:45","17540","17085"
"16.11.2017 16:45 - 16.11.2017 17:00","17636","17432"
"16.11.2017 17:00 - 16.11.2017 17:15","17810","17642"
"16.11.2017 17:15 - 16.11.2017 17:30","17916","17788"
"16.11.2017 17:30 - 16.11.2017 17:45","18160","17777"
"16.11.2017 17:45 - 16.11.2017 18:00","18204","17691"
"16.11.2017 18:00 - 16.11.2017 18:15","17952","17252"
"16.11.2017 18:15 - 16.11.2017 18:30","17656","17037"
"16.11.2017 18:30 - 16.11.2017 18:45","17588","16885"
"16.11.2017 18:45 - 16.11.2017 19:00","17540","16817"
"16.11.2017 19:00 - 16.11.2017 19:15","17468","16627"
"16.11.2017 19:15 - 16.11.2017 19:30","17392","16454"
"16.11.2017 19:30 - 16.11.2017 19:45","17295","16353"
"16.11.2017 19:45 - 16.11.2017 20:00","17175","16207"
"16.11.2017 20:00 - 16.11.2017 20:15","17026","15973"
"16.11.2017 20:15 - 16.11.2017 20:30","16869","15777"
"16.11.2017 20:30 - 16.11.2017 20:45","16668","15511"
"16.11.2017 20:45 - 16.11.2017 21:00","16430","15303"
"16.11.2017 21:00 - 16.11.2017 21:15","16140","14984"
"16.11.2017 21:15 - 16.11.2017 21:30","15830","14681"
"16.11.2017 21:30 - 16.11.2017 21:45","15524","14389"
"16.11.2017 21:45 - 16.11.2017 22:00","15233","14074"
"16.11.2017 22:00 - 16.11.2017 22:15","14906","13780"
"16.11.2017 22:15 - 16.11.2017 22:30","14670","13541"
"16.11.2017 22:30 - 16.11.2017 22:45","14381","13203"
"16.11.2017 22:45 - 16.11.2017 23:00","14073","12948"
"16.11.2017 23:00 - 16.11.2017 23:15","13868","12775"
"16.11.2017 23:15 - 16.11.2017 23:30","13689","12513"
"16.11.2017 23:30 - 16.11.2017 23:45","13409","12284"
"16.11.2017 23:45 - 17.11.2017 00:00","13118","11998"
"17.11.2017 00:00 - 17.11.2017 00:15","12796","11797"
"17.11.2017 00:15 - 17.11.2017 00:30","12629","11560"
"17.11.2017 00:30 - 17.11.2017 00:45","12445","11475"
"17.11.2017 00:45 - 17.11.2017 01:00","12251","11286"
"17.11.2017 01:00 - 17.11.2017 01:15","12041","11134"
"17.11.2017 01:15 - 17.11.2017 01:30","11875","10946"
"17.11.2017 01:30 - 17.11.2017 01:45","11726","10879"
"17.11.2017 01:45 - 17.11.2017 02:00","11583","10757"
"17.11.2017 02:00 - 17.11.2017 02:15","11494","10708"
"17.11.2017 02:15 - 17.11.2017 02:30","11457","10685"
"17.11.2017 02:30 - 17.11.2017 02:45","11411","10623"
"17.11.2017 02:45 - 17.11.2017 03:00","11358","10596"
"17.11.2017 03:00 - 17.11.2017 03:15","11348","10618"
"17.11.2017 03:15 - 17.11.2017 03:30","11301","10564"
"17.11.2017 03:30 - 17.11.2017 03:45","11286","10562"
"17.11.2017 03:45 - 17.11.2017 04:00","11224","10528"
"17.11.2017 04:00 - 17.11.2017 04:15","11275","10568"
"17.11.2017 04:15 - 17.11.2017 04:30","11323","10594"
"17.11.2017 04:30 - 17.11.2017 04:45","11305","10657"
"17.11.2017 04:45 - 17.11.2017 05:00","11345","10741"
"17.11.2017 05:00 - 17.11.2017 05:15","11415","10884"
"17.11.2017 05:15 - 17.11.2017 05:30","11595","11049"
"17.11.2017 05:30 - 17.11.2017 05:45","11814","11261"
"17.11.2017 05:45 - 17.11.2017 06:00","12050","11510"
"17.11.2017 06:00 - 17.11.2017 06:15","12406","12072"
"17.11.2017 06:15 - 17.11.2017 06:30","12840","12559"
"17.11.2017 06:30 - 17.11.2017 06:45","13310","13019"
"17.11.2017 06:45 - 17.11.2017 07:00","13751","13403"
"17.11.2017 07:00 - 17.11.2017 07:15","14462","14175"
"17.11.2017 07:15 - 17.11.2017 07:30","15151","14849"
"17.11.2017 07:30 - 17.11.2017 07:45","15757","15348"
"17.11.2017 07:45 - 17.11.2017 08:00","16227","15610"
"17.11.2017 08:00 - 17.11.2017 08:15","16598","15790"
"17.11.2017 08:15 - 17.11.2017 08:30","16766","15979"
"17.11.2017 08:30 - 17.11.2017 08:45","10882","16123"
"17.11.2017 08:45 - 17.11.2017 09:00","17126","16276"
"17.11.2017 09:00 - 17.11.2017 09:15","17249","16332"
"17.11.2017 09:15 - 17.11.2017 09:30","17303","16350"
"17.11.2017 09:30 - 17.11.2017 09:45","17309","16283"
"17.11.2017 09:45 - 17.11.2017 10:00","17316","16242"
"17.11.2017 10:00 - 17.11.2017 10:15","17303","16216"
"17.11.2017 10:15 - 17.11.2017 10:30","17249","16140"
"17.11.2017 10:30 - 17.11.2017 10:45","17281","16062"
"17.11.2017 10:45 - 17.11.2017 11:00","17282","15989"
"17.11.2017 11:00 - 17.11.2017 11:15","17224","15936"
"17.11.2017 11:15 - 17.11.2017 11:30","17208","15933"
"17.11.2017 11:30 - 17.11.2017 11:45","17123","15829"
"17.11.2017 11:45 - 17.11.2017 12:00","17057","15774"
"17.11.2017 12:00 - 17.11.2017 12:15","16976","15594"
"17.11.2017 12:15 - 17.11.2017 12:30","16795","15531"
"17.11.2017 12:30 - 17.11.2017 12:45","16606","15441"
"17.11.2017 12:45 - 17.11.2017 13:00","16500","15604"
"17.11.2017 13:00 - 17.11.2017 13:15","16445","15693"
"17.11.2017 13:15 - 17.11.2017 13:30","16373","15822"
"17.11.2017 13:30 - 17.11.2017 13:45","16402","15870"
"17.11.2017 13:45 - 17.11.2017 14:00","16500","15885"
"17.11.2017 14:00 - 17.11.2017 14:15","16462","15871"
"17.11.2017 14:15 - 17.11.2017 14:30","16407","15867"
"17.11.2017 14:30 - 17.11.2017 14:45","16369","15909"
"17.11.2017 14:45 - 17.11.2017 15:00","16356","15932"
"17.11.2017 15:00 - 17.11.2017 15:15","16308","15902"
"17.11.2017 15:15 - 17.11.2017 15:30","16296","15929"
"17.11.2017 15:30 - 17.11.2017 15:45","16342","16015"
"17.11.2017 15:45 - 17.11.2017 16:00","16414","16108"
"17.11.2017 16:00 - 17.11.2017 16:15","16479","16113"
"17.11.2017 16:15 - 17.11.2017 16:30","16519","16214"
"17.11.2017 16:30 - 17.11.2017 16:45","16574","16375"
"17.11.2017 16:45 - 17.11.2017 17:00","16668","16813"
"17.11.2017 17:00 - 17.11.2017 17:15","16841","17143"
"17.11.2017 17:15 - 17.11.2017 17:30","17073","17492"
"17.11.2017 17:30 - 17.11.2017 17:45","17319","17582"
"17.11.2017 17:45 - 17.11.2017 18:00","17573","17474"
"17.11.2017 18:00 - 17.11.2017 18:15","17328","17017"
"17.11.2017 18:15 - 17.11.2017 18:30","16879","16827"
"17.11.2017 18:30 - 17.11.2017 18:45","16785","16620"
"17.11.2017 18:45 - 17.11.2017 19:00","16762","16519"
"17.11.2017 19:00 - 17.11.2017 19:15","16613","16285"
"17.11.2017 19:15 - 17.11.2017 19:30","16490","16134"
"17.11.2017 19:30 - 17.11.2017 19:45","16299","15916"
"17.11.2017 19:45 - 17.11.2017 20:00","16078","15806"
"17.11.2017 20:00 - 17.11.2017 20:15","15972","15534"
"17.11.2017 20:15 - 17.11.2017 20:30","15788","15251"
"17.11.2017 20:30 - 17.11.2017 20:45","15463","14966"
"17.11.2017 20:45 - 17.11.2017 21:00","15172","14688"
"17.11.2017 21:00 - 17.11.2017 21:15","14993","14385"
"17.11.2017 21:15 - 17.11.2017 21:30","14753","14196"
"17.11.2017 21:30 - 17.11.2017 21:45","14448","13916"
"17.11.2017 21:45 - 17.11.2017 22:00","14200","13662"
"17.11.2017 22:00 - 17.11.2017 22:15","13921","13365"
"17.11.2017 22:15 - 17.11.2017 22:30","13606","13128"
"17.11.2017 22:30 - 17.11.2017 22:45","13344","12883"
"17.11.2017 22:45 - 17.11.2017 23:00","13141","12660"
"17.11.2017 23:00 - 17.11.2017 23:15","13038","12560"
"17.11.2017 23:15 - 17.11.2017 23:30","12951","12379"
"17.11.2017 23:30 - 17.11.2017 23:45","12699","12124"
"17.11.2017 23:45 - 18.11.2017 00:00","12393","11927"
"18.11.2017 00:00 - 18.11.2017 00:15","12471","11667"
"18.11.2017 00:15 - 18.11.2017 00:30","12255","11489"
"18.11.2017 00:30 - 18.11.2017 00:45","12046","11361"
"18.11.2017 00:45 - 18.11.2017 01:00","11774","11135"
"18.11.2017 01:00 - 18.11.2017 01:15","11526","10986"
"18.11.2017 01:15 - 18.11.2017 01:30","11379","10865"
"18.11.2017 01:30 - 18.11.2017 01:45","11202","10738"
"18.11.2017 01:45 - 18.11.2017 02:00","11024","10577"
"18.11.2017 02:00 - 18.11.2017 02:15","10883","10568"
"18.11.2017 02:15 - 18.11.2017 02:30","10880","10484"
"18.11.2017 02:30 - 18.11.2017 02:45","10822","10415"
"18.11.2017 02:45 - 18.11.2017 03:00","10741","10379"
"18.11.2017 03:00 - 18.11.2017 03:15","10707","10357"
"18.11.2017 03:15 - 18.11.2017 03:30","10709","10308"
"18.11.2017 03:30 - 18.11.2017 03:45","10602","10284"
"18.11.2017 03:45 - 18.11.2017 04:00","10585","10216"
"18.11.2017 04:00 - 18.11.2017 04:15","10618","10240"
"18.11.2017 04:15 - 18.11.2017 04:30","10646","10260"
"18.11.2017 04:30 - 18.11.2017 04:45","10652","10237"
"18.11.2017 04:45 - 18.11.2017 05:00","10639","10209"
"18.11.2017 05:00 - 18.11.2017 05:15","10627","10250"
"18.11.2017 05:15 - 18.11.2017 05:30","10591","10311"
"18.11.2017 05:30 - 18.11.2017 05:45","10689","10375"
"18.11.2017 05:45 - 18.11.2017 06:00","10800","10494"
"18.11.2017 06:00 - 18.11.2017 06:15","10930","10722"
"18.11.2017 06:15 - 18.11.2017 06:30","11168","10925"
"18.11.2017 06:30 - 18.11.2017 06:45","11485","11154"
"18.11.2017 06:45 - 18.11.2017 07:00","11675","11391"
"18.11.2017 07:00 - 18.11.2017 07:15","11896","11750"
"18.11.2017 07:15 - 18.11.2017 07:30","12270","11971"
"18.11.2017 07:30 - 18.11.2017 07:45","12575","12251"
"18.11.2017 07:45 - 18.11.2017 08:00","12768","12511"
"18.11.2017 08:00 - 18.11.2017 08:15","13013","12758"
"18.11.2017 08:15 - 18.11.2017 08:30","13264","12968"
"18.11.2017 08:30 - 18.11.2017 08:45","13520","13239"
"18.11.2017 08:45 - 18.11.2017 09:00","13770","13457"
"18.11.2017 09:00 - 18.11.2017 09:15","14023","13761"
"18.11.2017 09:15 - 18.11.2017 09:30","14167","13954"
"18.11.2017 09:30 - 18.11.2017 09:45","14320","14099"
"18.11.2017 09:45 - 18.11.2017 10:00","14446","14213"
"18.11.2017 10:00 - 18.11.2017 10:15","14514","14303"
"18.11.2017 10:15 - 18.11.2017 10:30","14599","14309"
"18.11.2017 10:30 - 18.11.2017 10:45","14655","14363"
"18.11.2017 10:45 - 18.11.2017 11:00","14660","14383"
"18.11.2017 11:00 - 18.11.2017 11:15","14672","14464"
"18.11.2017 11:15 - 18.11.2017 11:30","14679","14451"
"18.11.2017 11:30 - 18.11.2017 11:45","14641","14483"
"18.11.2017 11:45 - 18.11.2017 12:00","14651","14507"
"18.11.2017 12:00 - 18.11.2017 12:15","14613","14493"
"18.11.2017 12:15 - 18.11.2017 12:30","14561","14439"
"18.11.2017 12:30 - 18.11.2017 12:45","14457","14339"
"18.11.2017 12:45 - 18.11.2017 13:00","14420","14266"
"18.11.2017 13:00 - 18.11.2017 13:15","14432","14175"
"18.11.2017 13:15 - 18.11.2017 13:30","14480","14130"
"18.11.2017 13:30 - 18.11.2017 13:45","14476","14096"
"18.11.2017 13:45 - 18.11.2017 14:00","14457","14052"
"18.11.2017 14:00 - 18.11.2017 14:15","14436","14025"
"18.11.2017 14:15 - 18.11.2017 14:30","14433","13943"
"18.11.2017 14:30 - 18.11.2017 14:45","14452","13953"
"18.11.2017 14:45 - 18.11.2017 15:00","14447","13972"
"18.11.2017 15:00 - 18.11.2017 15:15","14335","14020"
"18.11.2017 15:15 - 18.11.2017 15:30","14436","14023"
"18.11.2017 15:30 - 18.11.2017 15:45","14430","14115"
"18.11.2017 15:45 - 18.11.2017 16:00","14484","14127"
"18.11.2017 16:00 - 18.11.2017 16:15","14550","14181"
"18.11.2017 16:15 - 18.11.2017 16:30","14627","14387"
"18.11.2017 16:30 - 18.11.2017 16:45","14765","14624"
"18.11.2017 16:45 - 18.11.2017 17:00","14991","15066"
"18.11.2017 17:00 - 18.11.2017 17:15","15191","15282"
"18.11.2017 17:15 - 18.11.2017 17:30","15315","15474"
"18.11.2017 17:30 - 18.11.2017 17:45","15523","15596"
"18.11.2017 17:45 - 18.11.2017 18:00","15565","15519"
"18.11.2017 18:00 - 18.11.2017 18:15","15402","15173"
"18.11.2017 18:15 - 18.11.2017 18:30","14881","15009"
"18.11.2017 18:30 - 18.11.2017 18:45","14649","14813"
"18.11.2017 18:45 - 18.11.2017 19:00","14513","14696"
"18.11.2017 19:00 - 18.11.2017 19:15","14388","14557"
"18.11.2017 19:15 - 18.11.2017 19:30","14173","14422"
"18.11.2017 19:30 - 18.11.2017 19:45","14041","14284"
"18.11.2017 19:45 - 18.11.2017 20:00","13889","14176"
"18.11.2017 20:00 - 18.11.2017 20:15","13755","13923"
"18.11.2017 20:15 - 18.11.2017 20:30","13691","13750"
"18.11.2017 20:30 - 18.11.2017 20:45","13581","13545"
"18.11.2017 20:45 - 18.11.2017 21:00","13462","13353"
"18.11.2017 21:00 - 18.11.2017 21:15","13372","13161"
"18.11.2017 21:15 - 18.11.2017 21:30","13336","12999"
"18.11.2017 21:30 - 18.11.2017 21:45","13216","12835"
"18.11.2017 21:45 - 18.11.2017 22:00","13038","12670"
"18.11.2017 22:00 - 18.11.2017 22:15","12809","12494"
"18.11.2017 22:15 - 18.11.2017 22:30","12642","12343"
"18.11.2017 22:30 - 18.11.2017 22:45","12462","12138"
"18.11.2017 22:45 - 18.11.2017 23:00","12301","11990"
"18.11.2017 23:00 - 18.11.2017 23:15","12170","11795"
"18.11.2017 23:15 - 18.11.2017 23:30","12059","11666"
"18.11.2017 23:30 - 18.11.2017 23:45","11933","11444"
"18.11.2017 23:45 - 19.11.2017 00:00","11617","11241"
"19.11.2017 00:00 - 19.11.2017 00:15","11405","11052"
"19.11.2017 00:15 - 19.11.2017 00:30","11345","10912"
"19.11.2017 00:30 - 19.11.2017 00:45","11273","10734"
"19.11.2017 00:45 - 19.11.2017 01:00","11057","10612"
"19.11.2017 01:00 - 19.11.2017 01:15","10855","10481"
"19.11.2017 01:15 - 19.11.2017 01:30","10639","10384"
"19.11.2017 01:30 - 19.11.2017 01:45","10475","10232"
"19.11.2017 01:45 - 19.11.2017 02:00","10320","10134"
"19.11.2017 02:00 - 19.11.2017 02:15","10101","10037"
"19.11.2017 02:15 - 19.11.2017 02:30","10027","10015"
"19.11.2017 02:30 - 19.11.2017 02:45","9991","9964"
"19.11.2017 02:45 - 19.11.2017 03:00","9933","9914"
"19.11.2017 03:00 - 19.11.2017 03:15","9909","9852"
"19.11.2017 03:15 - 19.11.2017 03:30","9918","9816"
"19.11.2017 03:30 - 19.11.2017 03:45","9893","9782"
"19.11.2017 03:45 - 19.11.2017 04:00","9856","9736"
"19.11.2017 04:00 - 19.11.2017 04:15","9846","9831"
"19.11.2017 04:15 - 19.11.2017 04:30","9863","9821"
"19.11.2017 04:30 - 19.11.2017 04:45","9841","9804"
"19.11.2017 04:45 - 19.11.2017 05:00","9856","9808"
"19.11.2017 05:00 - 19.11.2017 05:15","9865","9863"
"19.11.2017 05:15 - 19.11.2017 05:30","9930","9886"
"19.11.2017 05:30 - 19.11.2017 05:45","9983","9935"
"19.11.2017 05:45 - 19.11.2017 06:00","10056","10012"
"19.11.2017 06:00 - 19.11.2017 06:15","10156","10144"
"19.11.2017 06:15 - 19.11.2017 06:30","10320","10248"
"19.11.2017 06:30 - 19.11.2017 06:45","10410","10300"
"19.11.2017 06:45 - 19.11.2017 07:00","10514","10419"
"19.11.2017 07:00 - 19.11.2017 07:15","10604","10617"
"19.11.2017 07:15 - 19.11.2017 07:30","10765","10796"
"19.11.2017 07:30 - 19.11.2017 07:45","10905","11027"
"19.11.2017 07:45 - 19.11.2017 08:00","11095","11156"
"19.11.2017 08:00 - 19.11.2017 08:15","11305","11256"
"19.11.2017 08:15 - 19.11.2017 08:30","11554","11430"
"19.11.2017 08:30 - 19.11.2017 08:45","11820","11648"
"19.11.2017 08:45 - 19.11.2017 09:00","12028","11884"
"19.11.2017 09:00 - 19.11.2017 09:15","12212","12047"
"19.11.2017 09:15 - 19.11.2017 09:30","12317","12185"
"19.11.2017 09:30 - 19.11.2017 09:45","12427","12257"
"19.11.2017 09:45 - 19.11.2017 10:00","12472","12346"
"19.11.2017 10:00 - 19.11.2017 10:15","12494","12465"
"19.11.2017 10:15 - 19.11.2017 10:30","12565","12562"
"19.11.2017 10:30 - 19.11.2017 10:45","12573","12519"
"19.11.2017 10:45 - 19.11.2017 11:00","12606","12516"
"19.11.2017 11:00 - 19.11.2017 11:15","12667","12485"
"19.11.2017 11:15 - 19.11.2017 11:30","12764","12502"
"19.11.2017 11:30 - 19.11.2017 11:45","12759","12504"
"19.11.2017 11:45 - 19.11.2017 12:00","12789","12552"
"19.11.2017 12:00 - 19.11.2017 12:15","12890","12617"
"19.11.2017 12:15 - 19.11.2017 12:30","12933","12640"
"19.11.2017 12:30 - 19.11.2017 12:45","13011","12625"
"19.11.2017 12:45 - 19.11.2017 13:00","13061","12725"
"19.11.2017 13:00 - 19.11.2017 13:15","13061","12657"
"19.11.2017 13:15 - 19.11.2017 13:30","12981","12656"
"19.11.2017 13:30 - 19.11.2017 13:45","12954","12595"
"19.11.2017 13:45 - 19.11.2017 14:00","12959","12607"
"19.11.2017 14:00 - 19.11.2017 14:15","13028","12625"
"19.11.2017 14:15 - 19.11.2017 14:30","13079","12615"
"19.11.2017 14:30 - 19.11.2017 14:45","13075","12679"
"19.11.2017 14:45 - 19.11.2017 15:00","13119","12706"
"19.11.2017 15:00 - 19.11.2017 15:15","13285","12697"
"19.11.2017 15:15 - 19.11.2017 15:30","13404","12731"
"19.11.2017 15:30 - 19.11.2017 15:45","13469","12850"
"19.11.2017 15:45 - 19.11.2017 16:00","13546","12984"
"19.11.2017 16:00 - 19.11.2017 16:15","13617","13019"
"19.11.2017 16:15 - 19.11.2017 16:30","13716","13232"
"19.11.2017 16:30 - 19.11.2017 16:45","13902","13507"
"19.11.2017 16:45 - 19.11.2017 17:00","14156","14055"
"19.11.2017 17:00 - 19.11.2017 17:15","14470","14499"
"19.11.2017 17:15 - 19.11.2017 17:30","14746","14943"
"19.11.2017 17:30 - 19.11.2017 17:45","15243","15119"
"19.11.2017 17:45 - 19.11.2017 18:00","15625","15178"
"19.11.2017 18:00 - 19.11.2017 18:15","15504","14841"
"19.11.2017 18:15 - 19.11.2017 18:30","14996","14724"
"19.11.2017 18:30 - 19.11.2017 18:45","14773","14541"
"19.11.2017 18:45 - 19.11.2017 19:00","14660","14494"
"19.11.2017 19:00 - 19.11.2017 19:15","14606","14381"
"19.11.2017 19:15 - 19.11.2017 19:30","14509","14298"
"19.11.2017 19:30 - 19.11.2017 19:45","14456","14149"
"19.11.2017 19:45 - 19.11.2017 20:00","14254","14108"
"19.11.2017 20:00 - 19.11.2017 20:15","14348","13907"
"19.11.2017 20:15 - 19.11.2017 20:30","14299","13752"
"19.11.2017 20:30 - 19.11.2017 20:45","14094","13530"
"19.11.2017 20:45 - 19.11.2017 21:00","13903","13353"
"19.11.2017 21:00 - 19.11.2017 21:15","13770","13130"
"19.11.2017 21:15 - 19.11.2017 21:30","13684","12999"
"19.11.2017 21:30 - 19.11.2017 21:45","13473","12822"
"19.11.2017 21:45 - 19.11.2017 22:00","13248","12611"
"19.11.2017 22:00 - 19.11.2017 22:15","13067","12453"
"19.11.2017 22:15 - 19.11.2017 22:30","12925","12266"
"19.11.2017 22:30 - 19.11.2017 22:45","12663","12052"
"19.11.2017 22:45 - 19.11.2017 23:00","12473","11836"
"19.11.2017 23:00 - 19.11.2017 23:15","12174","11554"
"19.11.2017 23:15 - 19.11.2017 23:30","12026","11319"
"19.11.2017 23:30 - 19.11.2017 23:45","11708","11102"
"19.11.2017 23:45 - 20.11.2017 00:00","11413","10880"
"20.11.2017 00:00 - 20.11.2017 00:15","11254","10728"
"20.11.2017 00:15 - 20.11.2017 00:30","11150","10552"
"20.11.2017 00:30 - 20.11.2017 00:45","11064","10522"
"20.11.2017 00:45 - 20.11.2017 01:00","10879","10361"
"20.11.2017 01:00 - 20.11.2017 01:15","10654","10242"
"20.11.2017 01:15 - 20.11.2017 01:30","10518","10237"
"20.11.2017 01:30 - 20.11.2017 01:45","10446","10154"
"20.11.2017 01:45 - 20.11.2017 02:00","10382","10082"
"20.11.2017 02:00 - 20.11.2017 02:15","10267","10061"
"20.11.2017 02:15 - 20.11.2017 02:30","10285","10069"
"20.11.2017 02:30 - 20.11.2017 02:45","10281","10040"
"20.11.2017 02:45 - 20.11.2017 03:00","10297","10003"
"20.11.2017 03:00 - 20.11.2017 03:15","10282","10017"
"20.11.2017 03:15 - 20.11.2017 03:30","10323","10005"
"20.11.2017 03:30 - 20.11.2017 03:45","10380","9975"
"20.11.2017 03:45 - 20.11.2017 04:00","10396","9994"
"20.11.2017 04:00 - 20.11.2017 04:15","10434","10092"
"20.11.2017 04:15 - 20.11.2017 04:30","10513","10106"
"20.11.2017 04:30 - 20.11.2017 04:45","10522","10151"
"20.11.2017 04:45 - 20.11.2017 05:00","10564","10258"
"20.11.2017 05:00 - 20.11.2017 05:15","10679","10473"
"20.11.2017 05:15 - 20.11.2017 05:30","10913","10661"
"20.11.2017 05:30 - 20.11.2017 05:45","11162","10894"
"20.11.2017 05:45 - 20.11.2017 06:00","11502","11212"
"20.11.2017 06:00 - 20.11.2017 06:15","12045","11796"
"20.11.2017 06:15 - 20.11.2017 06:30","12718","12356"
"20.11.2017 06:30 - 20.11.2017 06:45","13419","12789"
"20.11.2017 06:45 - 20.11.2017 07:00","13906","13349"
"20.11.2017 07:00 - 20.11.2017 07:15","14597","14162"
"20.11.2017 07:15 - 20.11.2017 07:30","15399","14792"
"20.11.2017 07:30 - 20.11.2017 07:45","16157","15320"
"20.11.2017 07:45 - 20.11.2017 08:00","16695","15722"
"20.11.2017 08:00 - 20.11.2017 08:15","17053","15756"
"20.11.2017 08:15 - 20.11.2017 08:30","17360","16008"
"20.11.2017 08:30 - 20.11.2017 08:45","17557","16248"
"20.11.2017 08:45 - 20.11.2017 09:00","17785","16391"
"20.11.2017 09:00 - 20.11.2017 09:15","17851","16481"
"20.11.2017 09:15 - 20.11.2017 09:30","17697","16646"
"20.11.2017 09:30 - 20.11.2017 09:45","17748","16638"
"20.11.2017 09:45 - 20.11.2017 10:00","17656","16661"
"20.11.2017 10:00 - 20.11.2017 10:15","17577","16789"
"20.11.2017 10:15 - 20.11.2017 10:30","17527","16888"
"20.11.2017 10:30 - 20.11.2017 10:45","17420","17022"
"20.11.2017 10:45 - 20.11.2017 11:00","17427","17035"
"20.11.2017 11:00 - 20.11.2017 11:15","17353","17123"
"20.11.2017 11:15 - 20.11.2017 11:30","17309","17167"
"20.11.2017 11:30 - 20.11.2017 11:45","17291","17214"
"20.11.2017 11:45 - 20.11.2017 12:00","17246","17247"
"20.11.2017 12:00 - 20.11.2017 12:15","17246","17216"
"20.11.2017 12:15 - 20.11.2017 12:30","17178","17148"
"20.11.2017 12:30 - 20.11.2017 12:45","17045","17065"
"20.11.2017 12:45 - 20.11.2017 13:00","16942","17049"
"20.11.2017 13:00 - 20.11.2017 13:15","17022","17158"
"20.11.2017 13:15 - 20.11.2017 13:30","17186","17257"
"20.11.2017 13:30 - 20.11.2017 13:45","17312","17236"
"20.11.2017 13:45 - 20.11.2017 14:00","17401","17203"
"20.11.2017 14:00 - 20.11.2017 14:15","17410","17127"
"20.11.2017 14:15 - 20.11.2017 14:30","17405","17101"
"20.11.2017 14:30 - 20.11.2017 14:45","17490","17082"
"20.11.2017 14:45 - 20.11.2017 15:00","17549","17082"
"20.11.2017 15:00 - 20.11.2017 15:15","17598","17024"
"20.11.2017 15:15 - 20.11.2017 15:30","17629","17035"
"20.11.2017 15:30 - 20.11.2017 15:45","17818","17148"
"20.11.2017 15:45 - 20.11.2017 16:00","18019","17206"
"20.11.2017 16:00 - 20.11.2017 16:15","18097","17189"
"20.11.2017 16:15 - 20.11.2017 16:30","18162","17300"
"20.11.2017 16:30 - 20.11.2017 16:45","18224","17479"
"20.11.2017 16:45 - 20.11.2017 17:00","18446","17884"
"20.11.2017 17:00 - 20.11.2017 17:15","18693","17959"
"20.11.2017 17:15 - 20.11.2017 17:30","18814","18058"
"20.11.2017 17:30 - 20.11.2017 17:45","19327","17932"
"20.11.2017 17:45 - 20.11.2017 18:00","19440","17818"
"20.11.2017 18:00 - 20.11.2017 18:15","19257","17248"
"20.11.2017 18:15 - 20.11.2017 18:30","18493","17009"
"20.11.2017 18:30 - 20.11.2017 18:45","18213","16899"
"20.11.2017 18:45 - 20.11.2017 19:00","18099","16745"
"20.11.2017 19:00 - 20.11.2017 19:15","18056","16583"
"20.11.2017 19:15 - 20.11.2017 19:30","17962","16436"
"20.11.2017 19:30 - 20.11.2017 19:45","17856","16275"
"20.11.2017 19:45 - 20.11.2017 20:00","17668","16163"
"20.11.2017 20:00 - 20.11.2017 20:15","17563","15848"
"20.11.2017 20:15 - 20.11.2017 20:30","17440","15592"
"20.11.2017 20:30 - 20.11.2017 20:45","17216","15333"
"20.11.2017 20:45 - 20.11.2017 21:00","16980","15053"
"20.11.2017 21:00 - 20.11.2017 21:15","16807","14679"
"20.11.2017 21:15 - 20.11.2017 21:30","16646","14490"
"20.11.2017 21:30 - 20.11.2017 21:45","16334","14251"
"20.11.2017 21:45 - 20.11.2017 22:00","16035","13992"
"20.11.2017 22:00 - 20.11.2017 22:15","15722","13626"
"20.11.2017 22:15 - 20.11.2017 22:30","15482","13383"
"20.11.2017 22:30 - 20.11.2017 22:45","15118","13081"
"20.11.2017 22:45 - 20.11.2017 23:00","14722","12792"
"20.11.2017 23:00 - 20.11.2017 23:15","14442","12592"
"20.11.2017 23:15 - 20.11.2017 23:30","14379","12357"
"20.11.2017 23:30 - 20.11.2017 23:45","14011","12057"
"20.11.2017 23:45 - 21.11.2017 00:00","13603","11743"
"21.11.2017 00:00 - 21.11.2017 00:15","13362","11537"
"21.11.2017 00:15 - 21.11.2017 00:30","13253","11416"
"21.11.2017 00:30 - 21.11.2017 00:45","13140","11296"
