jobid,fold,variant,epoch,batch,total_batches,loss,filename
err_12191775,8,quantum,4,8,291,0.0339,err_12191775_8.err
err_12191775,8,quantum,4,8,291,0.0321,err_12191775_8.err
err_12191775,8,quantum,4,9,291,0.0321,err_12191775_8.err
err_12191775,8,quantum,4,9,291,0.0373,err_12191775_8.err
err_12191775,8,quantum,4,10,291,0.0373,err_12191775_8.err
err_12191775,8,quantum,4,10,291,0.0293,err_12191775_8.err
err_12191775,8,quantum,4,11,291,0.0293,err_12191775_8.err
err_12191775,8,quantum,4,11,291,0.0221,err_12191775_8.err
err_12191775,8,quantum,4,12,291,0.0221,err_12191775_8.err
err_12191775,8,quantum,4,12,291,0.0213,err_12191775_8.err
err_12191775,8,quantum,4,13,291,0.0213,err_12191775_8.err
err_12191775,8,quantum,4,13,291,0.0246,err_12191775_8.err
err_12191775,8,quantum,4,14,291,0.0246,err_12191775_8.err
err_12191775,8,quantum,4,14,291,0.0156,err_12191775_8.err
err_12191775,8,quantum,4,15,291,0.0156,err_12191775_8.err
err_12191775,8,quantum,4,15,291,0.0175,err_12191775_8.err
err_12191775,8,quantum,4,16,291,0.0175,err_12191775_8.err
err_12191775,8,quantum,4,16,291,0.0147,err_12191775_8.err
err_12191775,8,quantum,4,17,291,0.0147,err_12191775_8.err
err_12191775,8,quantum,4,17,291,0.0146,err_12191775_8.err
err_12191775,8,quantum,4,18,291,0.0146,err_12191775_8.err
err_12191775,8,quantum,4,18,291,0.0183,err_12191775_8.err
err_12191775,8,quantum,4,19,291,0.0183,err_12191775_8.err
err_12191775,8,quantum,4,19,291,0.0232,err_12191775_8.err
err_12191775,8,quantum,4,20,291,0.0232,err_12191775_8.err
err_12191775,8,quantum,4,20,291,0.0348,err_12191775_8.err
err_12191775,8,quantum,4,21,291,0.0348,err_12191775_8.err
err_12191775,8,quantum,4,21,291,0.0263,err_12191775_8.err
err_12191775,8,quantum,4,22,291,0.0263,err_12191775_8.err
err_12191775,8,quantum,4,22,291,0.0283,err_12191775_8.err
err_12191775,8,quantum,4,23,291,0.0283,err_12191775_8.err
err_12191775,8,quantum,4,23,291,0.0186,err_12191775_8.err
err_12191775,8,quantum,4,24,291,0.0186,err_12191775_8.err
err_12191775,8,quantum,4,24,291,0.0228,err_12191775_8.err
err_12191775,8,quantum,4,25,291,0.0228,err_12191775_8.err
err_12191775,8,quantum,4,25,291,0.0189,err_12191775_8.err
err_12191775,8,quantum,4,26,291,0.0189,err_12191775_8.err
err_12191775,8,quantum,4,26,291,0.0165,err_12191775_8.err
err_12191775,8,quantum,4,27,291,0.0165,err_12191775_8.err
err_12191775,8,quantum,4,27,291,0.0182,err_12191775_8.err
err_12191775,8,quantum,4,28,291,0.0182,err_12191775_8.err
err_12191775,8,quantum,4,28,291,0.0199,err_12191775_8.err
err_12191775,8,quantum,4,29,291,0.0199,err_12191775_8.err
err_12191775,8,quantum,4,29,291,0.0221,err_12191775_8.err
err_12191775,8,quantum,4,30,291,0.0221,err_12191775_8.err
err_12191775,8,quantum,4,30,291,0.0298,err_12191775_8.err
err_12191775,8,quantum,4,31,291,0.0298,err_12191775_8.err
err_12191775,8,quantum,4,31,291,0.0231,err_12191775_8.err
err_12191775,8,quantum,4,32,291,0.0231,err_12191775_8.err
err_12191775,8,quantum,4,32,291,0.0416,err_12191775_8.err
err_12191775,8,quantum,4,33,291,0.0416,err_12191775_8.err
err_12191775,8,quantum,4,33,291,0.0315,err_12191775_8.err
err_12191775,8,quantum,4,34,291,0.0315,err_12191775_8.err
err_12191775,8,quantum,4,34,291,0.0229,err_12191775_8.err
err_12191775,8,quantum,4,35,291,0.0229,err_12191775_8.err
err_12191775,8,quantum,4,35,291,0.027,err_12191775_8.err
err_12191775,8,quantum,4,36,291,0.027,err_12191775_8.err
err_12191775,8,quantum,4,36,291,0.0304,err_12191775_8.err
err_12191775,8,quantum,4,37,291,0.0304,err_12191775_8.err
err_12191775,8,quantum,4,37,291,0.0359,err_12191775_8.err
err_12191775,8,quantum,4,38,291,0.0359,err_12191775_8.err
err_12191775,8,quantum,4,38,291,0.0318,err_12191775_8.err
err_12191775,8,quantum,4,39,291,0.0318,err_12191775_8.err
err_12191775,8,quantum,4,39,291,0.0191,err_12191775_8.err
err_12191775,8,quantum,4,40,291,0.0191,err_12191775_8.err
err_12191775,8,quantum,4,40,291,0.0174,err_12191775_8.err
err_12191775,8,quantum,4,41,291,0.0174,err_12191775_8.err
err_12191775,8,quantum,4,41,291,0.0147,err_12191775_8.err
err_12191775,8,quantum,4,42,291,0.0147,err_12191775_8.err
err_12191775,8,quantum,4,42,291,0.0145,err_12191775_8.err
err_12191775,8,quantum,4,43,291,0.0145,err_12191775_8.err
err_12191775,8,quantum,4,43,291,0.0204,err_12191775_8.err
err_12191775,8,quantum,4,44,291,0.0204,err_12191775_8.err
err_12191775,8,quantum,4,44,291,0.0129,err_12191775_8.err
err_12191775,8,quantum,4,45,291,0.0129,err_12191775_8.err
err_12191775,8,quantum,4,45,291,0.0198,err_12191775_8.err
err_12191775,8,quantum,4,46,291,0.0198,err_12191775_8.err
err_12191775,8,quantum,4,46,291,0.0174,err_12191775_8.err
err_12191775,8,quantum,4,47,291,0.0174,err_12191775_8.err
err_12191775,8,quantum,4,47,291,0.0223,err_12191775_8.err
err_12191775,8,quantum,4,48,291,0.0223,err_12191775_8.err
err_12191775,8,quantum,4,48,291,0.0212,err_12191775_8.err
err_12191775,8,quantum,4,49,291,0.0212,err_12191775_8.err
err_12191775,8,quantum,4,49,291,0.0176,err_12191775_8.err
err_12191775,8,quantum,4,50,291,0.0176,err_12191775_8.err
err_12191775,8,quantum,4,50,291,0.0181,err_12191775_8.err
err_12191775,8,quantum,4,51,291,0.0181,err_12191775_8.err
err_12191775,8,quantum,4,51,291,0.0103,err_12191775_8.err
err_12191775,8,quantum,4,52,291,0.0103,err_12191775_8.err
err_12191775,8,quantum,4,52,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,53,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,53,291,0.0091,err_12191775_8.err
err_12191775,8,quantum,4,54,291,0.0091,err_12191775_8.err
err_12191775,8,quantum,4,54,291,0.0101,err_12191775_8.err
err_12191775,8,quantum,4,55,291,0.0101,err_12191775_8.err
err_12191775,8,quantum,4,55,291,0.00776,err_12191775_8.err
err_12191775,8,quantum,4,56,291,0.00776,err_12191775_8.err
err_12191775,8,quantum,4,56,291,0.00772,err_12191775_8.err
err_12191775,8,quantum,4,57,291,0.00772,err_12191775_8.err
err_12191775,8,quantum,4,57,291,0.0105,err_12191775_8.err
err_12191775,8,quantum,4,58,291,0.0105,err_12191775_8.err
err_12191775,8,quantum,4,58,291,0.00849,err_12191775_8.err
err_12191775,8,quantum,4,59,291,0.00849,err_12191775_8.err
err_12191775,8,quantum,4,59,291,0.0107,err_12191775_8.err
err_12191775,8,quantum,4,60,291,0.0107,err_12191775_8.err
err_12191775,8,quantum,4,60,291,0.0103,err_12191775_8.err
err_12191775,8,quantum,4,61,291,0.0103,err_12191775_8.err
err_12191775,8,quantum,4,61,291,0.0135,err_12191775_8.err
err_12191775,8,quantum,4,62,291,0.0135,err_12191775_8.err
err_12191775,8,quantum,4,62,291,0.0125,err_12191775_8.err
err_12191775,8,quantum,4,63,291,0.0125,err_12191775_8.err
err_12191775,8,quantum,4,63,291,0.0146,err_12191775_8.err
err_12191775,8,quantum,4,64,291,0.0146,err_12191775_8.err
err_12191775,8,quantum,4,64,291,0.0153,err_12191775_8.err
err_12191775,8,quantum,4,65,291,0.0153,err_12191775_8.err
err_12191775,8,quantum,4,65,291,0.0198,err_12191775_8.err
err_12191775,8,quantum,4,66,291,0.0198,err_12191775_8.err
err_12191775,8,quantum,4,66,291,0.0244,err_12191775_8.err
err_12191775,8,quantum,4,67,291,0.0244,err_12191775_8.err
err_12191775,8,quantum,4,67,291,0.0239,err_12191775_8.err
err_12191775,8,quantum,4,68,291,0.0239,err_12191775_8.err
err_12191775,8,quantum,4,68,291,0.0142,err_12191775_8.err
err_12191775,8,quantum,4,69,291,0.0142,err_12191775_8.err
err_12191775,8,quantum,4,69,291,0.028,err_12191775_8.err
err_12191775,8,quantum,4,70,291,0.028,err_12191775_8.err
err_12191775,8,quantum,4,70,291,0.0375,err_12191775_8.err
err_12191775,8,quantum,4,71,291,0.0375,err_12191775_8.err
err_12191775,8,quantum,4,71,291,0.0153,err_12191775_8.err
err_12191775,8,quantum,4,72,291,0.0153,err_12191775_8.err
err_12191775,8,quantum,4,72,291,0.0187,err_12191775_8.err
err_12191775,8,quantum,4,73,291,0.0187,err_12191775_8.err
err_12191775,8,quantum,4,73,291,0.017,err_12191775_8.err
err_12191775,8,quantum,4,74,291,0.017,err_12191775_8.err
err_12191775,8,quantum,4,74,291,0.0159,err_12191775_8.err
err_12191775,8,quantum,4,75,291,0.0159,err_12191775_8.err
err_12191775,8,quantum,4,75,291,0.0112,err_12191775_8.err
err_12191775,8,quantum,4,76,291,0.0112,err_12191775_8.err
err_12191775,8,quantum,4,76,291,0.0133,err_12191775_8.err
err_12191775,8,quantum,4,77,291,0.0133,err_12191775_8.err
err_12191775,8,quantum,4,77,291,0.022,err_12191775_8.err
err_12191775,8,quantum,4,78,291,0.022,err_12191775_8.err
err_12191775,8,quantum,4,78,291,0.0219,err_12191775_8.err
err_12191775,8,quantum,4,79,291,0.0219,err_12191775_8.err
err_12191775,8,quantum,4,79,291,0.04,err_12191775_8.err
err_12191775,8,quantum,4,80,291,0.04,err_12191775_8.err
err_12191775,8,quantum,4,80,291,0.0314,err_12191775_8.err
err_12191775,8,quantum,4,81,291,0.0314,err_12191775_8.err
err_12191775,8,quantum,4,81,291,0.0137,err_12191775_8.err
err_12191775,8,quantum,4,82,291,0.0137,err_12191775_8.err
err_12191775,8,quantum,4,82,291,0.011,err_12191775_8.err
err_12191775,8,quantum,4,83,291,0.011,err_12191775_8.err
err_12191775,8,quantum,4,83,291,0.0106,err_12191775_8.err
err_12191775,8,quantum,4,84,291,0.0106,err_12191775_8.err
err_12191775,8,quantum,4,84,291,0.0117,err_12191775_8.err
err_12191775,8,quantum,4,85,291,0.0117,err_12191775_8.err
err_12191775,8,quantum,4,85,291,0.00716,err_12191775_8.err
err_12191775,8,quantum,4,86,291,0.00716,err_12191775_8.err
err_12191775,8,quantum,4,86,291,0.00922,err_12191775_8.err
err_12191775,8,quantum,4,87,291,0.00922,err_12191775_8.err
err_12191775,8,quantum,4,87,291,0.00831,err_12191775_8.err
err_12191775,8,quantum,4,88,291,0.00831,err_12191775_8.err
err_12191775,8,quantum,4,88,291,0.00694,err_12191775_8.err
err_12191775,8,quantum,4,89,291,0.00694,err_12191775_8.err
err_12191775,8,quantum,4,89,291,0.00824,err_12191775_8.err
err_12191775,8,quantum,4,90,291,0.00824,err_12191775_8.err
err_12191775,8,quantum,4,90,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,91,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,91,291,0.0153,err_12191775_8.err
err_12191775,8,quantum,4,92,291,0.0153,err_12191775_8.err
err_12191775,8,quantum,4,92,291,0.0149,err_12191775_8.err
err_12191775,8,quantum,4,93,291,0.0149,err_12191775_8.err
err_12191775,8,quantum,4,93,291,0.0121,err_12191775_8.err
err_12191775,8,quantum,4,94,291,0.0121,err_12191775_8.err
err_12191775,8,quantum,4,94,291,0.0217,err_12191775_8.err
err_12191775,8,quantum,4,95,291,0.0217,err_12191775_8.err
err_12191775,8,quantum,4,95,291,0.0103,err_12191775_8.err
err_12191775,8,quantum,4,96,291,0.0103,err_12191775_8.err
err_12191775,8,quantum,4,96,291,0.0176,err_12191775_8.err
err_12191775,8,quantum,4,97,291,0.0176,err_12191775_8.err
err_12191775,8,quantum,4,97,291,0.0168,err_12191775_8.err
err_12191775,8,quantum,4,98,291,0.0168,err_12191775_8.err
err_12191775,8,quantum,4,98,291,0.0191,err_12191775_8.err
err_12191775,8,quantum,4,99,291,0.0191,err_12191775_8.err
err_12191775,8,quantum,4,99,291,0.0211,err_12191775_8.err
err_12191775,8,quantum,4,100,291,0.0211,err_12191775_8.err
err_12191775,8,quantum,4,100,291,0.018,err_12191775_8.err
err_12191775,8,quantum,4,101,291,0.018,err_12191775_8.err
err_12191775,8,quantum,4,101,291,0.039,err_12191775_8.err
err_12191775,8,quantum,4,102,291,0.039,err_12191775_8.err
err_12191775,8,quantum,4,102,291,0.0146,err_12191775_8.err
err_12191775,8,quantum,4,103,291,0.0146,err_12191775_8.err
err_12191775,8,quantum,4,103,291,0.0133,err_12191775_8.err
err_12191775,8,quantum,4,104,291,0.0133,err_12191775_8.err
err_12191775,8,quantum,4,104,291,0.0166,err_12191775_8.err
err_12191775,8,quantum,4,105,291,0.0166,err_12191775_8.err
err_12191775,8,quantum,4,105,291,0.0371,err_12191775_8.err
err_12191775,8,quantum,4,106,291,0.0371,err_12191775_8.err
err_12191775,8,quantum,4,106,291,0.0185,err_12191775_8.err
err_12191775,8,quantum,4,107,291,0.0185,err_12191775_8.err
err_12191775,8,quantum,4,107,291,0.0155,err_12191775_8.err
err_12191775,8,quantum,4,108,291,0.0155,err_12191775_8.err
err_12191775,8,quantum,4,108,291,0.0143,err_12191775_8.err
err_12191775,8,quantum,4,109,291,0.0143,err_12191775_8.err
err_12191775,8,quantum,4,109,291,0.0106,err_12191775_8.err
err_12191775,8,quantum,4,110,291,0.0106,err_12191775_8.err
err_12191775,8,quantum,4,110,291,0.0122,err_12191775_8.err
err_12191775,8,quantum,4,111,291,0.0122,err_12191775_8.err
err_12191775,8,quantum,4,111,291,0.0159,err_12191775_8.err
err_12191775,8,quantum,4,112,291,0.0159,err_12191775_8.err
err_12191775,8,quantum,4,112,291,0.0216,err_12191775_8.err
err_12191775,8,quantum,4,113,291,0.0216,err_12191775_8.err
err_12191775,8,quantum,4,113,291,0.0119,err_12191775_8.err
err_12191775,8,quantum,4,114,291,0.0119,err_12191775_8.err
err_12191775,8,quantum,4,114,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,115,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,115,291,0.0111,err_12191775_8.err
err_12191775,8,quantum,4,116,291,0.0111,err_12191775_8.err
err_12191775,8,quantum,4,116,291,0.0197,err_12191775_8.err
err_12191775,8,quantum,4,117,291,0.0197,err_12191775_8.err
err_12191775,8,quantum,4,117,291,0.0144,err_12191775_8.err
err_12191775,8,quantum,4,118,291,0.0144,err_12191775_8.err
err_12191775,8,quantum,4,118,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,119,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,119,291,0.021,err_12191775_8.err
err_12191775,8,quantum,4,120,291,0.021,err_12191775_8.err
err_12191775,8,quantum,4,120,291,0.0145,err_12191775_8.err
err_12191775,8,quantum,4,121,291,0.0145,err_12191775_8.err
err_12191775,8,quantum,4,121,291,0.011,err_12191775_8.err
err_12191775,8,quantum,4,122,291,0.011,err_12191775_8.err
err_12191775,8,quantum,4,122,291,0.0141,err_12191775_8.err
err_12191775,8,quantum,4,123,291,0.0141,err_12191775_8.err
err_12191775,8,quantum,4,123,291,0.0282,err_12191775_8.err
err_12191775,8,quantum,4,124,291,0.0282,err_12191775_8.err
err_12191775,8,quantum,4,124,291,0.0191,err_12191775_8.err
err_12191775,8,quantum,4,125,291,0.0191,err_12191775_8.err
err_12191775,8,quantum,4,125,291,0.011,err_12191775_8.err
err_12191775,8,quantum,4,126,291,0.011,err_12191775_8.err
err_12191775,8,quantum,4,126,291,0.00806,err_12191775_8.err
err_12191775,8,quantum,4,127,291,0.00806,err_12191775_8.err
err_12191775,8,quantum,4,127,291,0.0105,err_12191775_8.err
err_12191775,8,quantum,4,128,291,0.0105,err_12191775_8.err
err_12191775,8,quantum,4,128,291,0.0104,err_12191775_8.err
err_12191775,8,quantum,4,129,291,0.0104,err_12191775_8.err
err_12191775,8,quantum,4,129,291,0.0111,err_12191775_8.err
err_12191775,8,quantum,4,130,291,0.0111,err_12191775_8.err
err_12191775,8,quantum,4,130,291,0.0192,err_12191775_8.err
err_12191775,8,quantum,4,131,291,0.0192,err_12191775_8.err
err_12191775,8,quantum,4,131,291,0.0184,err_12191775_8.err
err_12191775,8,quantum,4,132,291,0.0184,err_12191775_8.err
err_12191775,8,quantum,4,132,291,0.0171,err_12191775_8.err
err_12191775,8,quantum,4,133,291,0.0171,err_12191775_8.err
err_12191775,8,quantum,4,133,291,0.0248,err_12191775_8.err
err_12191775,8,quantum,4,134,291,0.0248,err_12191775_8.err
err_12191775,8,quantum,4,134,291,0.0281,err_12191775_8.err
err_12191775,8,quantum,4,135,291,0.0281,err_12191775_8.err
err_12191775,8,quantum,4,135,291,0.0432,err_12191775_8.err
err_12191775,8,quantum,4,136,291,0.0432,err_12191775_8.err
err_12191775,8,quantum,4,136,291,0.0195,err_12191775_8.err
err_12191775,8,quantum,4,137,291,0.0195,err_12191775_8.err
err_12191775,8,quantum,4,137,291,0.0171,err_12191775_8.err
err_12191775,8,quantum,4,138,291,0.0171,err_12191775_8.err
err_12191775,8,quantum,4,138,291,0.0147,err_12191775_8.err
err_12191775,8,quantum,4,139,291,0.0147,err_12191775_8.err
err_12191775,8,quantum,4,139,291,0.0178,err_12191775_8.err
err_12191775,8,quantum,4,140,291,0.0178,err_12191775_8.err
err_12191775,8,quantum,4,140,291,0.0147,err_12191775_8.err
err_12191775,8,quantum,4,141,291,0.0147,err_12191775_8.err
err_12191775,8,quantum,4,141,291,0.0162,err_12191775_8.err
err_12191775,8,quantum,4,142,291,0.0162,err_12191775_8.err
err_12191775,8,quantum,4,142,291,0.00913,err_12191775_8.err
err_12191775,8,quantum,4,143,291,0.00913,err_12191775_8.err
err_12191775,8,quantum,4,143,291,0.0114,err_12191775_8.err
err_12191775,8,quantum,4,144,291,0.0114,err_12191775_8.err
err_12191775,8,quantum,4,144,291,0.0149,err_12191775_8.err
err_12191775,8,quantum,4,145,291,0.0149,err_12191775_8.err
err_12191775,8,quantum,4,145,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,146,291,0.0113,err_12191775_8.err
err_12191775,8,quantum,4,146,291,0.0213,err_12191775_8.err
err_12191775,8,quantum,4,147,291,0.0213,err_12191775_8.err
err_12191775,8,quantum,4,147,291,0.0145,err_12191775_8.err
err_12191775,8,quantum,4,148,291,0.0145,err_12191775_8.err
err_12191775,8,quantum,4,148,291,0.0293,err_12191775_8.err
err_12191775,8,quantum,4,149,291,0.0293,err_12191775_8.err
err_12191775,8,quantum,4,149,291,0.0158,err_12191775_8.err
err_12191775,8,quantum,4,150,291,0.0158,err_12191775_8.err
err_12191775,8,quantum,4,150,291,0.0177,err_12191775_8.err
err_12191775,8,quantum,4,151,291,0.0177,err_12191775_8.err
err_12191775,8,quantum,4,151,291,0.01,err_12191775_8.err
err_12191775,8,quantum,4,152,291,0.01,err_12191775_8.err
err_12191775,8,quantum,4,152,291,0.0091,err_12191775_8.err
err_12191775,8,quantum,4,153,291,0.0091,err_12191775_8.err
err_12191775,8,quantum,4,153,291,0.00722,err_12191775_8.err
err_12191775,8,quantum,4,154,291,0.00722,err_12191775_8.err
err_12191775,8,quantum,4,154,291,0.0072,err_12191775_8.err
err_12191775,8,quantum,4,155,291,0.0072,err_12191775_8.err
err_12191775,8,quantum,4,155,291,0.00638,err_12191775_8.err
err_12191775,8,quantum,4,156,291,0.00638,err_12191775_8.err
err_12191775,8,quantum,4,156,291,0.00685,err_12191775_8.err
err_12191775,8,quantum,4,157,291,0.00685,err_12191775_8.err
err_12191775,8,quantum,4,157,291,0.0109,err_12191775_8.err
err_12191775,8,quantum,4,158,291,0.0109,err_12191775_8.err
err_12191775,8,quantum,4,158,291,0.0119,err_12191775_8.err
err_12191775,8,quantum,4,159,291,0.0119,err_12191775_8.err
err_12191775,8,quantum,4,159,291,0.00648,err_12191775_8.err
err_12191775,8,quantum,4,160,291,0.00648,err_12191775_8.err
err_12191775,8,quantum,4,160,291,0.00782,err_12191775_8.err
err_12191775,8,quantum,4,161,291,0.00782,err_12191775_8.err
err_12191775,8,quantum,4,161,291,0.00953,err_12191775_8.err
err_12191775,8,quantum,4,162,291,0.00953,err_12191775_8.err
err_12191775,8,quantum,4,162,291,0.0117,err_12191775_8.err
err_12191775,8,quantum,4,163,291,0.0117,err_12191775_8.err
err_12191775,8,quantum,4,163,291,0.00953,err_12191775_8.err
err_12191775,8,quantum,4,164,291,0.00953,err_12191775_8.err
err_12191775,8,quantum,4,164,291,0.0107,err_12191775_8.err
err_12191775,8,quantum,4,165,291,0.0107,err_12191775_8.err
err_12191775,8,quantum,4,165,291,0.0115,err_12191775_8.err
err_12191775,8,quantum,4,166,291,0.0115,err_12191775_8.err
err_12191775,8,quantum,4,166,291,0.00958,err_12191775_8.err
err_12191775,8,quantum,4,167,291,0.00958,err_12191775_8.err
err_12191775,8,quantum,4,167,291,0.00925,err_12191775_8.err
err_12191775,8,quantum,4,168,291,0.00925,err_12191775_8.err
err_12191775,8,quantum,4,168,291,0.0102,err_12191775_8.err
err_12191775,8,quantum,4,169,291,0.0102,err_12191775_8.err
err_12191775,8,quantum,4,169,291,0.0137,err_12191775_8.err
err_12191775,8,quantum,4,170,291,0.0137,err_12191775_8.err
err_12191775,8,quantum,4,170,291,0.0111,err_12191775_8.err
err_12191775,8,quantum,4,171,291,0.0111,err_12191775_8.err
err_12191775,8,quantum,4,171,291,0.019,err_12191775_8.err
err_12191775,8,quantum,4,172,291,0.019,err_12191775_8.err
err_12191775,8,quantum,4,172,291,0.0187,err_12191775_8.err
err_12191775,8,quantum,4,173,291,0.0187,err_12191775_8.err
err_12191775,8,quantum,4,173,291,0.0187,err_12191775_8.err
err_12191775,8,quantum,4,174,291,0.0187,err_12191775_8.err
err_12191775,8,quantum,4,174,291,0.0186,err_12191775_8.err
err_12191775,8,quantum,4,175,291,0.0186,err_12191775_8.err
err_12191775,8,quantum,4,175,291,0.0317,err_12191775_8.err
err_12191775,8,quantum,4,176,291,0.0317,err_12191775_8.err
err_12191775,8,quantum,4,176,291,0.0217,err_12191775_8.err
err_12191775,8,quantum,4,177,291,0.0217,err_12191775_8.err
err_12191775,8,quantum,4,177,291,0.0286,err_12191775_8.err
err_12191775,8,quantum,4,178,291,0.0286,err_12191775_8.err
err_12191775,8,quantum,4,178,291,0.0151,err_12191775_8.err
err_12191775,8,quantum,4,179,291,0.0151,err_12191775_8.err
err_12191775,8,quantum,4,179,291,0.0193,err_12191775_8.err
err_12191775,8,quantum,4,180,291,0.0193,err_12191775_8.err
err_12191775,8,quantum,4,180,291,0.0209,err_12191775_8.err
err_12191775,8,quantum,4,181,291,0.0209,err_12191775_8.err
err_12191775,8,quantum,4,181,291,0.0157,err_12191775_8.err
err_12191775,8,quantum,4,182,291,0.0157,err_12191775_8.err
err_12191775,8,quantum,4,182,291,0.0105,err_12191775_8.err
err_12191775,8,quantum,4,183,291,0.0105,err_12191775_8.err
err_12191775,8,quantum,4,183,291,0.00916,err_12191775_8.err
err_12191775,8,quantum,4,184,291,0.00916,err_12191775_8.err
err_12191775,8,quantum,4,184,291,0.0103,err_12191775_8.err
err_12191775,8,quantum,4,185,291,0.0103,err_12191775_8.err
err_12191775,8,quantum,4,185,291,0.0131,err_12191775_8.err
err_12191775,8,quantum,4,186,291,0.0131,err_12191775_8.err
err_12191775,8,quantum,4,186,291,0.0155,err_12191775_8.err
err_12191775,8,quantum,4,187,291,0.0155,err_12191775_8.err
err_12191775,8,quantum,4,187,291,0.0122,err_12191775_8.err
err_12191775,8,quantum,4,188,291,0.0122,err_12191775_8.err
err_12191775,8,quantum,4,188,291,0.014,err_12191775_8.err
err_12191775,8,quantum,4,189,291,0.014,err_12191775_8.err
err_12191775,8,quantum,4,189,291,0.018,err_12191775_8.err
err_12191775,8,quantum,4,190,291,0.018,err_12191775_8.err
err_12191775,8,quantum,4,190,291,0.0256,err_12191775_8.err
err_12191775,8,quantum,4,191,291,0.0256,err_12191775_8.err
err_12191775,8,quantum,4,191,291,0.0214,err_12191775_8.err
err_12191775,8,quantum,4,192,291,0.0214,err_12191775_8.err
err_12191775,8,quantum,4,192,291,0.0288,err_12191775_8.err
err_12191775,8,quantum,4,193,291,0.0288,err_12191775_8.err
err_12191775,8,quantum,4,193,291,0.0136,err_12191775_8.err
err_12191775,8,quantum,4,194,291,0.0136,err_12191775_8.err
err_12191775,8,quantum,4,194,291,0.0106,err_12191775_8.err
err_12191775,8,quantum,4,195,291,0.0106,err_12191775_8.err
err_12191775,8,quantum,4,195,291,0.00971,err_12191775_8.err
err_12191775,8,quantum,4,196,291,0.00971,err_12191775_8.err
err_12191775,8,quantum,4,196,291,0.0123,err_12191775_8.err
err_12191775,8,quantum,4,197,291,0.0123,err_12191775_8.err
err_12191775,8,quantum,4,197,291,0.0154,err_12191775_8.err
err_12191775,8,quantum,4,198,291,0.0154,err_12191775_8.err
err_12191775,8,quantum,4,198,291,0.0136,err_12191775_8.err
err_12191775,8,quantum,4,199,291,0.0136,err_12191775_8.err
err_12191775,8,quantum,4,199,291,0.0149,err_12191775_8.err
err_12191775,8,quantum,4,200,291,0.0149,err_12191775_8.err
err_12191775,8,quantum,4,200,291,0.0416,err_12191775_8.err
err_12191775,8,quantum,4,201,291,0.0416,err_12191775_8.err
err_12191775,8,quantum,4,201,291,0.025,err_12191775_8.err
err_12191775,8,quantum,4,202,291,0.025,err_12191775_8.err
err_12191775,8,quantum,4,202,291,0.0342,err_12191775_8.err
err_12191775,8,quantum,4,203,291,0.0342,err_12191775_8.err
err_12191775,8,quantum,4,203,291,0.0327,err_12191775_8.err
err_12191775,8,quantum,4,204,291,0.0327,err_12191775_8.err
err_12191775,8,quantum,4,204,291,0.0575,err_12191775_8.err
err_12191775,8,quantum,4,205,291,0.0575,err_12191775_8.err
err_12191775,8,quantum,4,205,291,0.0174,err_12191775_8.err
err_12191775,8,quantum,4,206,291,0.0174,err_12191775_8.err
err_12191775,8,quantum,4,206,291,0.0171,err_12191775_8.err
err_12191775,8,quantum,4,207,291,0.0171,err_12191775_8.err
err_12191775,8,quantum,4,207,291,0.0179,err_12191775_8.err
err_12191775,8,quantum,4,208,291,0.0179,err_12191775_8.err
err_12191775,8,quantum,4,208,291,0.017,err_12191775_8.err
err_12191775,8,quantum,4,209,291,0.017,err_12191775_8.err
err_12191775,8,quantum,4,209,291,0.0146,err_12191775_8.err
err_12191775,8,quantum,4,210,291,0.0146,err_12191775_8.err
err_12191775,8,quantum,4,210,291,0.0136,err_12191775_8.err
err_12191775,8,quantum,4,211,291,0.0136,err_12191775_8.err
err_12191775,8,quantum,4,211,291,0.0115,err_12191775_8.err
err_12191775,8,quantum,4,212,291,0.0115,err_12191775_8.err
err_12191775,8,quantum,4,212,291,0.0131,err_12191775_8.err
err_12191775,8,quantum,4,213,291,0.0131,err_12191775_8.err
err_12191775,8,quantum,4,213,291,0.0196,err_12191775_8.err
err_12191775,8,quantum,4,214,291,0.0196,err_12191775_8.err
err_12191775,8,quantum,4,214,291,0.0221,err_12191775_8.err
err_12191775,8,quantum,4,215,291,0.0221,err_12191775_8.err
err_12191775,8,quantum,4,215,291,0.0166,err_12191775_8.err
err_12191775,8,quantum,4,216,291,0.0166,err_12191775_8.err
err_12191775,8,quantum,4,216,291,0.0094,err_12191775_8.err
err_12191775,8,quantum,4,217,291,0.0094,err_12191775_8.err
err_12191775,8,quantum,4,217,291,0.0283,err_12191775_8.err
err_12191775,8,quantum,4,218,291,0.0283,err_12191775_8.err
err_12191775,8,quantum,4,218,291,0.0132,err_12191775_8.err
err_12191775,8,quantum,4,219,291,0.0132,err_12191775_8.err
err_12191775,8,quantum,4,219,291,0.0175,err_12191775_8.err
