"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"05.01.2024 12:15 - 05.01.2024 12:30","12299","16578"
"05.01.2024 12:30 - 05.01.2024 12:45","12221","16509"
"05.01.2024 12:45 - 05.01.2024 13:00","12238","16458"
"05.01.2024 13:00 - 05.01.2024 13:15","12248","16586"
"05.01.2024 13:15 - 05.01.2024 13:30","12270","16611"
"05.01.2024 13:30 - 05.01.2024 13:45","12326","16562"
"05.01.2024 13:45 - 05.01.2024 14:00","12353","16566"
"05.01.2024 14:00 - 05.01.2024 14:15","12395","16486"
"05.01.2024 14:15 - 05.01.2024 14:30","12528","16509"
"05.01.2024 14:30 - 05.01.2024 14:45","12674","16462"
"05.01.2024 14:45 - 05.01.2024 15:00","12783","16343"
"05.01.2024 15:00 - 05.01.2024 15:15","12936","16397"
"05.01.2024 15:15 - 05.01.2024 15:30","13095","16347"
"05.01.2024 15:30 - 05.01.2024 15:45","13368","16353"
"05.01.2024 15:45 - 05.01.2024 16:00","13830","16452"
"05.01.2024 16:00 - 05.01.2024 16:15","13542","16615"
"05.01.2024 16:15 - 05.01.2024 16:30","13413","16664"
"05.01.2024 16:30 - 05.01.2024 16:45","13412","16819"
"05.01.2024 16:45 - 05.01.2024 17:00","13425","17085"
"05.01.2024 17:00 - 05.01.2024 17:15","13427","17222"
"05.01.2024 17:15 - 05.01.2024 17:30","13443","17345"
"05.01.2024 17:30 - 05.01.2024 17:45","13523","17406"
"05.01.2024 17:45 - 05.01.2024 18:00","13594","17353"
"05.01.2024 18:00 - 05.01.2024 18:15","13584","16986"
"05.01.2024 18:15 - 05.01.2024 18:30","13387","16767"
"05.01.2024 18:30 - 05.01.2024 18:45","13278","16518"
"05.01.2024 18:45 - 05.01.2024 19:00","13143","16349"
"05.01.2024 19:00 - 05.01.2024 19:15","12977","16140"
"05.01.2024 19:15 - 05.01.2024 19:30","12744","15933"
"05.01.2024 19:30 - 05.01.2024 19:45","12576","15719"
"05.01.2024 19:45 - 05.01.2024 20:00","12532","15611"
"05.01.2024 20:00 - 05.01.2024 20:15","12421","15392"
"05.01.2024 20:15 - 05.01.2024 20:30","12188","15230"
"05.01.2024 20:30 - 05.01.2024 20:45","12021","15005"
"05.01.2024 20:45 - 05.01.2024 21:00","11897","14884"
"05.01.2024 21:00 - 05.01.2024 21:15","11779","14589"
"05.01.2024 21:15 - 05.01.2024 21:30","11682","14418"
"05.01.2024 21:30 - 05.01.2024 21:45","11576","14225"
"05.01.2024 21:45 - 05.01.2024 22:00","11481","14069"
"05.01.2024 22:00 - 05.01.2024 22:15","11365","13762"
"05.01.2024 22:15 - 05.01.2024 22:30","11217","13597"
"05.01.2024 22:30 - 05.01.2024 22:45","11085","13400"
"05.01.2024 22:45 - 05.01.2024 23:00","10920","13232"
"05.01.2024 23:00 - 05.01.2024 23:15","10806","13034"
"05.01.2024 23:15 - 05.01.2024 23:30","10694","12898"
"05.01.2024 23:30 - 05.01.2024 23:45","10599","12782"
"05.01.2024 23:45 - 06.01.2024 00:00","10524","12584"
"06.01.2024 00:00 - 06.01.2024 00:15","10552","12434"
"06.01.2024 00:15 - 06.01.2024 00:30","10442","12310"
"06.01.2024 00:30 - 06.01.2024 00:45","10346","12186"
"06.01.2024 00:45 - 06.01.2024 01:00","10245","12027"
"06.01.2024 01:00 - 06.01.2024 01:15","10150","11957"
"06.01.2024 01:15 - 06.01.2024 01:30","10012","11850"
"06.01.2024 01:30 - 06.01.2024 01:45","9916","11737"
"06.01.2024 01:45 - 06.01.2024 02:00","9848","11686"
"06.01.2024 02:00 - 06.01.2024 02:15","9841","11545"
"06.01.2024 02:15 - 06.01.2024 02:30","9890","11450"
"06.01.2024 02:30 - 06.01.2024 02:45","9921","11407"
"06.01.2024 02:45 - 06.01.2024 03:00","9908","11313"
"06.01.2024 03:00 - 06.01.2024 03:15","9947","11372"
"06.01.2024 03:15 - 06.01.2024 03:30","9994","11348"
"06.01.2024 03:30 - 06.01.2024 03:45","9987","11316"
"06.01.2024 03:45 - 06.01.2024 04:00","9954","11276"
"06.01.2024 04:00 - 06.01.2024 04:15","9977","11302"
"06.01.2024 04:15 - 06.01.2024 04:30","9992","11277"
"06.01.2024 04:30 - 06.01.2024 04:45","9975","11267"
"06.01.2024 04:45 - 06.01.2024 05:00","9935","11249"
"06.01.2024 05:00 - 06.01.2024 05:15","10025","11322"
"06.01.2024 05:15 - 06.01.2024 05:30","10124","11317"
"06.01.2024 05:30 - 06.01.2024 05:45","10121","11350"
"06.01.2024 05:45 - 06.01.2024 06:00","10159","11467"
"06.01.2024 06:00 - 06.01.2024 06:15","10182","11611"
"06.01.2024 06:15 - 06.01.2024 06:30","10262","11713"
"06.01.2024 06:30 - 06.01.2024 06:45","10319","11867"
"06.01.2024 06:45 - 06.01.2024 07:00","10411","12011"
"06.01.2024 07:00 - 06.01.2024 07:15","10598","12314"
"06.01.2024 07:15 - 06.01.2024 07:30","10783","12443"
"06.01.2024 07:30 - 06.01.2024 07:45","10879","12662"
"06.01.2024 07:45 - 06.01.2024 08:00","11030","12859"
"06.01.2024 08:00 - 06.01.2024 08:15","11219","13167"
"06.01.2024 08:15 - 06.01.2024 08:30","11423","13401"
"06.01.2024 08:30 - 06.01.2024 08:45","11637","13613"
"06.01.2024 08:45 - 06.01.2024 09:00","11798","13834"
"06.01.2024 09:00 - 06.01.2024 09:15","11955","14070"
"06.01.2024 09:15 - 06.01.2024 09:30","12055","14277"
"06.01.2024 09:30 - 06.01.2024 09:45","12120","14467"
"06.01.2024 09:45 - 06.01.2024 10:00","12187","14585"
"06.01.2024 10:00 - 06.01.2024 10:15","12220","14650"
"06.01.2024 10:15 - 06.01.2024 10:30","12199","14720"
"06.01.2024 10:30 - 06.01.2024 10:45","12206","14711"
"06.01.2024 10:45 - 06.01.2024 11:00","12290","14752"
"06.01.2024 11:00 - 06.01.2024 11:15","12230","14825"
"06.01.2024 11:15 - 06.01.2024 11:30","12128","14899"
"06.01.2024 11:30 - 06.01.2024 11:45","12079","14917"
"06.01.2024 11:45 - 06.01.2024 12:00","12063","14937"
"06.01.2024 12:00 - 06.01.2024 12:15","12102","14980"
"06.01.2024 12:15 - 06.01.2024 12:30","12123","15006"
"06.01.2024 12:30 - 06.01.2024 12:45","12090","15003"
"06.01.2024 12:45 - 06.01.2024 13:00","12053","15021"
"06.01.2024 13:00 - 06.01.2024 13:15","12008","15049"
"06.01.2024 13:15 - 06.01.2024 13:30","12028","15073"
"06.01.2024 13:30 - 06.01.2024 13:45","12056","15063"
"06.01.2024 13:45 - 06.01.2024 14:00","12069","15061"
"06.01.2024 14:00 - 06.01.2024 14:15","12096","15100"
"06.01.2024 14:15 - 06.01.2024 14:30","12154","15099"
"06.01.2024 14:30 - 06.01.2024 14:45","12217","15081"
"06.01.2024 14:45 - 06.01.2024 15:00","12262","15092"
"06.01.2024 15:00 - 06.01.2024 15:15","12322","15061"
"06.01.2024 15:15 - 06.01.2024 15:30","12354","15077"
"06.01.2024 15:30 - 06.01.2024 15:45","12375","15130"
"06.01.2024 15:45 - 06.01.2024 16:00","12441","15181"
"06.01.2024 16:00 - 06.01.2024 16:15","12472","15265"
"06.01.2024 16:15 - 06.01.2024 16:30","12479","15320"
"06.01.2024 16:30 - 06.01.2024 16:45","12583","15475"
"06.01.2024 16:45 - 06.01.2024 17:00","12774","15715"
"06.01.2024 17:00 - 06.01.2024 17:15","12915","15914"
"06.01.2024 17:15 - 06.01.2024 17:30","12995","16125"
"06.01.2024 17:30 - 06.01.2024 17:45","13112","16199"
"06.01.2024 17:45 - 06.01.2024 18:00","13223","16208"
"06.01.2024 18:00 - 06.01.2024 18:15","13193","16169"
"06.01.2024 18:15 - 06.01.2024 18:30","13023","16047"
"06.01.2024 18:30 - 06.01.2024 18:45","12849","15846"
"06.01.2024 18:45 - 06.01.2024 19:00","12736","15788"
"06.01.2024 19:00 - 06.01.2024 19:15","12630","15595"
"06.01.2024 19:15 - 06.01.2024 19:30","12517","15451"
"06.01.2024 19:30 - 06.01.2024 19:45","12384","15291"
"06.01.2024 19:45 - 06.01.2024 20:00","12242","15174"
"06.01.2024 20:00 - 06.01.2024 20:15","12130","15006"
"06.01.2024 20:15 - 06.01.2024 20:30","11983","14837"
"06.01.2024 20:30 - 06.01.2024 20:45","11885","14678"
"06.01.2024 20:45 - 06.01.2024 21:00","11762","14485"
"06.01.2024 21:00 - 06.01.2024 21:15","11667","14381"
"06.01.2024 21:15 - 06.01.2024 21:30","11514","14222"
"06.01.2024 21:30 - 06.01.2024 21:45","11386","14061"
"06.01.2024 21:45 - 06.01.2024 22:00","11270","13949"
"06.01.2024 22:00 - 06.01.2024 22:15","11158","13731"
"06.01.2024 22:15 - 06.01.2024 22:30","10964","13571"
"06.01.2024 22:30 - 06.01.2024 22:45","10883","13400"
"06.01.2024 22:45 - 06.01.2024 23:00","10764","13288"
"06.01.2024 23:00 - 06.01.2024 23:15","10627","13147"
"06.01.2024 23:15 - 06.01.2024 23:30","10486","12993"
"06.01.2024 23:30 - 06.01.2024 23:45","10381","12871"
"06.01.2024 23:45 - 07.01.2024 00:00","10253","12715"
"07.01.2024 00:00 - 07.01.2024 00:15","10142","12605"
"07.01.2024 00:15 - 07.01.2024 00:30","10095","12505"
"07.01.2024 00:30 - 07.01.2024 00:45","10022","12356"
"07.01.2024 00:45 - 07.01.2024 01:00","9937","12203"
"07.01.2024 01:00 - 07.01.2024 01:15","9885","12147"
"07.01.2024 01:15 - 07.01.2024 01:30","9777","12116"
"07.01.2024 01:30 - 07.01.2024 01:45","9648","12001"
"07.01.2024 01:45 - 07.01.2024 02:00","9547","11939"
"07.01.2024 02:00 - 07.01.2024 02:15","9495","11834"
"07.01.2024 02:15 - 07.01.2024 02:30","9424","11825"
"07.01.2024 02:30 - 07.01.2024 02:45","9386","11729"
"07.01.2024 02:45 - 07.01.2024 03:00","9313","11644"
"07.01.2024 03:00 - 07.01.2024 03:15","9270","11735"
"07.01.2024 03:15 - 07.01.2024 03:30","9223","11642"
"07.01.2024 03:30 - 07.01.2024 03:45","9147","11585"
"07.01.2024 03:45 - 07.01.2024 04:00","9122","11517"
"07.01.2024 04:00 - 07.01.2024 04:15","9115","11530"
"07.01.2024 04:15 - 07.01.2024 04:30","9155","11520"
"07.01.2024 04:30 - 07.01.2024 04:45","9173","11494"
"07.01.2024 04:45 - 07.01.2024 05:00","9209","11479"
"07.01.2024 05:00 - 07.01.2024 05:15","9248","11487"
"07.01.2024 05:15 - 07.01.2024 05:30","9292","11521"
"07.01.2024 05:30 - 07.01.2024 05:45","9297","11563"
"07.01.2024 05:45 - 07.01.2024 06:00","9331","11617"
"07.01.2024 06:00 - 07.01.2024 06:15","9421","11742"
"07.01.2024 06:15 - 07.01.2024 06:30","9608","11817"
"07.01.2024 06:30 - 07.01.2024 06:45","9639","11901"
"07.01.2024 06:45 - 07.01.2024 07:00","9734","11978"
"07.01.2024 07:00 - 07.01.2024 07:15","9857","12149"
"07.01.2024 07:15 - 07.01.2024 07:30","9977","12244"
"07.01.2024 07:30 - 07.01.2024 07:45","10101","12395"
"07.01.2024 07:45 - 07.01.2024 08:00","10206","12589"
"07.01.2024 08:00 - 07.01.2024 08:15","10340","12906"
"07.01.2024 08:15 - 07.01.2024 08:30","10504","13094"
"07.01.2024 08:30 - 07.01.2024 08:45","10673","13271"
"07.01.2024 08:45 - 07.01.2024 09:00","10770","13398"
"07.01.2024 09:00 - 07.01.2024 09:15","10967","13600"
"07.01.2024 09:15 - 07.01.2024 09:30","11172","13781"
"07.01.2024 09:30 - 07.01.2024 09:45","11339","13958"
"07.01.2024 09:45 - 07.01.2024 10:00","11446","14112"
"07.01.2024 10:00 - 07.01.2024 10:15","11543","14149"
"07.01.2024 10:15 - 07.01.2024 10:30","11535","14209"
"07.01.2024 10:30 - 07.01.2024 10:45","11564","14266"
"07.01.2024 10:45 - 07.01.2024 11:00","11580","14276"
"07.01.2024 11:00 - 07.01.2024 11:15","11653","14301"
"07.01.2024 11:15 - 07.01.2024 11:30","11642","14261"
"07.01.2024 11:30 - 07.01.2024 11:45","11580","14172"
"07.01.2024 11:45 - 07.01.2024 12:00","11647","14191"
"07.01.2024 12:00 - 07.01.2024 12:15","11664","14172"
"07.01.2024 12:15 - 07.01.2024 12:30","11672","14175"
"07.01.2024 12:30 - 07.01.2024 12:45","11606","14130"
"07.01.2024 12:45 - 07.01.2024 13:00","11531","14117"
"07.01.2024 13:00 - 07.01.2024 13:15","11517","14036"
"07.01.2024 13:15 - 07.01.2024 13:30","11565","14006"
"07.01.2024 13:30 - 07.01.2024 13:45","11622","13937"
"07.01.2024 13:45 - 07.01.2024 14:00","11612","13928"
"07.01.2024 14:00 - 07.01.2024 14:15","11600","13967"
"07.01.2024 14:15 - 07.01.2024 14:30","11612","13928"
"07.01.2024 14:30 - 07.01.2024 14:45","11641","13935"
"07.01.2024 14:45 - 07.01.2024 15:00","11666","14016"
"07.01.2024 15:00 - 07.01.2024 15:15","11691","14041"
"07.01.2024 15:15 - 07.01.2024 15:30","11771","14172"
"07.01.2024 15:30 - 07.01.2024 15:45","11871","14360"
"07.01.2024 15:45 - 07.01.2024 16:00","12006","14604"
"07.01.2024 16:00 - 07.01.2024 16:15","12097","14837"
"07.01.2024 16:15 - 07.01.2024 16:30","12222","15103"
"07.01.2024 16:30 - 07.01.2024 16:45","12403","15388"
"07.01.2024 16:45 - 07.01.2024 17:00","12573","15797"
"07.01.2024 17:00 - 07.01.2024 17:15","12649","16182"
"07.01.2024 17:15 - 07.01.2024 17:30","12720","16472"
"07.01.2024 17:30 - 07.01.2024 17:45","12818","16703"
"07.01.2024 17:45 - 07.01.2024 18:00","12871","16820"
"07.01.2024 18:00 - 07.01.2024 18:15","12841","16761"
"07.01.2024 18:15 - 07.01.2024 18:30","12716","16577"
"07.01.2024 18:30 - 07.01.2024 18:45","12636","16424"
"07.01.2024 18:45 - 07.01.2024 19:00","12571","16291"
"07.01.2024 19:00 - 07.01.2024 19:15","12408","16134"
"07.01.2024 19:15 - 07.01.2024 19:30","12289","15994"
"07.01.2024 19:30 - 07.01.2024 19:45","12203","15886"
"07.01.2024 19:45 - 07.01.2024 20:00","12116","15806"
"07.01.2024 20:00 - 07.01.2024 20:15","11945","15625"
"07.01.2024 20:15 - 07.01.2024 20:30","11771","15489"
"07.01.2024 20:30 - 07.01.2024 20:45","11677","15324"
"07.01.2024 20:45 - 07.01.2024 21:00","11615","15141"
"07.01.2024 21:00 - 07.01.2024 21:15","11503","14960"
"07.01.2024 21:15 - 07.01.2024 21:30","11319","14794"
"07.01.2024 21:30 - 07.01.2024 21:45","11237","14601"
"07.01.2024 21:45 - 07.01.2024 22:00","11100","14450"
"07.01.2024 22:00 - 07.01.2024 22:15","10956","14208"
"07.01.2024 22:15 - 07.01.2024 22:30","10879","14046"
"07.01.2024 22:30 - 07.01.2024 22:45","10784","13841"
"07.01.2024 22:45 - 07.01.2024 23:00","10671","13661"
"07.01.2024 23:00 - 07.01.2024 23:15","10608","13467"
"07.01.2024 23:15 - 07.01.2024 23:30","10521","13308"
"07.01.2024 23:30 - 07.01.2024 23:45","10356","13096"
"07.01.2024 23:45 - 08.01.2024 00:00","10250","12921"
"08.01.2024 00:00 - 08.01.2024 00:15","10126","12875"
"08.01.2024 00:15 - 08.01.2024 00:30","9976","12823"
"08.01.2024 00:30 - 08.01.2024 00:45","9885","12689"
"08.01.2024 00:45 - 08.01.2024 01:00","9829","12581"
"08.01.2024 01:00 - 08.01.2024 01:15","9760","12539"
"08.01.2024 01:15 - 08.01.2024 01:30","9689","12413"
"08.01.2024 01:30 - 08.01.2024 01:45","9635","12338"
"08.01.2024 01:45 - 08.01.2024 02:00","9576","12221"
"08.01.2024 02:00 - 08.01.2024 02:15","9582","12141"
"08.01.2024 02:15 - 08.01.2024 02:30","9615","12076"
"08.01.2024 02:30 - 08.01.2024 02:45","9543","12079"
"08.01.2024 02:45 - 08.01.2024 03:00","9525","12017"
"08.01.2024 03:00 - 08.01.2024 03:15","9491","12087"
"08.01.2024 03:15 - 08.01.2024 03:30","9454","12057"
"08.01.2024 03:30 - 08.01.2024 03:45","9464","12089"
"08.01.2024 03:45 - 08.01.2024 04:00","9517","12140"
"08.01.2024 04:00 - 08.01.2024 04:15","9492","12179"
"08.01.2024 04:15 - 08.01.2024 04:30","9495","12208"
"08.01.2024 04:30 - 08.01.2024 04:45","9520","12215"
"08.01.2024 04:45 - 08.01.2024 05:00","9533","12237"
"08.01.2024 05:00 - 08.01.2024 05:15","9600","12435"
"08.01.2024 05:15 - 08.01.2024 05:30","9683","12542"
"08.01.2024 05:30 - 08.01.2024 05:45","9756","12785"
"08.01.2024 05:45 - 08.01.2024 06:00","9860","12939"
"08.01.2024 06:00 - 08.01.2024 06:15","10016","13362"
"08.01.2024 06:15 - 08.01.2024 06:30","10188","13750"
"08.01.2024 06:30 - 08.01.2024 06:45","10355","14147"
"08.01.2024 06:45 - 08.01.2024 07:00","10518","14627"
"08.01.2024 07:00 - 08.01.2024 07:15","10729","15327"
"08.01.2024 07:15 - 08.01.2024 07:30","10942","15906"
"08.01.2024 07:30 - 08.01.2024 07:45","11117","16438"
"08.01.2024 07:45 - 08.01.2024 08:00","11347","16934"
"08.01.2024 08:00 - 08.01.2024 08:15","11449","17434"
"08.01.2024 08:15 - 08.01.2024 08:30","11616","17610"
"08.01.2024 08:30 - 08.01.2024 08:45","11790","17899"
"08.01.2024 08:45 - 08.01.2024 09:00","11922","18138"
"08.01.2024 09:00 - 08.01.2024 09:15","12031","18300"
"08.01.2024 09:15 - 08.01.2024 09:30","12114","18437"
"08.01.2024 09:30 - 08.01.2024 09:45","12144","18387"
"08.01.2024 09:45 - 08.01.2024 10:00","12170","18366"
"08.01.2024 10:00 - 08.01.2024 10:15","12226","18275"
"08.01.2024 10:15 - 08.01.2024 10:30","12228","18171"
"08.01.2024 10:30 - 08.01.2024 10:45","12168","18065"
"08.01.2024 10:45 - 08.01.2024 11:00","12141","18018"
"08.01.2024 11:00 - 08.01.2024 11:15","12089","17998"
"08.01.2024 11:15 - 08.01.2024 11:30","12068","17938"
"08.01.2024 11:30 - 08.01.2024 11:45","12080","17830"
"08.01.2024 11:45 - 08.01.2024 12:00","12058","17771"
"08.01.2024 12:00 - 08.01.2024 12:15","11994","17685"
"08.01.2024 12:15 - 08.01.2024 12:30","11961","17587"
"08.01.2024 12:30 - 08.01.2024 12:45","11880","17440"
"08.01.2024 12:45 - 08.01.2024 13:00","11824","17316"
"08.01.2024 13:00 - 08.01.2024 13:15","11837","17184"
"08.01.2024 13:15 - 08.01.2024 13:30","11907","17090"
"08.01.2024 13:30 - 08.01.2024 13:45","11968","17010"
"08.01.2024 13:45 - 08.01.2024 14:00","12042","16928"
"08.01.2024 14:00 - 08.01.2024 14:15","12097","16811"
"08.01.2024 14:15 - 08.01.2024 14:30","12197","16730"
"08.01.2024 14:30 - 08.01.2024 14:45","12276","16714"
"08.01.2024 14:45 - 08.01.2024 15:00","12370","16818"
"08.01.2024 15:00 - 08.01.2024 15:15","12434","16931"
"08.01.2024 15:15 - 08.01.2024 15:30","12577","17164"
"08.01.2024 15:30 - 08.01.2024 15:45","12757","17436"
"08.01.2024 15:45 - 08.01.2024 16:00","12880","17771"
"08.01.2024 16:00 - 08.01.2024 16:15","12981","18049"
"08.01.2024 16:15 - 08.01.2024 16:30","13063","18312"
"08.01.2024 16:30 - 08.01.2024 16:45","13215","18635"
"08.01.2024 16:45 - 08.01.2024 17:00","13299","19032"
"08.01.2024 17:00 - 08.01.2024 17:15","13351","19242"
"08.01.2024 17:15 - 08.01.2024 17:30","13338","19514"
"08.01.2024 17:30 - 08.01.2024 17:45","13423","19577"
"08.01.2024 17:45 - 08.01.2024 18:00","13476","19576"
"08.01.2024 18:00 - 08.01.2024 18:15","13560","19229"
"08.01.2024 18:15 - 08.01.2024 18:30","13596","18957"
"08.01.2024 18:30 - 08.01.2024 18:45","13545","18761"
"08.01.2024 18:45 - 08.01.2024 19:00","13520","18649"
"08.01.2024 19:00 - 08.01.2024 19:15","13470","18454"
"08.01.2024 19:15 - 08.01.2024 19:30","13405","18263"
"08.01.2024 19:30 - 08.01.2024 19:45","13323","18088"
"08.01.2024 19:45 - 08.01.2024 20:00","13190","17978"
"08.01.2024 20:00 - 08.01.2024 20:15","13041","17714"
"08.01.2024 20:15 - 08.01.2024 20:30","12818","17510"
"08.01.2024 20:30 - 08.01.2024 20:45","12659","17311"
"08.01.2024 20:45 - 08.01.2024 21:00","12560","17122"
"08.01.2024 21:00 - 08.01.2024 21:15","12485","16843"
"08.01.2024 21:15 - 08.01.2024 21:30","12376","16670"
"08.01.2024 21:30 - 08.01.2024 21:45","12293","16397"
"08.01.2024 21:45 - 08.01.2024 22:00","12199","16158"
"08.01.2024 22:00 - 08.01.2024 22:15","12082","15840"
"08.01.2024 22:15 - 08.01.2024 22:30","11953","15596"
"08.01.2024 22:30 - 08.01.2024 22:45","11767","15298"
"08.01.2024 22:45 - 08.01.2024 23:00","11579","15017"
"08.01.2024 23:00 - 08.01.2024 23:15","11485","14735"
"08.01.2024 23:15 - 08.01.2024 23:30","11334","14499"
"08.01.2024 23:30 - 08.01.2024 23:45","11230","14261"
"08.01.2024 23:45 - 09.01.2024 00:00","11103","14039"
"09.01.2024 00:00 - 09.01.2024 00:15","9840","13987"
"09.01.2024 00:15 - 09.01.2024 00:30","9871","13786"
"09.01.2024 00:30 - 09.01.2024 00:45","9824","13612"
"09.01.2024 00:45 - 09.01.2024 01:00","9685","13444"
"09.01.2024 01:00 - 09.01.2024 01:15","9567","13335"
"09.01.2024 01:15 - 09.01.2024 01:30","9504","13226"
"09.01.2024 01:30 - 09.01.2024 01:45","9416","13129"
"09.01.2024 01:45 - 09.01.2024 02:00","9358","13026"
"09.01.2024 02:00 - 09.01.2024 02:15","9288","12966"
"09.01.2024 02:15 - 09.01.2024 02:30","9178","12939"
"09.01.2024 02:30 - 09.01.2024 02:45","9081","12832"
"09.01.2024 02:45 - 09.01.2024 03:00","9051","12800"
"09.01.2024 03:00 - 09.01.2024 03:15","8993","12786"
"09.01.2024 03:15 - 09.01.2024 03:30","8911","12777"
"09.01.2024 03:30 - 09.01.2024 03:45","8894","12793"
"09.01.2024 03:45 - 09.01.2024 04:00","8863","12722"
"09.01.2024 04:00 - 09.01.2024 04:15","8872","12784"
"09.01.2024 04:15 - 09.01.2024 04:30","8875","12788"
"09.01.2024 04:30 - 09.01.2024 04:45","8823","12812"
"09.01.2024 04:45 - 09.01.2024 05:00","8810","12886"
"09.01.2024 05:00 - 09.01.2024 05:15","8860","13023"
"09.01.2024 05:15 - 09.01.2024 05:30","8968","13191"
"09.01.2024 05:30 - 09.01.2024 05:45","9000","13379"
"09.01.2024 05:45 - 09.01.2024 06:00","9008","13638"
"09.01.2024 06:00 - 09.01.2024 06:15","9238","14089"
"09.01.2024 06:15 - 09.01.2024 06:30","9616","14492"
"09.01.2024 06:30 - 09.01.2024 06:45","9785","14915"
"09.01.2024 06:45 - 09.01.2024 07:00","9972","15352"
"09.01.2024 07:00 - 09.01.2024 07:15","10204","16093"
"09.01.2024 07:15 - 09.01.2024 07:30","10490","16629"
"09.01.2024 07:30 - 09.01.2024 07:45","10769","17114"
"09.01.2024 07:45 - 09.01.2024 08:00","10978","17530"
"09.01.2024 08:00 - 09.01.2024 08:15","11184","17879"
"09.01.2024 08:15 - 09.01.2024 08:30","11457","18123"
"09.01.2024 08:30 - 09.01.2024 08:45","11677","18386"
"09.01.2024 08:45 - 09.01.2024 09:00","11895","18559"
"09.01.2024 09:00 - 09.01.2024 09:15","12053","18535"
"09.01.2024 09:15 - 09.01.2024 09:30","12175","18353"
"09.01.2024 09:30 - 09.01.2024 09:45","12285","18104"
"09.01.2024 09:45 - 09.01.2024 10:00","12375","17864"
"09.01.2024 10:00 - 09.01.2024 10:15","12418","17634"
"09.01.2024 10:15 - 09.01.2024 10:30","12320","17371"
"09.01.2024 10:30 - 09.01.2024 10:45","12100","17189"
"09.01.2024 10:45 - 09.01.2024 11:00","12023","17029"
"09.01.2024 11:00 - 09.01.2024 11:15","11998","16795"
"09.01.2024 11:15 - 09.01.2024 11:30","11964","16591"
"09.01.2024 11:30 - 09.01.2024 11:45","11963","16482"
"09.01.2024 11:45 - 09.01.2024 12:00","11995","16400"
"09.01.2024 12:00 - 09.01.2024 12:15","12063","16338"
"09.01.2024 12:15 - 09.01.2024 12:30","12214","16200"
"09.01.2024 12:30 - 09.01.2024 12:45","12379","16054"
"09.01.2024 12:45 - 09.01.2024 13:00","12514","15991"
"09.01.2024 13:00 - 09.01.2024 13:15","12628","16014"
"09.01.2024 13:15 - 09.01.2024 13:30","12694","16042"
"09.01.2024 13:30 - 09.01.2024 13:45","12680","16061"
"09.01.2024 13:45 - 09.01.2024 14:00","12659","16067"
"09.01.2024 14:00 - 09.01.2024 14:15","12704","16075"
"09.01.2024 14:15 - 09.01.2024 14:30","12914","16134"
"09.01.2024 14:30 - 09.01.2024 14:45","13361","16242"
"09.01.2024 14:45 - 09.01.2024 15:00","13801","16330"
"09.01.2024 15:00 - 09.01.2024 15:15","13863","16516"
"09.01.2024 15:15 - 09.01.2024 15:30","14003","16737"
"09.01.2024 15:30 - 09.01.2024 15:45","14439","17047"
"09.01.2024 15:45 - 09.01.2024 16:00","14173","17364"
"09.01.2024 16:00 - 09.01.2024 16:15","13687","17618"
"09.01.2024 16:15 - 09.01.2024 16:30","13925","17976"
