"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"28.04.2023 16:45 - 28.04.2023 17:00","9395","13305"
"28.04.2023 17:00 - 28.04.2023 17:15","9812","13443"
"28.04.2023 17:15 - 28.04.2023 17:30","10329","13610"
"28.04.2023 17:30 - 28.04.2023 17:45","10770","13709"
"28.04.2023 17:45 - 28.04.2023 18:00","11050","13816"
"28.04.2023 18:00 - 28.04.2023 18:15","11166","13759"
"28.04.2023 18:15 - 28.04.2023 18:30","11258","13700"
"28.04.2023 18:30 - 28.04.2023 18:45","11438","13646"
"28.04.2023 18:45 - 28.04.2023 19:00","11612","13623"
"28.04.2023 19:00 - 28.04.2023 19:15","11833","13591"
"28.04.2023 19:15 - 28.04.2023 19:30","12187","13562"
"28.04.2023 19:30 - 28.04.2023 19:45","12369","13517"
"28.04.2023 19:45 - 28.04.2023 20:00","12516","13517"
"28.04.2023 20:00 - 28.04.2023 20:15","12670","13436"
"28.04.2023 20:15 - 28.04.2023 20:30","12729","13366"
"28.04.2023 20:30 - 28.04.2023 20:45","12716","13275"
"28.04.2023 20:45 - 28.04.2023 21:00","12689","13238"
"28.04.2023 21:00 - 28.04.2023 21:15","12614","13153"
"28.04.2023 21:15 - 28.04.2023 21:30","12424","13112"
"28.04.2023 21:30 - 28.04.2023 21:45","12185","12941"
"28.04.2023 21:45 - 28.04.2023 22:00","12013","12793"
"28.04.2023 22:00 - 28.04.2023 22:15","11822","12596"
"28.04.2023 22:15 - 28.04.2023 22:30","11594","12459"
"28.04.2023 22:30 - 28.04.2023 22:45","11348","12278"
"28.04.2023 22:45 - 28.04.2023 23:00","11134","12112"
"28.04.2023 23:00 - 28.04.2023 23:15","11029","11961"
"28.04.2023 23:15 - 28.04.2023 23:30","10960","11806"
"28.04.2023 23:30 - 28.04.2023 23:45","10763","11628"
"28.04.2023 23:45 - 29.04.2023 00:00","10610","11485"
"29.04.2023 00:00 - 29.04.2023 00:15","10257","11296"
"29.04.2023 00:15 - 29.04.2023 00:30","10202","11162"
"29.04.2023 00:30 - 29.04.2023 00:45","10128","11002"
"29.04.2023 00:45 - 29.04.2023 01:00","10025","10839"
"29.04.2023 01:00 - 29.04.2023 01:15","9917","10699"
"29.04.2023 01:15 - 29.04.2023 01:30","9816","10582"
"29.04.2023 01:30 - 29.04.2023 01:45","9732","10477"
"29.04.2023 01:45 - 29.04.2023 02:00","9631","10375"
"29.04.2023 02:00 - 29.04.2023 02:15","9574","10303"
"29.04.2023 02:15 - 29.04.2023 02:30","9557","10267"
"29.04.2023 02:30 - 29.04.2023 02:45","9542","10193"
"29.04.2023 02:45 - 29.04.2023 03:00","9529","10142"
"29.04.2023 03:00 - 29.04.2023 03:15","9516","10114"
"29.04.2023 03:15 - 29.04.2023 03:30","9541","10081"
"29.04.2023 03:30 - 29.04.2023 03:45","9538","10053"
"29.04.2023 03:45 - 29.04.2023 04:00","9534","10023"
"29.04.2023 04:00 - 29.04.2023 04:15","9551","10014"
"29.04.2023 04:15 - 29.04.2023 04:30","9565","10007"
"29.04.2023 04:30 - 29.04.2023 04:45","9566","9985"
"29.04.2023 04:45 - 29.04.2023 05:00","9568","9985"
"29.04.2023 05:00 - 29.04.2023 05:15","9584","10021"
"29.04.2023 05:15 - 29.04.2023 05:30","9607","10081"
"29.04.2023 05:30 - 29.04.2023 05:45","9616","10134"
"29.04.2023 05:45 - 29.04.2023 06:00","9616","10180"
"29.04.2023 06:00 - 29.04.2023 06:15","9620","10305"
"29.04.2023 06:15 - 29.04.2023 06:30","9613","10331"
"29.04.2023 06:30 - 29.04.2023 06:45","9574","10442"
"29.04.2023 06:45 - 29.04.2023 07:00","9541","10510"
"29.04.2023 07:00 - 29.04.2023 07:15","9514","10645"
"29.04.2023 07:15 - 29.04.2023 07:30","9483","10712"
"29.04.2023 07:30 - 29.04.2023 07:45","9391","10759"
"29.04.2023 07:45 - 29.04.2023 08:00","9284","10872"
"29.04.2023 08:00 - 29.04.2023 08:15","9128","10971"
"29.04.2023 08:15 - 29.04.2023 08:30","8911","11070"
"29.04.2023 08:30 - 29.04.2023 08:45","8667","11168"
"29.04.2023 08:45 - 29.04.2023 09:00","8428","11250"
"29.04.2023 09:00 - 29.04.2023 09:15","8145","11309"
"29.04.2023 09:15 - 29.04.2023 09:30","7772","11373"
"29.04.2023 09:30 - 29.04.2023 09:45","7336","11438"
"29.04.2023 09:45 - 29.04.2023 10:00","6929","11497"
"29.04.2023 10:00 - 29.04.2023 10:15","6571","11505"
"29.04.2023 10:15 - 29.04.2023 10:30","6147","11498"
"29.04.2023 10:30 - 29.04.2023 10:45","5689","11572"
"29.04.2023 10:45 - 29.04.2023 11:00","5313","11613"
"29.04.2023 11:00 - 29.04.2023 11:15","5108","11522"
"29.04.2023 11:15 - 29.04.2023 11:30","4932","11463"
"29.04.2023 11:30 - 29.04.2023 11:45","4767","11479"
"29.04.2023 11:45 - 29.04.2023 12:00","4604","11491"
"29.04.2023 12:00 - 29.04.2023 12:15","4515","11449"
"29.04.2023 12:15 - 29.04.2023 12:30","4497","11400"
"29.04.2023 12:30 - 29.04.2023 12:45","4523","11351"
"29.04.2023 12:45 - 29.04.2023 13:00","4561","11333"
"29.04.2023 13:00 - 29.04.2023 13:15","4593","11296"
"29.04.2023 13:15 - 29.04.2023 13:30","4741","11322"
"29.04.2023 13:30 - 29.04.2023 13:45","4883","11214"
"29.04.2023 13:45 - 29.04.2023 14:00","4993","11138"
"29.04.2023 14:00 - 29.04.2023 14:15","5098","11048"
"29.04.2023 14:15 - 29.04.2023 14:30","5213","11066"
"29.04.2023 14:30 - 29.04.2023 14:45","5342","11025"
"29.04.2023 14:45 - 29.04.2023 15:00","5485","10982"
"29.04.2023 15:00 - 29.04.2023 15:15","5649","11009"
"29.04.2023 15:15 - 29.04.2023 15:30","5868","10960"
"29.04.2023 15:30 - 29.04.2023 15:45","6026","10928"
"29.04.2023 15:45 - 29.04.2023 16:00","6136","10895"
"29.04.2023 16:00 - 29.04.2023 16:15","6352","10937"
"29.04.2023 16:15 - 29.04.2023 16:30","6706","10940"
"29.04.2023 16:30 - 29.04.2023 16:45","7007","10941"
"29.04.2023 16:45 - 29.04.2023 17:00","7337","11041"
"29.04.2023 17:00 - 29.04.2023 17:15","7713","11220"
"29.04.2023 17:15 - 29.04.2023 17:30","8074","11362"
"29.04.2023 17:30 - 29.04.2023 17:45","8393","11484"
"29.04.2023 17:45 - 29.04.2023 18:00","8692","11583"
"29.04.2023 18:00 - 29.04.2023 18:15","8956","11624"
"29.04.2023 18:15 - 29.04.2023 18:30","9138","11611"
"29.04.2023 18:30 - 29.04.2023 18:45","9324","11611"
"29.04.2023 18:45 - 29.04.2023 19:00","9539","11621"
"29.04.2023 19:00 - 29.04.2023 19:15","9787","11671"
"29.04.2023 19:15 - 29.04.2023 19:30","10039","11721"
"29.04.2023 19:30 - 29.04.2023 19:45","10231","11739"
"29.04.2023 19:45 - 29.04.2023 20:00","10362","11808"
"29.04.2023 20:00 - 29.04.2023 20:15","10538","11878"
"29.04.2023 20:15 - 29.04.2023 20:30","10689","11939"
"29.04.2023 20:30 - 29.04.2023 20:45","10731","11995"
"29.04.2023 20:45 - 29.04.2023 21:00","10747","12056"
"29.04.2023 21:00 - 29.04.2023 21:15","10757","12175"
"29.04.2023 21:15 - 29.04.2023 21:30","10737","12279"
"29.04.2023 21:30 - 29.04.2023 21:45","10702","12236"
"29.04.2023 21:45 - 29.04.2023 22:00","10637","12103"
"29.04.2023 22:00 - 29.04.2023 22:15","10548","11981"
"29.04.2023 22:15 - 29.04.2023 22:30","10462","11849"
"29.04.2023 22:30 - 29.04.2023 22:45","10381","11709"
"29.04.2023 22:45 - 29.04.2023 23:00","10274","11572"
"29.04.2023 23:00 - 29.04.2023 23:15","10226","11383"
"29.04.2023 23:15 - 29.04.2023 23:30","10257","11272"
"29.04.2023 23:30 - 29.04.2023 23:45","10183","11143"
"29.04.2023 23:45 - 30.04.2023 00:00","10056","10952"
"30.04.2023 00:00 - 30.04.2023 00:15","9999","10780"
"30.04.2023 00:15 - 30.04.2023 00:30","10018","10674"
"30.04.2023 00:30 - 30.04.2023 00:45","9950","10579"
"30.04.2023 00:45 - 30.04.2023 01:00","9826","10467"
"30.04.2023 01:00 - 30.04.2023 01:15","9720","10351"
"30.04.2023 01:15 - 30.04.2023 01:30","9657","10221"
"30.04.2023 01:30 - 30.04.2023 01:45","9574","10103"
"30.04.2023 01:45 - 30.04.2023 02:00","9486","10018"
"30.04.2023 02:00 - 30.04.2023 02:15","9441","9978"
"30.04.2023 02:15 - 30.04.2023 02:30","9444","9927"
"30.04.2023 02:30 - 30.04.2023 02:45","9389","9853"
"30.04.2023 02:45 - 30.04.2023 03:00","9329","9832"
"30.04.2023 03:00 - 30.04.2023 03:15","9303","9781"
"30.04.2023 03:15 - 30.04.2023 03:30","9290","9751"
"30.04.2023 03:30 - 30.04.2023 03:45","9241","9722"
"30.04.2023 03:45 - 30.04.2023 04:00","9199","9715"
"30.04.2023 04:00 - 30.04.2023 04:15","9217","9741"
"30.04.2023 04:15 - 30.04.2023 04:30","9233","9732"
"30.04.2023 04:30 - 30.04.2023 04:45","9201","9708"
"30.04.2023 04:45 - 30.04.2023 05:00","9182","9656"
"30.04.2023 05:00 - 30.04.2023 05:15","9180","9696"
"30.04.2023 05:15 - 30.04.2023 05:30","9185","9726"
"30.04.2023 05:30 - 30.04.2023 05:45","9172","9754"
"30.04.2023 05:45 - 30.04.2023 06:00","9146","9756"
"30.04.2023 06:00 - 30.04.2023 06:15","9082","9747"
"30.04.2023 06:15 - 30.04.2023 06:30","9023","9719"
"30.04.2023 06:30 - 30.04.2023 06:45","8966","9644"
"30.04.2023 06:45 - 30.04.2023 07:00","8893","9588"
"30.04.2023 07:00 - 30.04.2023 07:15","8832","9600"
"30.04.2023 07:15 - 30.04.2023 07:30","8761","9542"
"30.04.2023 07:30 - 30.04.2023 07:45","8719","9567"
"30.04.2023 07:45 - 30.04.2023 08:00","8698","9675"
"30.04.2023 08:00 - 30.04.2023 08:15","8619","9763"
"30.04.2023 08:15 - 30.04.2023 08:30","8462","9807"
"30.04.2023 08:30 - 30.04.2023 08:45","8306","9886"
"30.04.2023 08:45 - 30.04.2023 09:00","8164","9985"
"30.04.2023 09:00 - 30.04.2023 09:15","7883","10036"
"30.04.2023 09:15 - 30.04.2023 09:30","7516","10123"
"30.04.2023 09:30 - 30.04.2023 09:45","7220","10190"
"30.04.2023 09:45 - 30.04.2023 10:00","7039","10274"
"30.04.2023 10:00 - 30.04.2023 10:15","6798","10282"
"30.04.2023 10:15 - 30.04.2023 10:30","6471","10321"
"30.04.2023 10:30 - 30.04.2023 10:45","6212","10325"
"30.04.2023 10:45 - 30.04.2023 11:00","5969","10405"
"30.04.2023 11:00 - 30.04.2023 11:15","5792","10443"
"30.04.2023 11:15 - 30.04.2023 11:30","5653","10520"
"30.04.2023 11:30 - 30.04.2023 11:45","5513","10602"
"30.04.2023 11:45 - 30.04.2023 12:00","5448","10779"
"30.04.2023 12:00 - 30.04.2023 12:15","5424","10847"
"30.04.2023 12:15 - 30.04.2023 12:30","5345","10937"
"30.04.2023 12:30 - 30.04.2023 12:45","5260","10977"
"30.04.2023 12:45 - 30.04.2023 13:00","5205","10999"
"30.04.2023 13:00 - 30.04.2023 13:15","5172","10728"
"30.04.2023 13:15 - 30.04.2023 13:30","5127","10706"
"30.04.2023 13:30 - 30.04.2023 13:45","5045","10601"
"30.04.2023 13:45 - 30.04.2023 14:00","5021","10574"
"30.04.2023 14:00 - 30.04.2023 14:15","5019","10520"
"30.04.2023 14:15 - 30.04.2023 14:30","5050","10470"
"30.04.2023 14:30 - 30.04.2023 14:45","5171","10445"
"30.04.2023 14:45 - 30.04.2023 15:00","5386","10433"
"30.04.2023 15:00 - 30.04.2023 15:15","5517","10488"
"30.04.2023 15:15 - 30.04.2023 15:30","5688","10426"
"30.04.2023 15:30 - 30.04.2023 15:45","5844","10384"
"30.04.2023 15:45 - 30.04.2023 16:00","6032","10383"
"30.04.2023 16:00 - 30.04.2023 16:15","6306","10430"
"30.04.2023 16:15 - 30.04.2023 16:30","6610","10466"
"30.04.2023 16:30 - 30.04.2023 16:45","6869","10533"
"30.04.2023 16:45 - 30.04.2023 17:00","7120","10658"
"30.04.2023 17:00 - 30.04.2023 17:15","7526","10935"
"30.04.2023 17:15 - 30.04.2023 17:30","8090","11041"
"30.04.2023 17:30 - 30.04.2023 17:45","8643","11181"
"30.04.2023 17:45 - 30.04.2023 18:00","9021","11273"
"30.04.2023 18:00 - 30.04.2023 18:15","9285","11314"
"30.04.2023 18:15 - 30.04.2023 18:30","9474","11265"
"30.04.2023 18:30 - 30.04.2023 18:45","9626","11219"
"30.04.2023 18:45 - 30.04.2023 19:00","9811","11265"
"30.04.2023 19:00 - 30.04.2023 19:15","10073","11367"
"30.04.2023 19:15 - 30.04.2023 19:30","10357","11362"
"30.04.2023 19:30 - 30.04.2023 19:45","10596","11363"
"30.04.2023 19:45 - 30.04.2023 20:00","10804","11433"
"30.04.2023 20:00 - 30.04.2023 20:15","11037","11626"
"30.04.2023 20:15 - 30.04.2023 20:30","11177","11716"
"30.04.2023 20:30 - 30.04.2023 20:45","11191","11808"
"30.04.2023 20:45 - 30.04.2023 21:00","11140","11880"
"30.04.2023 21:00 - 30.04.2023 21:15","11102","12041"
"30.04.2023 21:15 - 30.04.2023 21:30","11080","12222"
"30.04.2023 21:30 - 30.04.2023 21:45","10982","12195"
"30.04.2023 21:45 - 30.04.2023 22:00","10822","12086"
"30.04.2023 22:00 - 30.04.2023 22:15","10692","11931"
"30.04.2023 22:15 - 30.04.2023 22:30","10640","11822"
"30.04.2023 22:30 - 30.04.2023 22:45","10515","11678"
"30.04.2023 22:45 - 30.04.2023 23:00","10373","11509"
"30.04.2023 23:00 - 30.04.2023 23:15","10233","11306"
"30.04.2023 23:15 - 30.04.2023 23:30","10100","11151"
"30.04.2023 23:30 - 30.04.2023 23:45","9980","10993"
"30.04.2023 23:45 - 01.05.2023 00:00","9897","10830"
"01.05.2023 00:00 - 01.05.2023 00:15","9837","10665"
"01.05.2023 00:15 - 01.05.2023 00:30","9840","10561"
"01.05.2023 00:30 - 01.05.2023 00:45","9753","10429"
"01.05.2023 00:45 - 01.05.2023 01:00","9585","10320"
"01.05.2023 01:00 - 01.05.2023 01:15","9458","10221"
"01.05.2023 01:15 - 01.05.2023 01:30","9347","10130"
"01.05.2023 01:30 - 01.05.2023 01:45","9218","10042"
"01.05.2023 01:45 - 01.05.2023 02:00","9112","9984"
"01.05.2023 02:00 - 01.05.2023 02:15","9092","9960"
"01.05.2023 02:15 - 01.05.2023 02:30","9125","9929"
"01.05.2023 02:30 - 01.05.2023 02:45","9151","9879"
"01.05.2023 02:45 - 01.05.2023 03:00","9164","9839"
"01.05.2023 03:00 - 01.05.2023 03:15","9141","9795"
"01.05.2023 03:15 - 01.05.2023 03:30","9136","9787"
"01.05.2023 03:30 - 01.05.2023 03:45","9099","9778"
"01.05.2023 03:45 - 01.05.2023 04:00","9070","9758"
"01.05.2023 04:00 - 01.05.2023 04:15","9030","9807"
"01.05.2023 04:15 - 01.05.2023 04:30","9022","9844"
"01.05.2023 04:30 - 01.05.2023 04:45","9005","9864"
"01.05.2023 04:45 - 01.05.2023 05:00","9036","9932"
"01.05.2023 05:00 - 01.05.2023 05:15","9098","10048"
"01.05.2023 05:15 - 01.05.2023 05:30","9181","10163"
"01.05.2023 05:30 - 01.05.2023 05:45","9250","10330"
"01.05.2023 05:45 - 01.05.2023 06:00","9319","10529"
"01.05.2023 06:00 - 01.05.2023 06:15","9402","10857"
"01.05.2023 06:15 - 01.05.2023 06:30","9533","11091"
"01.05.2023 06:30 - 01.05.2023 06:45","9657","11270"
"01.05.2023 06:45 - 01.05.2023 07:00","9752","11462"
"01.05.2023 07:00 - 01.05.2023 07:15","9931","11824"
"01.05.2023 07:15 - 01.05.2023 07:30","10200","12053"
"01.05.2023 07:30 - 01.05.2023 07:45","10389","12349"
"01.05.2023 07:45 - 01.05.2023 08:00","10530","12591"
"01.05.2023 08:00 - 01.05.2023 08:15","10592","12861"
"01.05.2023 08:15 - 01.05.2023 08:30","10594","13055"
"01.05.2023 08:30 - 01.05.2023 08:45","10593","13211"
"01.05.2023 08:45 - 01.05.2023 09:00","10644","13308"
"01.05.2023 09:00 - 01.05.2023 09:15","10632","13319"
"01.05.2023 09:15 - 01.05.2023 09:30","10450","13310"
"01.05.2023 09:30 - 01.05.2023 09:45","10208","13279"
"01.05.2023 09:45 - 01.05.2023 10:00","9995","13311"
"01.05.2023 10:00 - 01.05.2023 10:15","9764","13250"
"01.05.2023 10:15 - 01.05.2023 10:30","9410","13284"
"01.05.2023 10:30 - 01.05.2023 10:45","9126","13301"
"01.05.2023 10:45 - 01.05.2023 11:00","8871","13333"
"01.05.2023 11:00 - 01.05.2023 11:15","8619","13304"
"01.05.2023 11:15 - 01.05.2023 11:30","8244","13293"
"01.05.2023 11:30 - 01.05.2023 11:45","7815","13285"
"01.05.2023 11:45 - 01.05.2023 12:00","7499","13283"
"01.05.2023 12:00 - 01.05.2023 12:15","7267","13237"
"01.05.2023 12:15 - 01.05.2023 12:30","6958","13191"
"01.05.2023 12:30 - 01.05.2023 12:45","6521","13131"
"01.05.2023 12:45 - 01.05.2023 13:00","6119","13127"
"01.05.2023 13:00 - 01.05.2023 13:15","5913","13162"
"01.05.2023 13:15 - 01.05.2023 13:30","5849","13142"
"01.05.2023 13:30 - 01.05.2023 13:45","5771","13086"
"01.05.2023 13:45 - 01.05.2023 14:00","5812","13037"
"01.05.2023 14:00 - 01.05.2023 14:15","5799","13025"
"01.05.2023 14:15 - 01.05.2023 14:30","5659","12998"
"01.05.2023 14:30 - 01.05.2023 14:45","5619","12961"
"01.05.2023 14:45 - 01.05.2023 15:00","5718","12931"
"01.05.2023 15:00 - 01.05.2023 15:15","5936","12880"
"01.05.2023 15:15 - 01.05.2023 15:30","6097","12828"
"01.05.2023 15:30 - 01.05.2023 15:45","6237","12804"
"01.05.2023 15:45 - 01.05.2023 16:00","6322","12721"
"01.05.2023 16:00 - 01.05.2023 16:15","6486","12708"
"01.05.2023 16:15 - 01.05.2023 16:30","6770","12681"
"01.05.2023 16:30 - 01.05.2023 16:45","6973","12704"
"01.05.2023 16:45 - 01.05.2023 17:00","7176","12809"
"01.05.2023 17:00 - 01.05.2023 17:15","7517","12947"
"01.05.2023 17:15 - 01.05.2023 17:30","7957","13062"
"01.05.2023 17:30 - 01.05.2023 17:45","8262","13121"
"01.05.2023 17:45 - 01.05.2023 18:00","8525","13158"
"01.05.2023 18:00 - 01.05.2023 18:15","8815","13028"
"01.05.2023 18:15 - 01.05.2023 18:30","8920","12902"
"01.05.2023 18:30 - 01.05.2023 18:45","9088","12839"
"01.05.2023 18:45 - 01.05.2023 19:00","9308","12815"
"01.05.2023 19:00 - 01.05.2023 19:15","9562","12816"
"01.05.2023 19:15 - 01.05.2023 19:30","9779","12817"
"01.05.2023 19:30 - 01.05.2023 19:45","9944","12856"
"01.05.2023 19:45 - 01.05.2023 20:00","10148","12941"
"01.05.2023 20:00 - 01.05.2023 20:15","10413","12980"
"01.05.2023 20:15 - 01.05.2023 20:30","10589","13057"
"01.05.2023 20:30 - 01.05.2023 20:45","10675","13145"
"01.05.2023 20:45 - 01.05.2023 21:00","10695","13225"
"01.05.2023 21:00 - 01.05.2023 21:15","10703","13250"
"01.05.2023 21:15 - 01.05.2023 21:30","10705","13300"
"01.05.2023 21:30 - 01.05.2023 21:45","10643","13209"
"01.05.2023 21:45 - 01.05.2023 22:00","10490","13066"
"01.05.2023 22:00 - 01.05.2023 22:15","10394","12894"
"01.05.2023 22:15 - 01.05.2023 22:30","10309","12716"
"01.05.2023 22:30 - 01.05.2023 22:45","10165","12456"
"01.05.2023 22:45 - 01.05.2023 23:00","9981","12290"
"01.05.2023 23:00 - 01.05.2023 23:15","9857","12074"
"01.05.2023 23:15 - 01.05.2023 23:30","9849","11899"
"01.05.2023 23:30 - 01.05.2023 23:45","9747","11730"
"01.05.2023 23:45 - 02.05.2023 00:00","9630","11537"
"02.05.2023 00:00 - 02.05.2023 00:15","9547","11351"
"02.05.2023 00:15 - 02.05.2023 00:30","9518","11217"
"02.05.2023 00:30 - 02.05.2023 00:45","9417","11086"
"02.05.2023 00:45 - 02.05.2023 01:00","9326","10972"
"02.05.2023 01:00 - 02.05.2023 01:15","9300","10846"
"02.05.2023 01:15 - 02.05.2023 01:30","9215","10779"
"02.05.2023 01:30 - 02.05.2023 01:45","9112","10698"
"02.05.2023 01:45 - 02.05.2023 02:00","9049","10592"
"02.05.2023 02:00 - 02.05.2023 02:15","9025","10500"
"02.05.2023 02:15 - 02.05.2023 02:30","9011","10453"
"02.05.2023 02:30 - 02.05.2023 02:45","9005","10399"
"02.05.2023 02:45 - 02.05.2023 03:00","8874","10366"
"02.05.2023 03:00 - 02.05.2023 03:15","8761","10329"
"02.05.2023 03:15 - 02.05.2023 03:30","8754","10288"
"02.05.2023 03:30 - 02.05.2023 03:45","8769","10262"
"02.05.2023 03:45 - 02.05.2023 04:00","8774","10254"
"02.05.2023 04:00 - 02.05.2023 04:15","8759","10244"
"02.05.2023 04:15 - 02.05.2023 04:30","8763","10258"
"02.05.2023 04:30 - 02.05.2023 04:45","8788","10314"
"02.05.2023 04:45 - 02.05.2023 05:00","8782","10329"
"02.05.2023 05:00 - 02.05.2023 05:15","8805","10496"
"02.05.2023 05:15 - 02.05.2023 05:30","8931","10552"
"02.05.2023 05:30 - 02.05.2023 05:45","9079","10685"
"02.05.2023 05:45 - 02.05.2023 06:00","9173","10859"
"02.05.2023 06:00 - 02.05.2023 06:15","9217","11198"
"02.05.2023 06:15 - 02.05.2023 06:30","9351","11390"
"02.05.2023 06:30 - 02.05.2023 06:45","9513","11602"
"02.05.2023 06:45 - 02.05.2023 07:00","9695","11838"
"02.05.2023 07:00 - 02.05.2023 07:15","9927","12213"
"02.05.2023 07:15 - 02.05.2023 07:30","10192","12427"
"02.05.2023 07:30 - 02.05.2023 07:45","10276","12644"
"02.05.2023 07:45 - 02.05.2023 08:00","10276","12845"
"02.05.2023 08:00 - 02.05.2023 08:15","10204","13073"
"02.05.2023 08:15 - 02.05.2023 08:30","10048","13243"
"02.05.2023 08:30 - 02.05.2023 08:45","9800","13353"
"02.05.2023 08:45 - 02.05.2023 09:00","9585","13446"
"02.05.2023 09:00 - 02.05.2023 09:15","9238","13446"
"02.05.2023 09:15 - 02.05.2023 09:30","8802","13431"
"02.05.2023 09:30 - 02.05.2023 09:45","8380","13393"
"02.05.2023 09:45 - 02.05.2023 10:00","7991","13375"
"02.05.2023 10:00 - 02.05.2023 10:15","7658","13316"
"02.05.2023 10:15 - 02.05.2023 10:30","7140","13268"
"02.05.2023 10:30 - 02.05.2023 10:45","6610","13233"
"02.05.2023 10:45 - 02.05.2023 11:00","6231","13205"
"02.05.2023 11:00 - 02.05.2023 11:15","5982","13146"
"02.05.2023 11:15 - 02.05.2023 11:30","5754","13088"
"02.05.2023 11:30 - 02.05.2023 11:45","5482","13037"
"02.05.2023 11:45 - 02.05.2023 12:00","5266","13023"
"02.05.2023 12:00 - 02.05.2023 12:15","5132","12997"
"02.05.2023 12:15 - 02.05.2023 12:30","5002","12945"
"02.05.2023 12:30 - 02.05.2023 12:45","4798","12833"
"02.05.2023 12:45 - 02.05.2023 13:00","4666","12785"
"02.05.2023 13:00 - 02.05.2023 13:15","4633","12815"
"02.05.2023 13:15 - 02.05.2023 13:30","4534","12798"
"02.05.2023 13:30 - 02.05.2023 13:45","4433","12755"
"02.05.2023 13:45 - 02.05.2023 14:00","4315","12748"
"02.05.2023 14:00 - 02.05.2023 14:15","4299","12703"
"02.05.2023 14:15 - 02.05.2023 14:30","4398","12676"
"02.05.2023 14:30 - 02.05.2023 14:45","4465","12613"
"02.05.2023 14:45 - 02.05.2023 15:00","4410","12563"
"02.05.2023 15:00 - 02.05.2023 15:15","4482","12590"
"02.05.2023 15:15 - 02.05.2023 15:30","4614","12594"
"02.05.2023 15:30 - 02.05.2023 15:45","4721","12564"
"02.05.2023 15:45 - 02.05.2023 16:00","4840","12558"
"02.05.2023 16:00 - 02.05.2023 16:15","5027","12632"
"02.05.2023 16:15 - 02.05.2023 16:30","5437","12640"
"02.05.2023 16:30 - 02.05.2023 16:45","5801","12616"
"02.05.2023 16:45 - 02.05.2023 17:00","6070","12664"
"02.05.2023 17:00 - 02.05.2023 17:15","6397","12806"
"02.05.2023 17:15 - 02.05.2023 17:30","6903","12945"
"02.05.2023 17:30 - 02.05.2023 17:45","7411","13047"
"02.05.2023 17:45 - 02.05.2023 18:00","7740","13116"
"02.05.2023 18:00 - 02.05.2023 18:15","8092","12947"
"02.05.2023 18:15 - 02.05.2023 18:30","8386","12822"
"02.05.2023 18:30 - 02.05.2023 18:45","8784","12787"
"02.05.2023 18:45 - 02.05.2023 19:00","9231","12793"
"02.05.2023 19:00 - 02.05.2023 19:15","9692","12790"
"02.05.2023 19:15 - 02.05.2023 19:30","10148","12786"
"02.05.2023 19:30 - 02.05.2023 19:45","10599","12825"
"02.05.2023 19:45 - 02.05.2023 20:00","10996","12938"
"02.05.2023 20:00 - 02.05.2023 20:15","11328","12981"
"02.05.2023 20:15 - 02.05.2023 20:30","11582","13039"
"02.05.2023 20:30 - 02.05.2023 20:45","11741","13142"
"02.05.2023 20:45 - 02.05.2023 21:00","11822","13242"
"02.05.2023 21:00 - 02.05.2023 21:15","11830","13286"
"02.05.2023 21:15 - 02.05.2023 21:30","11746","13420"
"02.05.2023 21:30 - 02.05.2023 21:45","11625","13373"
"02.05.2023 21:45 - 02.05.2023 22:00","11491","13227"
"02.05.2023 22:00 - 02.05.2023 22:15","11341","13022"
"02.05.2023 22:15 - 02.05.2023 22:30","11184","12845"
"02.05.2023 22:30 - 02.05.2023 22:45","11023","12623"
"02.05.2023 22:45 - 02.05.2023 23:00","10778","12412"
"02.05.2023 23:00 - 02.05.2023 23:15","10578","12274"
