,Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week,Day,Hour,Minute
1221,2024-05-06,0.0,0.0,1,14.2,68,5,18.6,13,2.3,5.0,9,1.0,1,1,1970,19,202419,Monday,1,0,0
1222,2024-05-07,-0.1,-0.1,1,14.8,109,5,19.4,14,3.5,5.0,16,2.0,3,1,1970,19,202419,Tuesday,1,0,0
1223,2024-05-08,0.0,0.0,1,12.8,80,24,15.6,18,2.0,2.0,1,1.0,24,1,1970,19,202419,Wednesday,1,0,0
1224,2024-05-09,0.0,0.0,1,13.2,54,4,18.4,17,1.4,3.0,15,0.0,7,1,1970,19,202419,Thursday,1,0,0
1225,2024-05-10,0.0,0.0,1,15.1,69,3,20.3,15,2.3,4.0,17,0.0,1,1,1970,19,202419,Friday,1,0,0
1226,2024-05-11,0.0,0.0,1,16.8,101,5,23.1,15,3.0,4.0,15,2.0,3,1,1970,19,202419,Saturday,1,0,0
1227,2024-05-12,0.0,0.0,1,19.9,127,5,25.2,15,4.1,6.0,14,3.0,2,1,1970,19,202419,Sunday,1,0,0
1228,2024-05-13,0.0,0.0,1,19.2,143,24,24.8,14,2.8,4.0,9,1.0,22,1,1970,20,202420,Monday,1,0,0
1229,2024-05-14,1.6,1.5,17,19.5,126,4,26.7,13,3.7,7.0,11,1.0,18,1,1970,20,202420,Tuesday,1,0,0
1230,2024-05-15,8.6,2.7,15,16.4,119,3,21.6,12,1.6,3.0,13,1.0,1,1,1970,20,202420,Wednesday,1,0,0
1231,2024-05-16,0.3,0.3,5,16.6,142,1,20.5,15,2.2,6.0,13,1.0,1,1,1970,20,202420,Thursday,1,0,0
1232,2024-05-17,1.8,1.8,16,15.4,127,24,19.7,14,2.7,4.0,12,2.0,1,1,1970,20,202420,Friday,1,0,0
1233,2024-05-18,-0.1,-0.1,1,17.0,123,5,23.5,13,1.7,3.0,14,1.0,1,1,1970,20,202420,Saturday,1,0,0
1234,2024-05-19,-0.1,-0.1,1,17.7,127,4,22.8,14,3.0,6.0,18,1.0,7,1,1970,20,202420,Sunday,1,0,0
1235,2024-05-20,2.0,1.4,5,15.7,112,24,20.9,14,2.1,3.0,4,1.0,20,1,1970,21,202421,Monday,1,0,0
1236,2024-05-21,23.2,6.7,24,16.9,102,2,23.7,14,2.8,5.0,11,1.0,1,1,1970,21,202421,Tuesday,1,0,0
1237,2024-05-22,2.9,2.3,1,15.6,135,24,19.5,16,3.9,6.0,11,2.0,1,1,1970,21,202421,Wednesday,1,0,0
1238,2024-05-23,-0.1,-0.1,1,15.3,101,24,19.4,13,3.0,5.0,11,1.0,20,1,1970,21,202421,Thursday,1,0,0
1239,2024-05-24,6.8,2.1,20,14.5,86,4,18.1,11,1.7,3.0,12,0.0,2,1,1970,21,202421,Friday,1,0,0
1240,2024-05-25,3.1,1.8,1,15.0,91,24,18.8,10,2.1,4.0,13,1.0,2,1,1970,21,202421,Saturday,1,0,0
1241,2024-05-26,6.9,4.2,12,14.9,93,1,21.1,15,2.6,5.0,17,1.0,21,1,1970,21,202421,Sunday,1,0,0
1242,2024-05-27,6.3,2.8,18,14.2,97,1,18.1,12,2.4,4.0,7,1.0,16,1,1970,22,202422,Monday,1,0,0
1243,2024-05-28,10.5,3.2,24,14.1,90,1,18.8,14,3.6,5.0,15,2.0,1,1,1970,22,202422,Tuesday,1,0,0
1244,2024-05-29,15.8,3.7,12,14.5,94,24,18.3,17,3.6,5.0,4,1.0,20,1,1970,22,202422,Wednesday,1,0,0
1245,2024-05-30,0.1,0.1,24,14.5,98,1,18.4,12,2.8,4.0,10,1.0,1,1,1970,22,202422,Thursday,1,0,0
1246,2024-05-31,0.5,0.5,3,15.6,116,5,19.5,15,2.9,6.0,17,1.0,5,1,1970,22,202422,Friday,1,0,0
1247,2024-06-01,4.4,3.7,2,15.3,137,24,16.8,13,4.3,6.0,20,2.0,1,1,1970,22,202422,Saturday,1,0,0
1248,2024-06-02,0.0,0.0,1,14.3,122,24,17.5,14,3.6,5.0,12,2.0,22,1,1970,22,202422,Sunday,1,0,0
1249,2024-06-03,0.0,0.0,1,14.3,103,4,17.4,13,1.8,3.0,12,1.0,4,1,1970,23,202423,Monday,1,0,0
1250,2024-06-04,4.9,4.1,19,16.6,126,1,21.5,15,3.2,6.0,16,0.0,2,1,1970,23,202423,Tuesday,1,0,0
1251,2024-06-05,1.2,1.1,1,12.6,67,24,17.0,13,3.0,5.0,14,1.0,3,1,1970,23,202423,Wednesday,1,0,0
1252,2024-06-06,0.0,0.0,1,12.4,60,3,18.3,12,2.3,4.0,12,0.0,24,1,1970,23,202423,Thursday,1,0,0
1253,2024-06-07,-0.1,-0.1,1,13.2,57,3,19.2,14,2.7,5.0,11,1.0,1,1,1970,23,202423,Friday,1,0,0
1254,2024-06-08,0.3,0.3,18,13.1,61,24,19.0,13,3.6,6.0,13,2.0,1,1,1970,23,202423,Saturday,1,0,0
1255,2024-06-09,-0.1,-0.1,1,13.0,52,3,16.7,11,3.3,6.0,13,1.0,2,1,1970,23,202423,Sunday,1,0,0
1256,2024-06-10,17.4,2.7,16,11.3,86,24,15.4,13,3.6,7.0,17,1.0,3,1,1970,24,202424,Monday,1,0,0
1257,2024-06-11,3.5,2.3,5,11.9,79,4,16.0,14,3.3,5.0,11,1.0,6,1,1970,24,202424,Tuesday,1,0,0
1258,2024-06-12,0.8,0.6,18,11.5,89,1,15.3,13,2.6,5.0,13,1.0,1,1,1970,24,202424,Wednesday,1,0,0
1259,2024-06-13,0.0,0.0,1,14.4,89,2,19.0,15,2.8,5.0,8,1.0,1,1,1970,24,202424,Thursday,1,0,0
1260,2024-06-14,6.0,4.4,22,15.0,124,2,18.3,17,3.4,6.0,8,1.0,1,1,1970,24,202424,Friday,1,0,0
1261,2024-06-15,2.8,1.1,7,14.3,111,7,17.6,13,5.4,9.0,13,2.0,1,1,1970,24,202424,Saturday,1,0,0
1262,2024-06-16,9.1,4.3,14,14.4,112,22,18.6,17,3.5,5.0,6,1.0,21,1,1970,24,202424,Sunday,1,0,0
1263,2024-06-17,0.0,0.0,1,16.3,116,1,21.0,17,2.8,5.0,13,1.0,20,1,1970,25,202425,Monday,1,0,0
1264,2024-06-18,3.1,1.1,16,15.2,106,2,17.9,13,1.4,2.0,8,1.0,1,1,1970,25,202425,Tuesday,1,0,0
1265,2024-06-19,0.0,0.0,1,15.6,98,24,19.9,13,3.0,5.0,8,1.0,23,1,1970,25,202425,Wednesday,1,0,0
1266,2024-06-20,-0.1,-0.1,1,16.4,94,2,21.1,16,2.3,4.0,15,1.0,1,1,1970,25,202425,Thursday,1,0,0
1267,2024-06-21,1.0,0.4,14,16.3,126,24,19.9,12,2.2,3.0,10,1.0,4,1,1970,25,202425,Friday,1,0,0
1268,2024-06-22,-0.1,-0.1,1,16.3,111,24,20.6,15,2.8,4.0,7,1.0,22,1,1970,25,202425,Saturday,1,0,0
1269,2024-06-23,0.0,0.0,1,17.8,100,2,23.7,15,1.9,4.0,16,0.0,22,1,1970,25,202425,Sunday,1,0,0
1270,2024-06-24,0.0,0.0,1,20.0,104,4,26.4,16,1.5,3.0,18,0.0,1,1,1970,26,202426,Monday,1,0,0
1271,2024-06-25,0.0,0.0,1,22.6,147,3,28.3,16,2.5,4.0,16,1.0,2,1,1970,26,202426,Tuesday,1,0,0
1272,2024-06-26,0.0,0.0,1,24.1,174,4,30.2,17,2.0,4.0,11,0.0,22,1,1970,26,202426,Wednesday,1,0,0
1273,2024-06-27,0.0,0.0,1,22.7,164,4,28.7,15,3.1,5.0,11,1.0,1,1,1970,26,202426,Thursday,1,0,0
1274,2024-06-28,0.0,0.0,1,17.2,107,24,21.5,14,3.5,5.0,1,0.0,22,1,1970,26,202426,Friday,1,0,0
1275,2024-06-29,0.9,0.7,19,18.3,92,4,24.9,15,1.9,4.0,16,1.0,1,1,1970,26,202426,Saturday,1,0,0
1276,2024-06-30,1.1,1.1,20,17.7,140,23,22.2,13,3.0,5.0,13,2.0,1,1,1970,26,202426,Sunday,1,0,0
1277,2024-07-01,-0.1,-0.1,1,16.3,121,4,19.0,16,3.3,5.0,11,1.0,4,1,1970,27,202427,Monday,1,0,0
1278,2024-07-02,4.6,1.6,5,15.2,108,23,18.2,16,2.9,5.0,17,1.0,5,1,1970,27,202427,Tuesday,1,0,0
1279,2024-07-03,8.0,3.0,9,13.6,83,4,17.4,15,2.8,4.0,19,1.0,5,1,1970,27,202427,Wednesday,1,0,0
1280,2024-07-04,8.0,3.2,3,16.0,140,5,18.2,15,4.5,6.0,12,2.0,5,1,1970,27,202427,Thursday,1,0,0
1281,2024-07-05,0.6,0.5,7,15.8,135,7,17.6,16,4.0,6.0,12,2.0,23,1,1970,27,202427,Friday,1,0,0
1282,2024-07-06,0.8,0.6,22,16.5,123,23,20.5,12,5.3,11.0,14,1.0,3,1,1970,27,202427,Saturday,1,0,0
1283,2024-07-07,1.6,0.5,16,14.7,119,3,18.0,13,3.3,5.0,8,2.0,17,1,1970,27,202427,Sunday,1,0,0
1284,2024-07-08,0.0,0.0,1,17.2,110,4,21.6,14,2.6,4.0,10,2.0,1,1,1970,28,202428,Monday,1,0,0
1285,2024-07-09,13.1,8.1,19,21.0,166,1,28.2,16,2.8,4.0,12,2.0,1,1,1970,28,202428,Tuesday,1,0,0
1286,2024-07-10,5.6,5.6,12,19.0,140,24,23.6,11,3.2,5.0,11,1.0,21,1,1970,28,202428,Wednesday,1,0,0
1287,2024-07-11,0.0,0.0,1,17.2,135,24,20.8,16,2.7,5.0,10,1.0,20,1,1970,28,202428,Thursday,1,0,0
1288,2024-07-12,25.3,8.5,12,14.4,136,13,15.4,16,2.8,5.0,12,1.0,1,1,1970,28,202428,Friday,1,0,0
1289,2024-07-13,2.9,0.7,2,14.8,117,24,16.8,11,3.8,5.0,10,2.0,21,1,1970,28,202428,Saturday,1,0,0
1290,2024-07-14,0.0,0.0,1,16.7,97,3,21.4,13,3.7,6.0,10,1.0,1,1,1970,28,202428,Sunday,1,0,0
1291,2024-07-15,2.4,1.2,22,18.8,101,3,24.6,14,1.9,4.0,15,1.0,1,1,1970,29,202429,Monday,1,0,0
1292,2024-07-16,1.8,0.8,14,17.7,155,24,21.4,12,4.5,6.0,8,2.0,1,1,1970,29,202429,Tuesday,1,0,0
1293,2024-07-17,0.0,0.0,1,17.9,125,24,22.9,15,2.2,4.0,13,0.0,24,1,1970,29,202429,Wednesday,1,0,0
1294,2024-07-18,0.0,0.0,1,20.2,114,4,27.0,16,1.6,4.0,18,1.0,1,1,1970,29,202429,Thursday,1,0,0
1295,2024-07-19,-0.1,-0.1,1,21.8,145,4,28.9,16,1.7,2.0,1,1.0,2,1,1970,29,202429,Friday,1,0,0
1296,2024-07-20,-0.1,-0.1,1,23.0,152,4,30.0,16,2.1,4.0,19,1.0,4,1,1970,29,202429,Saturday,1,0,0
1297,2024-07-21,6.0,5.8,8,19.5,158,24,22.2,15,2.1,4.0,17,1.0,4,1,1970,29,202429,Sunday,1,0,0
1298,2024-07-22,0.0,0.0,1,19.4,121,4,23.8,15,2.9,5.0,11,1.0,2,1,1970,30,202430,Monday,1,0,0
1299,2024-07-23,1.6,1.3,7,19.4,166,24,23.0,14,3.2,5.0,16,2.0,6,1,1970,30,202430,Tuesday,1,0,0
1300,2024-07-24,-0.1,-0.1,1,17.6,114,24,22.1,16,2.2,3.0,7,1.0,20,1,1970,30,202430,Wednesday,1,0,0
1301,2024-07-25,1.7,0.9,20,18.8,113,1,23.9,13,2.7,5.0,11,1.0,1,1,1970,30,202430,Thursday,1,0,0
1302,2024-07-26,3.9,3.0,3,18.5,120,24,22.7,14,2.4,4.0,5,0.0,23,1,1970,30,202430,Friday,1,0,0
1303,2024-07-27,0.0,0.0,1,17.9,100,4,23.1,15,1.8,3.0,12,0.0,6,1,1970,30,202430,Saturday,1,0,0
1304,2024-07-28,0.0,0.0,1,18.3,120,24,23.6,16,2.2,3.0,8,1.0,5,1,1970,30,202430,Sunday,1,0,0
1305,2024-07-29,0.0,0.0,1,19.5,106,4,25.8,15,2.3,4.0,12,1.0,1,1,1970,31,202431,Monday,1,0,0
1306,2024-07-30,0.0,0.0,1,22.8,140,4,29.5,14,1.8,3.0,12,1.0,1,1,1970,31,202431,Tuesday,1,0,0
1307,2024-07-31,0.0,0.0,1,21.6,149,4,27.1,15,2.6,4.0,7,1.0,3,1,1970,31,202431,Wednesday,1,0,0
1308,2024-08-01,0.0,0.0,1,19.5,159,24,23.2,14,2.1,3.0,1,1.0,12,1,1970,31,202431,Thursday,1,0,0
1309,2024-08-02,0.0,0.0,1,19.9,141,5,26.5,17,1.2,2.0,3,1.0,1,1,1970,31,202431,Friday,1,0,0
1310,2024-08-03,1.0,0.5,24,20.3,159,1,24.7,15,2.9,5.0,15,1.0,1,1,1970,31,202431,Saturday,1,0,0
1311,2024-08-04,0.0,0.0,1,17.8,144,5,20.9,14,1.9,3.0,10,0.0,21,1,1970,31,202431,Sunday,1,0,0
1312,2024-08-05,0.0,0.0,1,19.2,131,24,24.2,15,2.2,4.0,10,1.0,1,1,1970,32,202432,Monday,1,0,0
1313,2024-08-06,0.0,0.0,1,21.4,128,1,29.5,15,2.4,4.0,11,1.0,1,1,1970,32,202432,Tuesday,1,0,0
1314,2024-08-07,3.0,2.4,3,19.8,159,23,23.4,12,2.5,4.0,12,1.0,1,1,1970,32,202432,Wednesday,1,0,0
1315,2024-08-08,-0.1,-0.1,1,20.6,166,5,24.1,14,3.5,5.0,24,2.0,20,1,1970,32,202432,Thursday,1,0,0
1316,2024-08-09,1.2,0.7,8,20.0,137,23,24.2,13,4.3,6.0,4,1.0,21,1,1970,32,202432,Friday,1,0,0
1317,2024-08-10,0.0,0.0,1,20.3,160,3,24.8,15,3.2,5.0,11,1.0,22,1,1970,32,202432,Saturday,1,0,0
1318,2024-08-11,0.0,0.0,1,21.8,143,5,27.8,14,2.0,4.0,18,0.0,4,1,1970,32,202432,Sunday,1,0,0
1319,2024-08-12,0.0,0.0,1,24.5,164,5,30.9,16,3.1,5.0,11,2.0,19,1,1970,33,202433,Monday,1,0,0
1320,2024-08-13,4.1,3.5,22,24.4,194,24,30.7,14,2.1,4.0,17,1.0,1,1,1970,33,202433,Tuesday,1,0,0
1321,2024-08-14,-0.1,-0.1,1,20.9,178,24,24.2,9,1.3,3.0,10,0.0,19,1,1970,33,202433,Wednesday,1,0,0
1322,2024-08-15,0.0,0.0,1,21.2,164,4,25.5,16,3.4,6.0,13,1.0,2,1,1970,33,202433,Thursday,1,0,0
1323,2024-08-16,9.8,3.4,16,19.1,161,24,21.5,13,2.2,5.0,2,1.0,14,1,1970,33,202433,Friday,1,0,0
1324,2024-08-17,0.0,0.0,1,18.1,133,24,23.2,13,1.8,3.0,15,1.0,2,1,1970,33,202433,Saturday,1,0,0
1325,2024-08-18,0.0,0.0,1,17.0,106,24,23.3,12,1.8,4.0,14,0.0,23,1,1970,33,202433,Sunday,1,0,0
1326,2024-08-19,0.0,0.0,1,17.1,93,3,22.9,15,2.1,4.0,10,0.0,1,1,1970,34,202434,Monday,1,0,0
1327,2024-08-20,11.9,3.9,18,18.0,128,24,23.9,13,3.1,5.0,10,1.0,24,1,1970,34,202434,Tuesday,1,0,0
1328,2024-08-21,0.1,0.1,2,16.1,123,22,19.9,13,3.5,5.0,9,2.0,1,1,1970,34,202434,Wednesday,1,0,0
1329,2024-08-22,-0.1,-0.1,1,18.9,140,2,22.7,14,4.7,8.0,10,3.0,3,1,1970,34,202434,Thursday,1,0,0
1330,2024-08-23,1.7,1.7,12,18.8,127,23,23.4,14,4.6,8.0,9,1.0,20,1,1970,34,202434,Friday,1,0,0
1331,2024-08-24,7.7,4.9,16,19.0,150,1,27.1,15,3.7,6.0,12,1.0,6,1,1970,34,202434,Saturday,1,0,0
1332,2024-08-25,-0.1,-0.1,1,16.4,131,5,20.4,14,3.9,6.0,10,2.0,20,1,1970,34,202434,Sunday,1,0,0
1333,2024-08-26,0.0,0.0,1,16.6,116,24,21.9,16,3.5,5.0,10,1.0,19,1,1970,35,202435,Monday,1,0,0
1334,2024-08-27,0.0,0.0,1,17.3,97,5,24.8,16,1.9,3.0,10,1.0,3,1,1970,35,202435,Tuesday,1,0,0
1335,2024-08-28,0.0,0.0,1,20.1,99,5,28.7,15,2.0,5.0,14,1.0,1,1,1970,35,202435,Wednesday,1,0,0
1336,2024-08-29,0.0,0.0,1,19.3,136,23,25.8,10,2.1,4.0,12,1.0,2,1,1970,35,202435,Thursday,1,0,0
1337,2024-08-30,0.0,0.0,1,17.8,129,6,22.8,14,2.5,4.0,14,0.0,1,1,1970,35,202435,Friday,1,0,0
1338,2024-08-31,-0.1,-0.1,1,18.4,151,5,23.1,14,4.1,6.0,10,2.0,24,1,1970,35,202435,Saturday,1,0,0
1339,2024-09-01,0.0,0.0,1,22.4,148,5,29.8,15,3.5,5.0,11,2.0,3,1,1970,35,202435,Sunday,1,0,0
1340,2024-09-02,0.0,0.0,1,22.8,168,5,29.0,14,1.8,3.0,11,0.0,7,1,1970,36,202436,Monday,1,0,0
1341,2024-09-03,5.7,2.8,20,19.7,160,4,23.5,12,1.8,4.0,12,0.0,1,1,1970,36,202436,Tuesday,1,0,0
1342,2024-09-04,0.1,0.1,16,18.0,147,24,21.6,14,1.4,3.0,14,1.0,1,1,1970,36,202436,Wednesday,1,0,0
1343,2024-09-05,0.0,0.0,1,22.2,142,1,28.7,15,4.1,6.0,13,1.0,1,1,1970,36,202436,Thursday,1,0,0
1344,2024-09-06,24.4,11.2,20,21.5,176,6,27.2,14,2.8,5.0,9,1.0,21,1,1970,36,202436,Friday,1,0,0
1345,2024-09-07,0.6,0.4,23,21.3,173,6,26.3,16,2.2,3.0,9,1.0,1,1,1970,36,202436,Saturday,1,0,0
1346,2024-09-08,0.2,0.1,1,18.3,121,24,21.9,13,3.3,6.0,13,2.0,1,1,1970,36,202436,Sunday,1,0,0
1347,2024-09-09,4.2,4.1,13,16.2,118,24,22.0,12,2.4,5.0,17,1.0,3,1,1970,37,202437,Monday,1,0,0
1348,2024-09-10,53.3,16.1,21,14.4,105,24,16.8,11,4.6,7.0,10,2.0,1,1,1970,37,202437,Tuesday,1,0,0
1349,2024-09-11,11.3,1.9,10,11.0,78,22,15.1,13,3.2,6.0,12,1.0,1,1,1970,37,202437,Wednesday,1,0,0
1350,2024-09-12,0.3,0.2,3,10.1,54,24,15.4,12,2.1,4.0,13,0.0,21,1,1970,37,202437,Thursday,1,0,0
1351,2024-09-13,0.7,0.4,10,10.6,47,3,17.0,14,2.5,5.0,11,1.0,1,1,1970,37,202437,Friday,1,0,0
1352,2024-09-14,0.0,0.0,1,10.6,34,6,18.1,14,1.3,3.0,14,0.0,6,1,1970,37,202437,Saturday,1,0,0
1353,2024-09-15,0.0,0.0,1,13.3,57,3,19.0,11,1.5,3.0,14,1.0,1,1,1970,37,202437,Sunday,1,0,0
1354,2024-09-16,1.0,0.5,11,14.0,86,4,19.3,15,2.4,5.0,13,0.0,4,1,1970,38,202438,Monday,1,0,0
1355,2024-09-17,0.0,0.0,1,16.3,97,1,20.0,16,3.9,7.0,12,2.0,1,1,1970,38,202438,Tuesday,1,0,0
1356,2024-09-18,0.0,0.0,1,16.9,133,5,22.0,15,3.6,5.0,5,1.0,24,1,1970,38,202438,Wednesday,1,0,0
1357,2024-09-19,0.0,0.0,1,17.0,143,5,22.4,14,3.4,5.0,20,2.0,2,1,1970,38,202438,Thursday,1,0,0
1358,2024-09-20,0.0,0.0,1,17.8,142,1,22.8,14,3.9,6.0,10,2.0,1,1,1970,38,202438,Friday,1,0,0
1359,2024-09-21,0.0,0.0,1,16.6,102,6,24.4,14,1.8,3.0,12,1.0,7,1,1970,38,202438,Saturday,1,0,0
1360,2024-09-22,-0.1,-0.1,1,17.0,99,4,24.0,13,1.5,3.0,11,1.0,1,1,1970,38,202438,Sunday,1,0,0
1361,2024-09-23,4.2,3.4,16,16.6,125,22,21.4,13,2.6,5.0,11,1.0,1,1,1970,39,202439,Monday,1,0,0
1362,2024-09-24,4.8,2.5,16,14.3,107,5,19.4,14,3.0,5.0,11,2.0,1,1,1970,39,202439,Tuesday,1,0,0
1363,2024-09-25,1.7,1.3,24,15.1,138,24,18.1,13,3.3,5.0,6,2.0,18,1,1970,39,202439,Wednesday,1,0,0
1364,2024-09-26,14.4,4.6,14,15.6,138,1,19.3,13,4.5,7.0,23,2.0,15,1,1970,39,202439,Thursday,1,0,0
1365,2024-09-27,13.6,4.8,14,12.2,90,24,14.9,1,5.9,9.0,8,2.0,17,1,1970,39,202439,Friday,1,0,0
1366,2024-09-28,2.2,0.6,4,10.3,66,21,14.9,14,2.2,4.0,14,1.0,5,1,1970,39,202439,Saturday,1,0,0
1367,2024-09-29,-0.1,-0.1,1,9.8,44,4,14.3,12,2.6,4.0,11,1.0,1,1,1970,39,202439,Sunday,1,0,0
1368,2024-09-30,13.5,3.6,18,12.0,87,6,14.8,18,4.9,6.0,10,4.0,1,1,1970,40,202440,Monday,1,0,0
1369,2024-10-01,6.1,3.1,6,12.9,116,23,14.4,16,3.7,6.0,11,1.0,20,1,1970,40,202440,Tuesday,1,0,0
1370,2024-10-02,2.6,1.8,6,10.9,82,24,12.2,14,2.8,4.0,6,0.0,4,1,1970,40,202440,Wednesday,1,0,0
1371,2024-10-03,0.0,0.0,1,9.3,35,24,15.1,14,3.0,6.0,11,1.0,7,1,1970,40,202440,Thursday,1,0,0
1372,2024-10-04,0.0,0.0,1,7.5,13,6,16.0,15,1.3,3.0,10,0.0,18,1,1970,40,202440,Friday,1,0,0
1373,2024-10-05,0.0,0.0,1,8.1,9,6,15.4,12,1.8,3.0,12,0.0,1,1,1970,40,202440,Saturday,1,0,0
1374,2024-10-06,-0.1,-0.1,1,11.0,41,1,15.5,14,3.8,6.0,12,2.0,1,1,1970,40,202440,Sunday,1,0,0
1375,2024-10-07,0.6,0.4,2,15.4,127,1,18.8,14,3.4,5.0,6,2.0,17,1,1970,41,202441,Monday,1,0,0
1376,2024-10-08,0.4,0.3,3,15.9,131,23,18.2,14,3.4,5.0,9,2.0,18,1,1970,41,202441,Tuesday,1,0,0
1377,2024-10-09,1.0,0.4,17,14.0,122,24,16.0,12,2.9,5.0,9,1.0,17,1,1970,41,202441,Wednesday,1,0,0
1378,2024-10-10,1.1,0.4,4,11.8,80,24,14.6,13,2.8,5.0,9,1.0,1,1,1970,41,202441,Thursday,1,0,0
1379,2024-10-11,0.9,0.9,12,7.7,20,24,13.1,14,1.9,4.0,11,1.0,17,1,1970,41,202441,Friday,1,0,0
1380,2024-10-12,2.4,1.2,22,8.7,17,1,12.2,15,3.3,6.0,21,1.0,2,1,1970,41,202441,Saturday,1,0,0
1381,2024-10-13,1.7,0.5,5,10.1,71,24,13.5,11,3.5,5.0,3,1.0,23,1,1970,41,202441,Sunday,1,0,0
1382,2024-10-14,0.0,0.0,1,7.2,21,23,12.1,15,1.4,2.0,5,0.0,19,1,1970,42,202442,Monday,1,0,0
1383,2024-10-15,0.0,0.0,1,9.7,34,1,14.5,13,3.8,5.0,11,2.0,3,1,1970,42,202442,Tuesday,1,0,0
1384,2024-10-16,0.1,0.1,23,15.6,113,1,20.4,12,4.8,6.0,3,4.0,17,1,1970,42,202442,Wednesday,1,0,0
1385,2024-10-17,0.5,0.4,19,16.8,147,3,20.0,15,2.9,5.0,8,1.0,16,1,1970,42,202442,Thursday,1,0,0
1386,2024-10-18,3.7,2.8,2,15.3,126,22,17.6,15,1.3,2.0,4,1.0,1,1,1970,42,202442,Friday,1,0,0
1387,2024-10-19,1.7,1.1,7,14.7,135,7,15.9,14,2.7,4.0,12,1.0,1,1,1970,42,202442,Saturday,1,0,0
1388,2024-10-20,1.2,0.7,23,15.5,135,2,17.9,21,4.7,7.0,15,2.0,3,1,1970,42,202442,Sunday,1,0,0
1389,2024-10-21,10.5,4.1,21,13.9,105,24,15.3,12,2.9,5.0,1,0.0,20,1,1970,43,202443,Monday,1,0,0
1390,2024-10-22,0.1,0.1,1,12.2,91,19,16.5,15,2.9,5.0,11,1.0,2,1,1970,43,202443,Tuesday,1,0,0
1391,2024-10-23,0.0,0.0,1,10.1,63,24,15.3,14,1.8,3.0,15,1.0,1,1,1970,43,202443,Wednesday,1,0,0
1392,2024-10-24,0.0,0.0,1,10.0,40,6,14.6,15,3.0,4.0,10,1.0,6,1,1970,43,202443,Thursday,1,0,0
1393,2024-10-25,-0.1,-0.1,1,13.3,91,24,18.8,15,2.4,3.0,1,1.0,21,1,1970,43,202443,Friday,1,0,0
1394,2024-10-26,0.0,0.0,1,13.9,86,5,19.3,14,1.8,3.0,13,1.0,1,1,1970,43,202443,Saturday,1,0,0
1395,2024-10-27,0.5,0.2,4,12.4,64,23,17.0,12,1.8,3.0,4,1.0,1,1,1970,43,202443,Sunday,1,0,0
1396,2024-10-28,3.7,1.4,21,12.3,78,1,14.6,16,3.8,5.0,11,2.0,1,1,1970,44,202444,Monday,1,0,0
1397,2024-10-29,3.7,1.1,22,13.4,126,23,14.0,11,2.8,4.0,1,0.0,23,1,1970,44,202444,Tuesday,1,0,0
1398,2024-10-30,0.7,0.3,3,13.0,120,22,15.0,13,0.7,2.0,9,0.0,7,1,1970,44,202444,Wednesday,1,0,0
1399,2024-10-31,0.0,0.0,1,11.5,52,24,14.8,12,1.3,3.0,13,0.0,1,1,1970,44,202444,Thursday,1,0,0
1400,2024-11-01,0.0,0.0,1,10.3,49,2,11.6,19,2.3,4.0,9,1.0,1,1,1970,44,202444,Friday,1,0,0
1401,2024-11-02,0.5,0.2,3,9.3,27,24,13.0,13,2.1,3.0,4,1.0,1,1,1970,44,202444,Saturday,1,0,0
1402,2024-11-03,0.0,0.0,1,5.7,4,7,13.4,14,1.1,2.0,15,1.0,1,1,1970,44,202444,Sunday,1,0,0
1403,2024-11-04,0.0,0.0,1,7.0,6,6,13.7,14,2.6,4.0,10,1.0,1,1,1970,45,202445,Monday,1,0,0
1404,2024-11-05,0.0,0.0,1,5.9,2,6,11.7,15,1.3,2.0,1,0.0,6,1,1970,45,202445,Tuesday,1,0,0
1405,2024-11-06,0.0,0.0,1,8.2,64,1,9.9,14,1.6,2.0,8,1.0,1,1,1970,45,202445,Wednesday,1,0,0
1406,2024-11-07,0.0,0.0,1,5.3,32,19,7.6,1,2.8,4.0,22,1.0,1,1,1970,45,202445,Thursday,1,0,0
1407,2024-11-08,0.0,0.0,1,4.8,40,1,5.4,13,3.2,4.0,1,1.0,22,1,1970,45,202445,Friday,1,0,0
1408,2024-11-09,0.5,0.1,16,6.6,51,1,7.7,14,1.6,2.0,10,1.0,1,1,1970,45,202445,Saturday,1,0,0
1409,2024-11-10,0.0,0.0,1,9.0,74,8,11.1,14,1.9,3.0,16,1.0,5,1,1970,45,202445,Sunday,1,0,0
1410,2024-11-11,5.0,2.1,21,10.3,82,1,13.6,12,3.5,6.0,21,2.0,1,1,1970,46,202446,Monday,1,0,0
1411,2024-11-12,0.0,0.0,1,7.9,24,21,10.9,12,3.3,5.0,1,1.0,20,1,1970,46,202446,Tuesday,1,0,0
1412,2024-11-13,0.0,0.0,1,8.3,30,7,11.9,14,1.3,2.0,13,0.0,4,1,1970,46,202446,Wednesday,1,0,0
1413,2024-11-14,0.3,0.1,4,9.6,63,24,11.6,13,1.8,3.0,8,1.0,3,1,1970,46,202446,Thursday,1,0,0
