Date,nat,Year,Month,Day,Hour,Minute
2015-12-03,0.010260602197349557,2015,12,3,0,0
2015-12-04,0.010260602197349557,2015,12,4,0,0
2015-12-05,0.010260602197349557,2015,12,5,0,0
2015-12-06,0.010260602197349557,2015,12,6,0,0
2015-12-07,0.2893149733179103,2015,12,7,0,0
2015-12-08,0.2893149733179103,2015,12,8,0,0
2015-12-09,0.2893149733179103,2015,12,9,0,0
2015-12-10,0.2893149733179103,2015,12,10,0,0
2015-12-11,0.2893149733179103,2015,12,11,0,0
2015-12-12,0.2893149733179103,2015,12,12,0,0
2015-12-13,0.2893149733179103,2015,12,13,0,0
2015-12-14,0.32976024153729505,2015,12,14,0,0
2015-12-15,0.32976024153729505,2015,12,15,0,0
2015-12-16,0.32976024153729505,2015,12,16,0,0
2015-12-17,0.32976024153729505,2015,12,17,0,0
2015-12-18,0.32976024153729505,2015,12,18,0,0
2015-12-19,0.32976024153729505,2015,12,19,0,0
2015-12-20,0.32976024153729505,2015,12,20,0,0
2015-12-21,0.32472602301680814,2015,12,21,0,0
2015-12-22,0.32472602301680814,2015,12,22,0,0
2015-12-23,0.32472602301680814,2015,12,23,0,0
2015-12-24,0.32472602301680814,2015,12,24,0,0
2015-12-25,0.32472602301680814,2015,12,25,0,0
2015-12-26,0.32472602301680814,2015,12,26,0,0
2015-12-27,0.32472602301680814,2015,12,27,0,0
2015-12-28,0.12993159955971248,2015,12,28,0,0
2015-12-29,0.12993159955971248,2015,12,29,0,0
2015-12-30,0.12993159955971248,2015,12,30,0,0
2015-12-31,0.12993159955971248,2015,12,31,0,0
2016-01-01,0.12993159955971248,2016,1,1,0,0
2016-01-02,0.12993159955971248,2016,1,2,0,0
2016-01-03,0.12993159955971248,2016,1,3,0,0
2016-01-04,0.6186847954822099,2016,1,4,0,0
2016-01-05,0.6186847954822099,2016,1,5,0,0
2016-01-06,0.6186847954822099,2016,1,6,0,0
2016-01-07,0.6186847954822099,2016,1,7,0,0
2016-01-08,0.6186847954822099,2016,1,8,0,0
2016-01-09,0.6186847954822099,2016,1,9,0,0
2016-01-10,0.6186847954822099,2016,1,10,0,0
2016-01-11,0.5868236581029921,2016,1,11,0,0
2016-01-12,0.5868236581029921,2016,1,12,0,0
2016-01-13,0.5868236581029921,2016,1,13,0,0
2016-01-14,0.5868236581029921,2016,1,14,0,0
2016-01-15,0.5868236581029921,2016,1,15,0,0
2016-01-16,0.5868236581029921,2016,1,16,0,0
2016-01-17,0.5868236581029921,2016,1,17,0,0
2016-01-18,0.3957812423704536,2016,1,18,0,0
2016-01-19,0.3957812423704536,2016,1,19,0,0
2016-01-20,0.3957812423704536,2016,1,20,0,0
2016-01-21,0.3957812423704536,2016,1,21,0,0
2016-01-22,0.3957812423704536,2016,1,22,0,0
2016-01-23,0.3957812423704536,2016,1,23,0,0
2016-01-24,0.3957812423704536,2016,1,24,0,0
2016-01-25,0.5639991559306761,2016,1,25,0,0
2016-01-26,0.5639991559306761,2016,1,26,0,0
2016-01-27,0.5639991559306761,2016,1,27,0,0
2016-01-28,0.5639991559306761,2016,1,28,0,0
2016-01-29,0.5639991559306761,2016,1,29,0,0
2016-01-30,0.5639991559306761,2016,1,30,0,0
2016-01-31,0.5639991559306761,2016,1,31,0,0
2016-02-01,0.468582148671893,2016,2,1,0,0
2016-02-02,0.468582148671893,2016,2,2,0,0
2016-02-03,0.468582148671893,2016,2,3,0,0
2016-02-04,0.468582148671893,2016,2,4,0,0
2016-02-05,0.468582148671893,2016,2,5,0,0
2016-02-06,0.468582148671893,2016,2,6,0,0
2016-02-07,0.468582148671893,2016,2,7,0,0
2016-02-08,0.42457611534527895,2016,2,8,0,0
2016-02-09,0.42457611534527895,2016,2,9,0,0
2016-02-10,0.42457611534527895,2016,2,10,0,0
2016-02-11,0.42457611534527895,2016,2,11,0,0
2016-02-12,0.42457611534527895,2016,2,12,0,0
2016-02-13,0.42457611534527895,2016,2,13,0,0
2016-02-14,0.42457611534527895,2016,2,14,0,0
2016-02-15,0.053627237505263034,2016,2,15,0,0
2016-02-16,0.053627237505263034,2016,2,16,0,0
2016-02-17,0.053627237505263034,2016,2,17,0,0
2016-02-18,0.053627237505263034,2016,2,18,0,0
2016-02-19,0.053627237505263034,2016,2,19,0,0
2016-02-20,0.053627237505263034,2016,2,20,0,0
2016-02-21,0.053627237505263034,2016,2,21,0,0
2016-02-22,0.16076011581796631,2016,2,22,0,0
2016-02-23,0.16076011581796631,2016,2,23,0,0
2016-02-24,0.16076011581796631,2016,2,24,0,0
2016-02-25,0.16076011581796631,2016,2,25,0,0
2016-02-26,0.16076011581796631,2016,2,26,0,0
2016-02-27,0.16076011581796631,2016,2,27,0,0
2016-02-28,0.16076011581796631,2016,2,28,0,0
2016-02-29,0.20081912036815444,2016,2,29,0,0
2016-03-01,0.20081912036815444,2016,3,1,0,0
2016-03-02,0.20081912036815444,2016,3,2,0,0
2016-03-03,0.20081912036815444,2016,3,3,0,0
2016-03-04,0.20081912036815444,2016,3,4,0,0
2016-03-05,0.20081912036815444,2016,3,5,0,0
2016-03-06,0.20081912036815444,2016,3,6,0,0
2016-03-07,0.4421046617723616,2016,3,7,0,0
2016-03-08,0.4421046617723616,2016,3,8,0,0
2016-03-09,0.4421046617723616,2016,3,9,0,0
2016-03-10,0.4421046617723616,2016,3,10,0,0
2016-03-11,0.4421046617723616,2016,3,11,0,0
2016-03-12,0.4421046617723616,2016,3,12,0,0
2016-03-13,0.4421046617723616,2016,3,13,0,0
2016-03-14,0.25285905256722296,2016,3,14,0,0
2016-03-15,0.25285905256722296,2016,3,15,0,0
2016-03-16,0.25285905256722296,2016,3,16,0,0
2016-03-17,0.25285905256722296,2016,3,17,0,0
2016-03-18,0.25285905256722296,2016,3,18,0,0
2016-03-19,0.25285905256722296,2016,3,19,0,0
2016-03-20,0.25285905256722296,2016,3,20,0,0
2016-03-21,0.1816797201670697,2016,3,21,0,0
2016-03-22,0.1816797201670697,2016,3,22,0,0
2016-03-23,0.1816797201670697,2016,3,23,0,0
2016-03-24,0.1816797201670697,2016,3,24,0,0
2016-03-25,0.1816797201670697,2016,3,25,0,0
2016-03-26,0.1816797201670697,2016,3,26,0,0
2016-03-27,0.1816797201670697,2016,3,27,0,0
2016-03-28,0.15954724874485934,2016,3,28,0,0
2016-03-29,0.15954724874485934,2016,3,29,0,0
2016-03-30,0.15954724874485934,2016,3,30,0,0
2016-03-31,0.15954724874485934,2016,3,31,0,0
2016-04-01,0.15954724874485934,2016,4,1,0,0
2016-04-02,0.15954724874485934,2016,4,2,0,0
2016-04-03,0.15954724874485934,2016,4,3,0,0
2016-04-04,0.03184758049415601,2016,4,4,0,0
2016-04-05,0.03184758049415601,2016,4,5,0,0
2016-04-06,0.03184758049415601,2016,4,6,0,0
2016-04-07,0.03184758049415601,2016,4,7,0,0
2016-04-08,0.03184758049415601,2016,4,8,0,0
2016-04-09,0.03184758049415601,2016,4,9,0,0
2016-04-10,0.03184758049415601,2016,4,10,0,0
2016-04-11,-0.013456149386536356,2016,4,11,0,0
2016-04-12,-0.013456149386536356,2016,4,12,0,0
2016-04-13,-0.013456149386536356,2016,4,13,0,0
2016-04-14,-0.013456149386536356,2016,4,14,0,0
2016-04-15,-0.013456149386536356,2016,4,15,0,0
2016-04-16,-0.013456149386536356,2016,4,16,0,0
2016-04-17,-0.013456149386536356,2016,4,17,0,0
2016-04-18,0.3694293802945802,2016,4,18,0,0
2016-04-19,0.3694293802945802,2016,4,19,0,0
2016-04-20,0.3694293802945802,2016,4,20,0,0
2016-04-21,0.3694293802945802,2016,4,21,0,0
2016-04-22,0.3694293802945802,2016,4,22,0,0
2016-04-23,0.3694293802945802,2016,4,23,0,0
2016-04-24,0.3694293802945802,2016,4,24,0,0
2016-04-25,0.46492688696040374,2016,4,25,0,0
2016-04-26,0.46492688696040374,2016,4,26,0,0
2016-04-27,0.46492688696040374,2016,4,27,0,0
2016-04-28,0.46492688696040374,2016,4,28,0,0
2016-04-29,0.46492688696040374,2016,4,29,0,0
2016-04-30,0.46492688696040374,2016,4,30,0,0
2016-05-01,0.46492688696040374,2016,5,1,0,0
2016-05-02,0.45627256307221264,2016,5,2,0,0
2016-05-03,0.45627256307221264,2016,5,3,0,0
2016-05-04,0.45627256307221264,2016,5,4,0,0
2016-05-05,0.45627256307221264,2016,5,5,0,0
2016-05-06,0.45627256307221264,2016,5,6,0,0
2016-05-07,0.45627256307221264,2016,5,7,0,0
2016-05-08,0.45627256307221264,2016,5,8,0,0
2016-05-09,0.09718416624173234,2016,5,9,0,0
2016-05-10,0.09718416624173234,2016,5,10,0,0
2016-05-11,0.09718416624173234,2016,5,11,0,0
2016-05-12,0.09718416624173234,2016,5,12,0,0
2016-05-13,0.09718416624173234,2016,5,13,0,0
2016-05-14,0.09718416624173234,2016,5,14,0,0
2016-05-15,0.09718416624173234,2016,5,15,0,0
2016-05-16,0.27573850653049686,2016,5,16,0,0
2016-05-17,0.27573850653049686,2016,5,17,0,0
2016-05-18,0.27573850653049686,2016,5,18,0,0
2016-05-19,0.27573850653049686,2016,5,19,0,0
2016-05-20,0.27573850653049686,2016,5,20,0,0
2016-05-21,0.27573850653049686,2016,5,21,0,0
2016-05-22,0.27573850653049686,2016,5,22,0,0
2016-05-23,0.003981576447022007,2016,5,23,0,0
2016-05-24,0.003981576447022007,2016,5,24,0,0
2016-05-25,0.003981576447022007,2016,5,25,0,0
2016-05-26,0.003981576447022007,2016,5,26,0,0
2016-05-27,0.003981576447022007,2016,5,27,0,0
2016-05-28,0.003981576447022007,2016,5,28,0,0
2016-05-29,0.003981576447022007,2016,5,29,0,0
2016-05-30,0.12422159299156763,2016,5,30,0,0
2016-05-31,0.12422159299156763,2016,5,31,0,0
2016-06-01,0.12422159299156763,2016,6,1,0,0
2016-06-02,0.12422159299156763,2016,6,2,0,0
2016-06-03,0.12422159299156763,2016,6,3,0,0
2016-06-04,0.12422159299156763,2016,6,4,0,0
2016-06-05,0.12422159299156763,2016,6,5,0,0
2016-06-06,0.24286439910875238,2016,6,6,0,0
2016-06-07,0.24286439910875238,2016,6,7,0,0
2016-06-08,0.24286439910875238,2016,6,8,0,0
2016-06-09,0.24286439910875238,2016,6,9,0,0
2016-06-10,0.24286439910875238,2016,6,10,0,0
2016-06-11,0.24286439910875238,2016,6,11,0,0
2016-06-12,0.24286439910875238,2016,6,12,0,0
2016-06-13,0.16532997702565388,2016,6,13,0,0
2016-06-14,0.16532997702565388,2016,6,14,0,0
2016-06-15,0.16532997702565388,2016,6,15,0,0
2016-06-16,0.16532997702565388,2016,6,16,0,0
2016-06-17,0.16532997702565388,2016,6,17,0,0
2016-06-18,0.16532997702565388,2016,6,18,0,0
2016-06-19,0.16532997702565388,2016,6,19,0,0
2016-06-20,0.23795971988734416,2016,6,20,0,0
2016-06-21,0.23795971988734416,2016,6,21,0,0
2016-06-22,0.23795971988734416,2016,6,22,0,0
2016-06-23,0.23795971988734416,2016,6,23,0,0
2016-06-24,0.23795971988734416,2016,6,24,0,0
2016-06-25,0.23795971988734416,2016,6,25,0,0
2016-06-26,0.23795971988734416,2016,6,26,0,0
2016-06-27,0.3915999198149345,2016,6,27,0,0
2016-06-28,0.3915999198149345,2016,6,28,0,0
2016-06-29,0.3915999198149345,2016,6,29,0,0
2016-06-30,0.3915999198149345,2016,6,30,0,0
2016-07-01,0.3915999198149345,2016,7,1,0,0
2016-07-02,0.3915999198149345,2016,7,2,0,0
2016-07-03,0.3915999198149345,2016,7,3,0,0
2016-07-04,0.3333039010167454,2016,7,4,0,0
2016-07-05,0.3333039010167454,2016,7,5,0,0
2016-07-06,0.3333039010167454,2016,7,6,0,0
2016-07-07,0.3333039010167454,2016,7,7,0,0
2016-07-08,0.3333039010167454,2016,7,8,0,0
2016-07-09,0.3333039010167454,2016,7,9,0,0
2016-07-10,0.3333039010167454,2016,7,10,0,0
2016-07-11,0.18012904037166474,2016,7,11,0,0
2016-07-12,0.18012904037166474,2016,7,12,0,0
2016-07-13,0.18012904037166474,2016,7,13,0,0
2016-07-14,0.18012904037166474,2016,7,14,0,0
2016-07-15,0.18012904037166474,2016,7,15,0,0
2016-07-16,0.18012904037166474,2016,7,16,0,0
2016-07-17,0.18012904037166474,2016,7,17,0,0
2016-07-18,0.2477440037065811,2016,7,18,0,0
2016-07-19,0.2477440037065811,2016,7,19,0,0
2016-07-20,0.2477440037065811,2016,7,20,0,0
2016-07-21,0.2477440037065811,2016,7,21,0,0
2016-07-22,0.2477440037065811,2016,7,22,0,0
2016-07-23,0.2477440037065811,2016,7,23,0,0
2016-07-24,0.2477440037065811,2016,7,24,0,0
2016-07-25,0.2358747930968102,2016,7,25,0,0
2016-07-26,0.2358747930968102,2016,7,26,0,0
2016-07-27,0.2358747930968102,2016,7,27,0,0
2016-07-28,0.2358747930968102,2016,7,28,0,0
2016-07-29,0.2358747930968102,2016,7,29,0,0
2016-07-30,0.2358747930968102,2016,7,30,0,0
2016-07-31,0.2358747930968102,2016,7,31,0,0
2016-08-01,0.29502978487356263,2016,8,1,0,0
2016-08-02,0.29502978487356263,2016,8,2,0,0
2016-08-03,0.29502978487356263,2016,8,3,0,0
2016-08-04,0.29502978487356263,2016,8,4,0,0
2016-08-05,0.29502978487356263,2016,8,5,0,0
2016-08-06,0.29502978487356263,2016,8,6,0,0
2016-08-07,0.29502978487356263,2016,8,7,0,0
2016-08-08,0.4731818852446101,2016,8,8,0,0
2016-08-09,0.4731818852446101,2016,8,9,0,0
2016-08-10,0.4731818852446101,2016,8,10,0,0
2016-08-11,0.4731818852446101,2016,8,11,0,0
2016-08-12,0.4731818852446101,2016,8,12,0,0
2016-08-13,0.4731818852446101,2016,8,13,0,0
2016-08-14,0.4731818852446101,2016,8,14,0,0
2016-08-15,0.3479728962850446,2016,8,15,0,0
2016-08-16,0.3479728962850446,2016,8,16,0,0
2016-08-17,0.3479728962850446,2016,8,17,0,0
2016-08-18,0.3479728962850446,2016,8,18,0,0
2016-08-19,0.3479728962850446,2016,8,19,0,0
2016-08-20,0.3479728962850446,2016,8,20,0,0
2016-08-21,0.3479728962850446,2016,8,21,0,0
2016-08-22,0.4614306648398295,2016,8,22,0,0
2016-08-23,0.4614306648398295,2016,8,23,0,0
2016-08-24,0.4614306648398295,2016,8,24,0,0
2016-08-25,0.4614306648398295,2016,8,25,0,0
2016-08-26,0.4614306648398295,2016,8,26,0,0
2016-08-27,0.4614306648398295,2016,8,27,0,0
2016-08-28,0.4614306648398295,2016,8,28,0,0
2016-08-29,0.2509662727841224,2016,8,29,0,0
2016-08-30,0.2509662727841224,2016,8,30,0,0
2016-08-31,0.2509662727841224,2016,8,31,0,0
2016-09-01,0.2509662727841224,2016,9,1,0,0
2016-09-02,0.2509662727841224,2016,9,2,0,0
2016-09-03,0.2509662727841224,2016,9,3,0,0
2016-09-04,0.2509662727841224,2016,9,4,0,0
2016-09-05,0.2950984377302331,2016,9,5,0,0
2016-09-06,0.2950984377302331,2016,9,6,0,0
2016-09-07,0.2950984377302331,2016,9,7,0,0
2016-09-08,0.2950984377302331,2016,9,8,0,0
2016-09-09,0.2950984377302331,2016,9,9,0,0
2016-09-10,0.2950984377302331,2016,9,10,0,0
2016-09-11,0.2950984377302331,2016,9,11,0,0
2016-09-12,0.42284927924947474,2016,9,12,0,0
2016-09-13,0.42284927924947474,2016,9,13,0,0
2016-09-14,0.42284927924947474,2016,9,14,0,0
2016-09-15,0.42284927924947474,2016,9,15,0,0
2016-09-16,0.42284927924947474,2016,9,16,0,0
2016-09-17,0.42284927924947474,2016,9,17,0,0
2016-09-18,0.42284927924947474,2016,9,18,0,0
2016-09-19,0.33583571329063766,2016,9,19,0,0
2016-09-20,0.33583571329063766,2016,9,20,0,0
2016-09-21,0.33583571329063766,2016,9,21,0,0
2016-09-22,0.33583571329063766,2016,9,22,0,0
2016-09-23,0.33583571329063766,2016,9,23,0,0
2016-09-24,0.33583571329063766,2016,9,24,0,0
2016-09-25,0.33583571329063766,2016,9,25,0,0
2016-09-26,0.23936997741566804,2016,9,26,0,0
2016-09-27,0.23936997741566804,2016,9,27,0,0
2016-09-28,0.23936997741566804,2016,9,28,0,0
2016-09-29,0.23936997741566804,2016,9,29,0,0
2016-09-30,0.23936997741566804,2016,9,30,0,0
2016-10-01,0.23936997741566804,2016,10,1,0,0
2016-10-02,0.23936997741566804,2016,10,2,0,0
2016-10-03,0.11708362198881046,2016,10,3,0,0
2016-10-04,0.11708362198881046,2016,10,4,0,0
2016-10-05,0.11708362198881046,2016,10,5,0,0
2016-10-06,0.11708362198881046,2016,10,6,0,0
2016-10-07,0.11708362198881046,2016,10,7,0,0
2016-10-08,0.11708362198881046,2016,10,8,0,0
2016-10-09,0.11708362198881046,2016,10,9,0,0
2016-10-10,0.5423748118319365,2016,10,10,0,0
2016-10-11,0.5423748118319365,2016,10,11,0,0
2016-10-12,0.5423748118319365,2016,10,12,0,0
2016-10-13,0.5423748118319365,2016,10,13,0,0
2016-10-14,0.5423748118319365,2016,10,14,0,0
2016-10-15,0.5423748118319365,2016,10,15,0,0
2016-10-16,0.5423748118319365,2016,10,16,0,0
2016-10-17,0.48900582939819487,2016,10,17,0,0
2016-10-18,0.48900582939819487,2016,10,18,0,0
2016-10-19,0.48900582939819487,2016,10,19,0,0
2016-10-20,0.48900582939819487,2016,10,20,0,0
2016-10-21,0.48900582939819487,2016,10,21,0,0
2016-10-22,0.48900582939819487,2016,10,22,0,0
2016-10-23,0.48900582939819487,2016,10,23,0,0
2016-10-24,0.4776379096693101,2016,10,24,0,0
2016-10-25,0.4776379096693101,2016,10,25,0,0
2016-10-26,0.4776379096693101,2016,10,26,0,0
2016-10-27,0.4776379096693101,2016,10,27,0,0
2016-10-28,0.4776379096693101,2016,10,28,0,0
2016-10-29,0.4776379096693101,2016,10,29,0,0
2016-10-30,0.4776379096693101,2016,10,30,0,0
2016-10-31,0.4396253355579499,2016,10,31,0,0
2016-11-01,0.4396253355579499,2016,11,1,0,0
2016-11-02,0.4396253355579499,2016,11,2,0,0
2016-11-03,0.4396253355579499,2016,11,3,0,0
2016-11-04,0.4396253355579499,2016,11,4,0,0
2016-11-05,0.4396253355579499,2016,11,5,0,0
2016-11-06,0.4396253355579499,2016,11,6,0,0
2016-11-07,0.3146102342785616,2016,11,7,0,0
2016-11-08,0.3146102342785616,2016,11,8,0,0
2016-11-09,0.3146102342785616,2016,11,9,0,0
2016-11-10,0.3146102342785616,2016,11,10,0,0
2016-11-11,0.3146102342785616,2016,11,11,0,0
2016-11-12,0.3146102342785616,2016,11,12,0,0
2016-11-13,0.3146102342785616,2016,11,13,0,0
2016-11-14,0.3799664553967116,2016,11,14,0,0
2016-11-15,0.3799664553967116,2016,11,15,0,0
2016-11-16,0.3799664553967116,2016,11,16,0,0
2016-11-17,0.3799664553967116,2016,11,17,0,0
2016-11-18,0.3799664553967116,2016,11,18,0,0
2016-11-19,0.3799664553967116,2016,11,19,0,0
2016-11-20,0.3799664553967116,2016,11,20,0,0
2016-11-21,0.7990872354267615,2016,11,21,0,0
2016-11-22,0.7990872354267615,2016,11,22,0,0
2016-11-23,0.7990872354267615,2016,11,23,0,0
2016-11-24,0.7990872354267615,2016,11,24,0,0
2016-11-25,0.7990872354267615,2016,11,25,0,0
2016-11-26,0.7990872354267615,2016,11,26,0,0
2016-11-27,0.7990872354267615,2016,11,27,0,0
2016-11-28,0.9914351484168462,2016,11,28,0,0
2016-11-29,0.9914351484168462,2016,11,29,0,0
2016-11-30,0.9914351484168462,2016,11,30,0,0
2016-12-01,0.9914351484168462,2016,12,1,0,0
2016-12-02,0.9914351484168462,2016,12,2,0,0
2016-12-03,0.9914351484168462,2016,12,3,0,0
2016-12-04,0.9914351484168462,2016,12,4,0,0
2016-12-05,0.6612808705238167,2016,12,5,0,0
2016-12-06,0.6612808705238167,2016,12,6,0,0
2016-12-07,0.6612808705238167,2016,12,7,0,0
2016-12-08,0.6612808705238167,2016,12,8,0,0
2016-12-09,0.6612808705238167,2016,12,9,0,0
2016-12-10,0.6612808705238167,2016,12,10,0,0
2016-12-11,0.6612808705238167,2016,12,11,0,0
2016-12-12,0.24669079360471002,2016,12,12,0,0
2016-12-13,0.24669079360471002,2016,12,13,0,0
2016-12-14,0.24669079360471002,2016,12,14,0,0
2016-12-15,0.24669079360471002,2016,12,15,0,0
2016-12-16,0.24669079360471002,2016,12,16,0,0
2016-12-17,0.24669079360471002,2016,12,17,0,0
2016-12-18,0.24669079360471002,2016,12,18,0,0
2016-12-19,-0.11607939880168959,2016,12,19,0,0
2016-12-20,-0.11607939880168959,2016,12,20,0,0
2016-12-21,-0.11607939880168959,2016,12,21,0,0
2016-12-22,-0.11607939880168959,2016,12,22,0,0
2016-12-23,-0.11607939880168959,2016,12,23,0,0
2016-12-24,-0.11607939880168959,2016,12,24,0,0
2016-12-25,-0.11607939880168959,2016,12,25,0,0
2016-12-26,0.14151625803602863,2016,12,26,0,0
2016-12-27,0.14151625803602863,2016,12,27,0,0
2016-12-28,0.14151625803602863,2016,12,28,0,0
2016-12-29,0.14151625803602863,2016,12,29,0,0
2016-12-30,0.14151625803602863,2016,12,30,0,0
2016-12-31,0.14151625803602863,2016,12,31,0,0
2017-01-01,0.14151625803602863,2017,1,1,0,0
2017-01-02,0.2969076646748361,2017,1,2,0,0
2017-01-03,0.2969076646748361,2017,1,3,0,0
2017-01-04,0.2969076646748361,2017,1,4,0,0
2017-01-05,0.2969076646748361,2017,1,5,0,0
2017-01-06,0.2969076646748361,2017,1,6,0,0
2017-01-07,0.2969076646748361,2017,1,7,0,0
2017-01-08,0.2969076646748361,2017,1,8,0,0
2017-01-09,0.4230715843060595,2017,1,9,0,0
2017-01-10,0.4230715843060595,2017,1,10,0,0
2017-01-11,0.4230715843060595,2017,1,11,0,0
2017-01-12,0.4230715843060595,2017,1,12,0,0
2017-01-13,0.4230715843060595,2017,1,13,0,0
2017-01-14,0.4230715843060595,2017,1,14,0,0
2017-01-15,0.4230715843060595,2017,1,15,0,0
2017-01-16,0.43816461233255116,2017,1,16,0,0
2017-01-17,0.43816461233255116,2017,1,17,0,0
2017-01-18,0.43816461233255116,2017,1,18,0,0
2017-01-19,0.43816461233255116,2017,1,19,0,0
2017-01-20,0.43816461233255116,2017,1,20,0,0
2017-01-21,0.43816461233255116,2017,1,21,0,0
2017-01-22,0.43816461233255116,2017,1,22,0,0
2017-01-23,0.32780200754046873,2017,1,23,0,0
2017-01-24,0.32780200754046873,2017,1,24,0,0
2017-01-25,0.32780200754046873,2017,1,25,0,0
2017-01-26,0.32780200754046873,2017,1,26,0,0
2017-01-27,0.32780200754046873,2017,1,27,0,0
2017-01-28,0.32780200754046873,2017,1,28,0,0
2017-01-29,0.32780200754046873,2017,1,29,0,0
2017-01-30,0.0013031340840004898,2017,1,30,0,0
2017-01-31,0.0013031340840004898,2017,1,31,0,0
2017-02-01,0.0013031340840004898,2017,2,1,0,0
2017-02-02,0.0013031340840004898,2017,2,2,0,0
2017-02-03,0.0013031340840004898,2017,2,3,0,0
2017-02-04,0.0013031340840004898,2017,2,4,0,0
2017-02-05,0.0013031340840004898,2017,2,5,0,0
2017-02-06,0.05960620270874697,2017,2,6,0,0
2017-02-07,0.05960620270874697,2017,2,7,0,0
2017-02-08,0.05960620270874697,2017,2,8,0,0
2017-02-09,0.05960620270874697,2017,2,9,0,0
2017-02-10,0.05960620270874697,2017,2,10,0,0
2017-02-11,0.05960620270874697,2017,2,11,0,0
2017-02-12,0.05960620270874697,2017,2,12,0,0
2017-02-13,-0.03444866816077389,2017,2,13,0,0
2017-02-14,-0.03444866816077389,2017,2,14,0,0
2017-02-15,-0.03444866816077389,2017,2,15,0,0
2017-02-16,-0.03444866816077389,2017,2,16,0,0
2017-02-17,-0.03444866816077389,2017,2,17,0,0
2017-02-18,-0.03444866816077389,2017,2,18,0,0
2017-02-19,-0.03444866816077389,2017,2,19,0,0
2017-02-20,-0.4110114426664239,2017,2,20,0,0
2017-02-21,-0.4110114426664239,2017,2,21,0,0
2017-02-22,-0.4110114426664239,2017,2,22,0,0
2017-02-23,-0.4110114426664239,2017,2,23,0,0
2017-02-24,-0.4110114426664239,2017,2,24,0,0
2017-02-25,-0.4110114426664239,2017,2,25,0,0
2017-02-26,-0.4110114426664239,2017,2,26,0,0
2017-02-27,-0.08579050020021095,2017,2,27,0,0
2017-02-28,-0.08579050020021095,2017,2,28,0,0
2017-03-01,-0.08579050020021095,2017,3,1,0,0
2017-03-02,-0.08579050020021095,2017,3,2,0,0
2017-03-03,-0.08579050020021095,2017,3,3,0,0
2017-03-04,-0.08579050020021095,2017,3,4,0,0
2017-03-05,-0.08579050020021095,2017,3,5,0,0
2017-03-06,0.1627989245391736,2017,3,6,0,0
2017-03-07,0.1627989245391736,2017,3,7,0,0
2017-03-08,0.1627989245391736,2017,3,8,0,0
2017-03-09,0.1627989245391736,2017,3,9,0,0
2017-03-10,0.1627989245391736,2017,3,10,0,0
2017-03-11,0.1627989245391736,2017,3,11,0,0
2017-03-12,0.1627989245391736,2017,3,12,0,0
2017-03-13,0.02850285420811683,2017,3,13,0,0
2017-03-14,0.02850285420811683,2017,3,14,0,0
2017-03-15,0.02850285420811683,2017,3,15,0,0
2017-03-16,0.02850285420811683,2017,3,16,0,0
2017-03-17,0.02850285420811683,2017,3,17,0,0
2017-03-18,0.02850285420811683,2017,3,18,0,0
2017-03-19,0.02850285420811683,2017,3,19,0,0
2017-03-20,-0.11085487282828796,2017,3,20,0,0
2017-03-21,-0.11085487282828796,2017,3,21,0,0
2017-03-22,-0.11085487282828796,2017,3,22,0,0
2017-03-23,-0.11085487282828796,2017,3,23,0,0
2017-03-24,-0.11085487282828796,2017,3,24,0,0
2017-03-25,-0.11085487282828796,2017,3,25,0,0
2017-03-26,-0.11085487282828796,2017,3,26,0,0
2017-03-27,-0.01205773671566608,2017,3,27,0,0
2017-03-28,-0.01205773671566608,2017,3,28,0,0
2017-03-29,-0.01205773671566608,2017,3,29,0,0
2017-03-30,-0.01205773671566608,2017,3,30,0,0
2017-03-31,-0.01205773671566608,2017,3,31,0,0
2017-04-01,-0.01205773671566608,2017,4,1,0,0
2017-04-02,-0.01205773671566608,2017,4,2,0,0
2017-04-03,0.2590698816850396,2017,4,3,0,0
2017-04-04,0.2590698816850396,2017,4,4,0,0
2017-04-05,0.2590698816850396,2017,4,5,0,0
2017-04-06,0.2590698816850396,2017,4,6,0,0
2017-04-07,0.2590698816850396,2017,4,7,0,0
2017-04-08,0.2590698816850396,2017,4,8,0,0
2017-04-09,0.2590698816850396,2017,4,9,0,0
2017-04-10,0.27688666111029553,2017,4,10,0,0
2017-04-11,0.27688666111029553,2017,4,11,0,0
2017-04-12,0.27688666111029553,2017,4,12,0,0
2017-04-13,0.27688666111029553,2017,4,13,0,0
2017-04-14,0.27688666111029553,2017,4,14,0,0
2017-04-15,0.27688666111029553,2017,4,15,0,0
2017-04-16,0.27688666111029553,2017,4,16,0,0
2017-04-17,0.8183278746583524,2017,4,17,0,0
2017-04-18,0.8183278746583524,2017,4,18,0,0
2017-04-19,0.8183278746583524,2017,4,19,0,0
2017-04-20,0.8183278746583524,2017,4,20,0,0
2017-04-21,0.8183278746583524,2017,4,21,0,0
2017-04-22,0.8183278746583524,2017,4,22,0,0
2017-04-23,0.8183278746583524,2017,4,23,0,0
2017-04-24,0.9089717862112537,2017,4,24,0,0
2017-04-25,0.9089717862112537,2017,4,25,0,0
2017-04-26,0.9089717862112537,2017,4,26,0,0
2017-04-27,0.9089717862112537,2017,4,27,0,0
2017-04-28,0.9089717862112537,2017,4,28,0,0
2017-04-29,0.9089717862112537,2017,4,29,0,0
2017-04-30,0.9089717862112537,2017,4,30,0,0
