,LoadConsumption,Beroepsbevolking|Seizoengecorrigeerd,Werkzame beroepsbevolking|Seizoengecorrigeerd,Werkloze beroepsbevolking|Seizoengecorrigeerd,Prijsindex verkoopprijzen|Prijsindex bestaande koopwoningen,Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. voorgaande periode,Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. een jaar eerder,Aantal verkochte woningen|Aantal verkochte woningen,Aantal verkochte woningen|Ontwikkeling  t.o.v. voorgaande periode,Aantal verkochte woningen|Ontwikkeling  t.o.v. een jaar eerder,Gemiddelde verkoopprijs,Totale waarde verkoopprijzen,CPI | 2015 = 100,CPI afgeleid | 2015 = 100,Jaarmutatie CPI | %,Jaarmutatie CPI afgeleid | %,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bruto binnenlands product,"Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bbp, gecorrigeerd voor werkdageneffecten",Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Totaal,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Goederen,Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Invoer van goederen en diensten|Diensten,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Huishoudens,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Overheid,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Bedrijven en huishoudens,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Overheid,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Totaal,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen,Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Diensten,"Crude oil, average | ($/bbl)","Crude oil, Brent | ($/bbl)","Crude oil, Dubai | ($/bbl)","Crude oil, WTI | ($/bbl)","Coal, Australian | ($/mt)","Coal, South African ** | ($/mt)","Natural gas, US | ($/mmbtu)","Natural gas, Europe | ($/mmbtu)","Liquefied natural gas, Japan | ($/mmbtu)",Natural gas index | (2010=100),euro per m3,euro per m3.1,euro per m3.2,euro per kWh,euro per kWh.1,euro per kWh.2,nat,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,sic,NAO
euro per m3,-0.05021067442081932,0.8858495437151694,0.9120886430296161,-0.6367144239744428,0.9365318359289095,0.08561704830431419,0.28387381668358525,0.18843681265620874,0.12229847650789413,-0.20455097159625124,0.9355381820764689,0.45800760870895635,0.9062629848041844,0.9157614249137355,0.6721420731097872,0.5594026409733468,-0.38487399074539475,-0.4972002207818067,-0.6099711628031316,-0.3194011554044813,-0.18646836687172094,-0.476583251717291,-0.38487399074539475,-0.3014949279962602,-0.6431371922473585,-0.744965320084692,0.13067574592208994,0.022041775736027613,-0.09020303781320796,0.7012405108769751,-0.21488963652826834,-0.41616511859815386,0.0006360798690378275,-0.6935419235928706,0.07035396770166452,0.060546440347806874,0.0823187749192395,0.06699381806174558,0.6634373520465057,0.5376211947077042,-0.1287341976967981,0.4578961446709094,0.3336847015694049,0.2119409104239654,1.0,0.9849897222209754,0.8131214481133368,0.2789814159699277,0.8901027262705237,0.881382238682237,0.4227208708548375,0.03912358828855278,0.04397697411792422,-0.008787058273827152,0.08506650566727131,0.08603694613753478,0.002522942982494386,0.07392401929221049,-0.013312852479053748,-0.024926388077434965,-0.02998620507962363,-0.013717776029265721,-0.01681648779936989,-0.009203738573797655,0.06569194617160107,0.7690556486675437,0.06183178035823874,0.7704693620598166,0.1791583540297275,0.015216669118599778
euro per m3.1,-0.07185789493244418,0.8687398276831901,0.8923778327603312,-0.6163916142960045,0.9343655873637603,0.12084606794763418,0.31985763246736526,0.20375350577226312,0.11152620856346965,-0.1848264099110369,0.9332373613997031,0.4708858614191461,0.8947029114050469,0.9041003093653708,0.6347260180296123,0.5237492268555292,-0.3955432117307235,-0.49651925949136355,-0.6176430726101092,-0.3394511384269093,-0.19446869413840337,-0.4888054708054496,-0.3955432117307235,-0.31171298558146826,-0.6383703029856395,-0.7518508580107641,0.1623956819307761,0.012796558253144939,-0.10633671574672648,0.7418229334723692,-0.24530333432577847,-0.43163559293584575,0.004201564564701843,-0.7099662628426675,0.04905955167558064,0.034652549590221696,0.055405912491580125,0.05729990020817193,0.6548937615989341,0.5259930647974741,-0.09850240727987172,0.4632066352394556,0.3015720166360685,0.23263248251895216,0.9849897222209754,1.0,0.822786796364362,0.2365243218861104,0.9026762517654257,0.8901160920578959,0.4080140726679685,0.03460162067325047,0.039183566700008804,-0.011688173063440868,0.06860624611612923,0.06664679816692884,0.0002238600554550712,0.060109360591268646,-0.009829517911215795,-0.01528985252895837,-0.02051302340187812,-0.011047699174915143,-0.011379482872026656,-0.00696379888341141,0.009577252008458145,0.7601897105575803,0.007692768739046118,0.7601185075616623,0.2490211395645259,0.029392935991855818
euro per m3.2,-0.0595879440913975,0.6493677020657505,0.6597514674988287,-0.4328939497355026,0.7494147222928895,-0.056682675047079766,0.08026547333835557,-0.031305951317575215,0.10560714729226547,-0.3032392012673593,0.7179546513704086,0.26522575515074803,0.700093269510781,0.7235208826493787,0.709769376035738,0.6157403796531263,-0.27969726781647003,-0.4368016317303537,-0.5021900828280219,-0.1988003821869272,-0.20952470322727096,-0.27770535994567036,-0.27969726781647003,-0.27712243376014223,-0.6146967539960495,-0.6735374631205522,-0.007679694207973456,-0.03429317335638926,-0.1284425760545297,0.590587401225679,-0.35905142201666307,-0.259469946866918,0.06107229966471681,-0.4816817516667726,0.42439145011941504,0.4151741581758188,0.42948171481834424,0.42074200222831337,0.7722570669775287,0.662891901894845,0.09857964746624091,0.7784254662086509,0.5675831747972656,0.5247001866792448,0.8131214481133368,0.822786796364362,1.0,0.34081036029379735,0.8578247616693356,0.9444990846740409,0.3054540810365097,0.01986641937526109,0.0265285998430411,-0.009340040316837226,0.04616737502188993,0.04952645922139908,-0.005116841803656464,0.03761049646891515,-0.017607247859028192,-0.017143297600060867,-0.023830269656481887,-0.012366803750458502,-0.004896996640871768,-0.006889477359906591,0.01849736887917376,0.495810058496265,0.013335797019725105,0.4959922816513733,0.28537404099405983,0.01788601442107833
euro per kWh,0.08496377482834744,0.21520236101284035,0.20185427122408695,-0.07944940162368608,0.1420169431054064,-0.3581947377780544,-0.6102165247847678,-0.14761111997238968,0.16805621373582644,-0.13774095451810764,0.09210141469523044,-0.039380405443835434,0.24597662429193798,0.23526339967705787,0.14684943399962472,0.02584462971081351,-0.04739240634555953,-0.10361548349079937,-0.07025506217214979,-0.02612508607392175,-0.03486735598255757,0.013965249368619056,-0.04739240634555953,-0.02287322663322297,-0.07624329868740268,-0.10841240685095418,0.06319931956136451,-0.0308151941202652,-0.03922525781239823,0.059046234903326125,-0.11611552313501541,-0.06878493370834206,-0.08310908840519246,-0.0009908625484965664,0.18008135375650972,0.17815955566904138,0.19345664749596647,0.1642344300082849,0.07497642667736833,-0.057133517582545035,-0.16056951409802014,0.10369493675934445,0.21376194924442762,-0.06748522440232968,0.2789814159699277,0.2365243218861104,0.34081036029379735,1.0,0.32766217450723917,0.32823663327065056,0.21817435440378644,0.04318151436558258,0.04544868314968015,0.03743086920162926,0.02424603859909744,0.04561800105381358,0.00835122661228538,0.01163792041420942,-0.01021009826722042,0.01365383092300043,0.009392611410580296,-0.01613141824083585,0.0195006202505151,-0.009996968024290821,0.02649647847409767,0.034076504749478466,0.02252525690898096,0.03468302468306547,0.12564163089839434,-0.08335999145741649
euro per kWh.1,-0.11876612561450262,0.7324178591400631,0.7797998420041397,-0.6246854954513812,0.8922502667104834,-0.06474457332108857,0.08619251111641343,0.021348518389163455,0.10213813297695598,-0.35199717534100644,0.8457512437257361,0.35146434119418996,0.7529723744106798,0.7739229052192164,0.6618848304243108,0.5699979057033674,-0.4649492615031135,-0.6248153179505199,-0.7166862978065117,-0.3523877001722092,-0.26594172478241124,-0.43265752640065075,-0.4649492615031135,-0.3907211611617377,-0.714026234133443,-0.831431997532074,0.16507309131215292,-0.12055936325385248,-0.23481059003887292,0.6687338535331834,-0.44206190101261106,-0.4331545336263924,0.03620924526555419,-0.7132363790905257,0.2302589964788417,0.21201711564871975,0.2342949241850118,0.24165931483413586,0.7084335437754913,0.5872663120590702,0.009403537335046829,0.5964313812456684,0.3868933252839439,0.36327994145818154,0.8901027262705237,0.9026762517654257,0.8578247616693356,0.32766217450723917,1.0,0.9285133697877576,0.42822774751887455,0.025540604923584093,0.029379093887957224,1.1252620003215397e-05,0.026122575537903047,0.02326477202725772,-0.007439852551605016,0.021313772322966378,-0.009708860553469315,-0.006515993976953454,-0.014422034281531113,-0.01785341001758047,-0.0028961174874734623,-0.01119119831258059,-0.04512004078851474,0.5552067629145674,-0.04512735008359471,0.5537598220045413,0.3516459245084128,-0.05872305112127903
euro per kWh.2,-0.06982354348650824,0.7251094525144315,0.7334615581875882,-0.4710376450059668,0.8213347115243987,-0.03441480376603767,0.11185635459110455,-0.00545864153332938,0.11396948298949465,-0.26705464620308883,0.7914683942376917,0.3050587192156062,0.7650140367960899,0.7843128467478785,0.6820295258252486,0.5660717017612495,-0.3798440084908995,-0.5398595860393234,-0.6132547492944284,-0.28391199306260023,-0.21187139720357398,-0.38442714791241334,-0.3798440084908995,-0.3535988824596156,-0.6984433350264458,-0.7695507449142471,0.025706371906936025,-0.06890373423915823,-0.17183506851667682,0.63803765663923,-0.3560760528905124,-0.34707277750415133,0.04819678413453147,-0.6151085619623734,0.28825128049509896,0.2731095831798963,0.29210658630964464,0.29523923908613997,0.7341387315950362,0.611086602493445,0.02545702310520629,0.6885527298544338,0.48921906378965746,0.43524186370842954,0.881382238682237,0.8901160920578959,0.9444990846740409,0.32823663327065056,0.9285133697877576,1.0,0.4284181829221768,0.026599785414286554,0.03244465861925211,-0.0035200175195052668,0.04978665044601755,0.05308330406848633,-0.003783074680926108,0.039600362759606746,-0.01524252337564778,-0.018626354935421523,-0.02576428666609747,-0.01566813820983259,-0.008234715133731751,-0.011350615938741352,0.03424787225233597,0.5700949522430471,0.030231716957388105,0.5707140009533228,0.28172041558571465,-0.027218257699116993
nat,0.05045950610759044,0.4044592758642553,0.40318589652317016,-0.24035166554885998,0.4213167833966714,0.05686075732773339,-0.08232849483540218,0.03681104518255206,0.10430958814236693,0.02244238011881674,0.40862697221860333,0.16381203427047447,0.42859033612099023,0.42643430864460236,0.16286076298584415,0.11854715021759846,-0.11027361302410775,-0.17072344386506122,-0.2563506522708759,-0.02570182696326042,0.13358698996398186,-0.294604375500015,-0.11027361302410775,-0.19375535861653329,-0.35100912121477906,-0.3711459161382128,-0.044889554790174785,-0.04283693271947995,-0.10250366907325038,0.35104754942176747,0.010828845439877768,0.02687665259673369,0.32214816920916484,-0.3849595327706812,-0.022448666696760523,-0.03902796959864133,-0.021236222701963556,-0.00483600898088087,0.283442227931076,0.1890341116022493,-0.1418966815520865,0.04359987705027027,0.0012999649075276362,-0.05344646515770019,0.4227208708548375,0.4080140726679685,0.3054540810365097,0.21817435440378644,0.42822774751887455,0.4284181829221768,1.0,0.041264941250561606,0.044350053627388496,0.014737990063366109,0.08966005941777855,0.09468209965347343,0.010532453417643396,0.07810560769862958,-0.023686905907715952,-0.05383885059576319,-0.05009527617022824,-0.006088925665372985,-0.04358771534113328,-0.017431337735423855,0.11909200856357877,0.3276246389160852,0.12036077178962645,0.33081138126063514,-0.011089547806345022,-0.29076399966399463
DailyPrecipitation,0.04128259693432866,0.034920068835934924,0.031911620836035624,-0.00969276759053201,0.027169679690025157,-0.003273446171192534,-0.02082307477804734,0.039560015763567664,0.013909411419858114,0.015967344797240136,0.025296715650437517,0.03885583756469932,0.030268099329386577,0.028231387851794024,-0.00956573303048429,-0.01256891594733099,-0.013506868049147826,-0.003030237162244407,-0.007704923626072239,-0.013089396976121563,0.008364711975273546,-0.02453960478879506,-0.013506868049147826,-0.020576041920708662,-0.01576456363794236,-0.023052151588503222,0.014124438122023877,-0.0001368792138680895,-0.0014623672905625283,0.022819296523918155,-0.025855810928269336,0.002584464308370148,0.008904761340412938,-0.009926571320424463,-0.016488550291091926,-0.016093433735992823,-0.014714272256324384,-0.018512393703246185,-0.001090717654673591,0.0020884534462627313,-0.018190999703078928,0.006324963694497545,0.003983103422463206,-0.00831131533949032,0.03912358828855278,0.03460162067325047,0.01986641937526109,0.04318151436558258,0.025540604923584093,0.026599785414286554,0.041264941250561606,1.0,0.9424028165514238,0.4769802239172197,-0.001956562923875384,0.1303970303256543,0.11512532288156047,-0.07739106379028456,-0.09115561549480754,0.33289942937105543,0.3582607625002492,-0.042898909068545175,0.24751695708733104,0.08587538451913608,0.05842442662881517,0.021242143659592674,0.06100470479967753,0.02291118734111679,-0.020083658773279042,-0.049903278356920225
MaxHourlyPrecipitation,0.03458482783404251,0.03784174793895299,0.03462685799554657,-0.010643950297056042,0.03065144326800429,0.0062682683307869694,-0.020474113900985545,0.019719989466282388,-0.000882056693225485,0.011867136051028357,0.029427474095531307,0.021335352605155598,0.03540892905895979,0.03293153704586993,-0.008523374165831887,-0.009956544745108004,-0.01573025857854474,-0.0007545281799643621,-0.008913838725771062,-0.018986331232562107,0.009514006630704855,-0.031210555609457135,-0.01573025857854474,-0.02827189278634431,-0.0172054610956668,-0.02167270835481917,0.009903073956116176,-0.0055033570606588525,-0.006098931938719011,0.02089807612128429,-0.006801602151485358,0.004109308195634926,0.01159413001083488,-0.008955512424483284,-0.003699148957327515,-0.003655353783268759,-0.0022454163817698177,-0.005240461236240704,0.003573437966907682,0.005280193411497411,-0.020971064029515336,0.0068438839465643575,0.004133477948437481,-0.010141277988544048,0.04397697411792422,0.039183566700008804,0.0265285998430411,0.04544868314968015,0.029379093887957224,0.03244465861925211,0.044350053627388496,0.9424028165514238,1.0,0.49833210282851825,0.055162774721574666,0.1789549905571966,0.12739889155598758,-0.0160242509020246,-0.1041639283106632,0.30555965858211226,0.33999094562780185,-0.030529942431077497,0.21898636296432092,0.08455176028109831,0.06674485226653615,0.02401695987437767,0.06839860172062702,0.025888220665482013,-0.0525910961571777,-0.07109339161330282
HDMaxPrecipitation,0.03426863537381956,-0.011534841584058118,-0.015554922134479116,0.022280786692248592,-0.017298908978667052,-0.028341985629579385,-0.05586134139275252,0.023901017375237997,0.0010489537971861607,0.0034317649481493927,-0.02324594832250755,0.021542318143962732,-0.017243557218310928,-0.018831827969857464,-0.023333488582023967,-0.020070228091467638,-0.01505682709052286,-0.007070873385690548,-0.0027288949434676807,-0.01182960842511939,-0.008926329874723067,0.002850214644724868,-0.01505682709052286,-0.016472989400505598,-0.0006523955508253693,-0.003546429532340669,0.007891510287878828,-0.017591730517844826,-0.014151941739026258,-0.014558446735454162,-0.05961548391795309,0.0023382324996125527,0.003506297194377172,0.012657118428584552,-0.0039162958854279594,-0.0031474905147973143,-0.0031143021122171342,-0.005559002701823242,-0.023287381450095294,-0.012557247976251587,-0.004170402557917553,0.005757572222180603,0.010112162245339758,0.00012917429632942288,-0.008787058273827152,-0.011688173063440868,-0.009340040316837226,0.03743086920162926,1.1252620003215397e-05,-0.0035200175195052668,0.014737990063366109,0.4769802239172197,0.49833210282851825,1.0,-0.035163536189831764,0.06560099487210981,-0.03139486389877605,-0.09845996112793913,-0.01174526834742688,0.2548325141235068,0.2568913388325489,0.07013081606360098,0.20905569921147582,0.0017594530253966965,0.02911641424884114,-0.025507593697173384,0.03310888004384096,-0.024587987687718898,0.015041138833285183,-0.026946860782168444
DailyMeanTemperature,-0.052449432451657015,0.05587780206846256,0.05566468437916429,-0.03261945811204786,0.06221582147840894,0.09013080554819407,0.039825798549570544,-0.21426880345029053,-0.060246856034335196,0.011012165091895182,0.076777609422954,-0.2124477483703313,0.08125883672169747,0.08095250811429967,0.004005173225719392,0.007651078688217715,-0.013360147586571452,0.03131086250417471,-0.0157220732377604,-0.053005102120063104,0.019087719013355466,-0.06124710380938897,-0.013360147586571452,-0.00940045387488148,0.009730337776043249,0.011674089287929422,0.04587985897306841,0.0431046913931271,0.03992709936751123,0.04004262390410278,0.24878977589778437,-0.033378700892335064,-0.02083655515632385,-0.037471612002814084,0.07388341593776593,0.06610323685048815,0.07106393090603064,0.0841207501027255,0.02056969007429025,-0.015185617218157468,-0.028998345129603635,-0.05120531341425721,-0.04380306267055085,-0.061091603157743,0.08506650566727131,0.06860624611612923,0.04616737502188993,0.02424603859909744,0.026122575537903047,0.04978665044601755,0.08966005941777855,-0.001956562923875384,0.055162774721574666,-0.035163536189831764,1.0,0.9312312642280196,-0.058716276881548776,0.9723006327989526,0.05664971274765178,-0.12636767689275966,-0.06770720432504886,0.0890376726930181,-0.1637506560285589,-0.03885679718219215,0.21667994803391066,0.05289712403152446,0.21492882408176925,0.05878557690337524,-0.480565872679356,-0.20892763682262272
HourlyMinTemperature,-0.018419464135759785,0.054996795922750905,0.05249718172732178,-0.023396040203746422,0.05715571300201242,0.08318355652155666,0.019350716647012083,-0.16540902588840764,-0.043579156096579405,0.012764666783439762,0.0692735171342713,-0.1690982791205242,0.07600871130595498,0.07435097991715142,-0.0053205462353240075,-0.001407539387298175,-0.012131143293622334,0.03748225656392913,-0.007283917681053648,-0.0486624566835465,0.018860996390839813,-0.057183336393094884,-0.012131143293622334,-0.008291384545334046,0.01374578023906928,0.01230135594404698,0.04934208287706766,0.04556647763536428,0.044027800919793914,0.03527061974762176,0.21292906292858446,-0.024706149467242387,-0.016466216486670453,-0.026250213560002067,0.06337593930331406,0.05635931928252501,0.061237379632265394,0.07223784901980677,0.013726234445155187,-0.01726621406574226,-0.02980689243846912,-0.03649447604021772,-0.034940639619237254,-0.05274830804948102,0.08603694613753478,0.06664679816692884,0.04952645922139908,0.04561800105381358,0.02326477202725772,0.05308330406848633,0.09468209965347343,0.1303970303256543,0.1789549905571966,0.06560099487210981,0.9312312642280196,1.0,0.01688080747259661,0.8403056292389101,0.00028508882592792503,0.018393009351545087,0.037649284231784486,0.02917436419932946,0.011010524211810395,0.019824163335854857,0.253531479791672,0.04394545104110247,0.25283923279700254,0.050879341761786746,-0.4656996264317237,-0.20105574303790907
HDMinTemperature,0.032761700109522555,0.007032434114905985,0.005488899291989163,0.0016134232801130529,0.0007848246798161947,0.004461941993256307,0.0008667780129911477,0.043003304028725715,-0.0031511536136813807,0.002644544902841014,0.0005963864963756567,0.03609070286003138,0.004650927192439798,0.003006096693578609,-0.01066972511608822,-0.012523247524961083,0.004448770425034699,0.009515292271391085,0.011292672576529744,0.000805398285066062,0.011194502407425982,-0.0033620819626226307,0.004448770425034699,0.004273432445901766,0.010115491706377922,0.008410456110541328,0.0055323670707560025,-0.0028564961247867803,-0.002159126732404305,-0.0031809828277217867,0.0034383364995056458,0.003347804551238805,0.010797668803217152,0.002771646191563444,-0.029876434659369365,-0.029174153432428445,-0.029082177066379958,-0.030920668714384737,-0.008633684019637182,-0.008456215215237373,-0.007218015789784991,-0.0015948437484852116,-0.006956863748999745,-0.006162966818639466,0.002522942982494386,0.0002238600554550712,-0.005116841803656464,0.00835122661228538,-0.007439852551605016,-0.003783074680926108,0.010532453417643396,0.11512532288156047,0.12739889155598758,-0.03139486389877605,-0.058716276881548776,0.01688080747259661,1.0,-0.10224736489174241,-0.3003380801029713,0.044864291230157935,0.04952033248791362,-0.21678169242054224,0.002842257736479341,0.3098978761863383,0.030003461160402388,0.004392024194691914,0.03482484508126508,0.005347682099564643,-0.01631693598850544,-0.003797802700850248
HourlyMaxTemperature,-0.06805695998412499,0.046107553767261264,0.047571104880744015,-0.03311784353404263,0.05548447823602363,0.08600306583252502,0.045462536392222225,-0.239527789164895,-0.06788134802845004,0.00899530945626422,0.07043994171595243,-0.23522666420638194,0.07330654637910196,0.07349025539186983,0.003978571742005298,0.008528344581785368,-0.01316125933631913,0.029418598731814412,-0.015178384750244706,-0.05314595640688187,0.01775500628145371,-0.05952417527198116,-0.01316125933631913,-0.008413553554507095,0.011801046241707979,0.014897523373607922,0.04393094185875743,0.03870713109858702,0.035563798770452855,0.03611748521330775,0.25185415164075814,-0.03518666285315108,-0.0247584389791275,-0.03717127759456294,0.07733292841160473,0.06986770088615779,0.07429872462671415,0.08738208598904887,0.01963171602987393,-0.01720254576103655,-0.023668062424758267,-0.05883674777667477,-0.04834803408616713,-0.062071269764590396,0.07392401929221049,0.060109360591268646,0.03761049646891515,0.01163792041420942,0.021313772322966378,0.039600362759606746,0.07810560769862958,-0.07739106379028456,-0.0160242509020246,-0.09845996112793913,0.9723006327989526,0.8403056292389101,-0.10224736489174241,1.0,0.08796591731030014,-0.21760542011234255,-0.137303569216063,0.11897583550858108,-0.25632811838657316,-0.0688799852604898,0.1752799149803317,0.048501284198024845,0.17234433440861507,0.053220777750101804,-0.46201048729858624,-0.20230459108072618
HDMaxTemperature,-0.034876289295552955,-0.002362210002471011,-0.005216382948111249,0.012347840089393805,-0.011728395973242206,0.014190322908901683,0.0038362221304548555,-0.012228763882367872,0.0027941619112874095,0.014304284425899112,-0.008046638941497136,-0.013050686355966689,0.001063436880996665,0.0006765046876146556,-0.004558405882274339,-0.0030336535900731703,-0.004854588977608682,-0.001797594383838245,-0.002248820052728187,-0.008393446146843182,0.004720680578714488,-0.0011646535881837956,-0.004854588977608682,-0.007769217148291561,0.0011046895794653525,0.006900460786134342,-0.009867119603340814,0.0013506443496840484,0.0009177508518756883,0.0018747770495240782,0.006058372144834368,-0.0016813809977930636,-0.0008708789317163313,-0.0006907449246350362,-0.01631869169818675,-0.014195231371105834,-0.015325432851243308,-0.019430261801284505,-0.014204146970532705,-0.01707883608848918,-0.02388935529009476,-0.03758845957380474,-0.016185464683611678,-0.035231601077085915,-0.013312852479053748,-0.009829517911215795,-0.017607247859028192,-0.01021009826722042,-0.009708860553469315,-0.01524252337564778,-0.023686905907715952,-0.09115561549480754,-0.1041639283106632,-0.01174526834742688,0.05664971274765178,0.00028508882592792503,-0.3003380801029713,0.08796591731030014,1.0,-0.04774673631515024,-0.07436221575500422,0.1150000041828107,-0.02215890751223824,-0.07995216086539268,-0.06470362050999118,0.011070915321363704,-0.06928929329317388,0.009162123534612569,0.012144366237565745,-0.010710086661082655
DailyMeanWindspeed,0.0059728456973374535,-0.022811086436290984,-0.02418361401422848,0.019012969530515556,-0.032413720724518494,-0.016987862218519875,-0.04109049051172156,0.07579361046142273,0.024152164810842727,-0.007184001591702751,-0.037110512154682654,0.0698492192719182,-0.03359756505463705,-0.032546626862709115,-0.012830074205329112,-0.013785055250404884,-0.011099425797748861,-0.010146154024378773,0.014463820328350396,-0.010724784711399612,-0.034057445391301865,0.010376261947984943,-0.011099425797748861,-0.01043554592256376,-0.009208544312692803,-0.006633641857863959,-0.020038620107861126,-0.009189105073466979,-0.006265390146186294,-0.007818825745445977,-0.1096180474755077,-0.006567490575090397,-0.047027516138290225,0.02760755728967289,-0.015805493881626886,-0.012647635653247766,-0.014939844250133843,-0.01994231645832357,-0.03219149076706393,-0.014200197412932741,-0.003825538710553101,-0.008922320288159754,0.015679035882170005,0.0015092863745347982,-0.024926388077434965,-0.01528985252895837,-0.017143297600060867,0.01365383092300043,-0.006515993976953454,-0.018626354935421523,-0.05383885059576319,0.33289942937105543,0.30555965858211226,0.2548325141235068,-0.12636767689275966,0.018393009351545087,0.044864291230157935,-0.21760542011234255,-0.04774673631515024,1.0,0.9152836520756515,-0.011274563671529523,0.8206630476710879,0.12850092416720843,-0.11287533293154181,-0.023627731104107416,-0.10944314320934263,-0.026627399254173085,0.1941586378644454,0.10531558133120347
MaxHourlyMeanWindspeed,-0.0025149216243811703,-0.021945545238817248,-0.026671457963777956,0.03131729957681924,-0.038761152639153196,-0.00650153560063423,-0.04038996480115302,0.037947472008473586,0.024451804554490426,0.004325068970651892,-0.04039985017945081,0.030938669481688972,-0.030684071934818046,-0.03051770725352012,-0.025921966789911714,-0.02890470204760742,-0.010207158128928012,-0.006158351665906409,0.014224112240269936,-0.014431922452314824,-0.0295024561937253,0.009672200295127244,-0.010207158128928012,-0.012922850581399956,-0.0035648593713910317,0.0033304217300958393,-0.024045327766683767,-0.014845827218652612,-0.011041167482816949,-0.014764951779276923,-0.08392523663010876,-0.005197991677966511,-0.04668113117945601,0.029752304159240964,-0.01188817050386044,-0.009107766035705005,-0.011409780945835014,-0.01526512338065437,-0.04025930105469761,-0.026496790526650247,-0.020418962864572125,-0.02629757907733582,0.004575701919776057,-0.019593563904998574,-0.02998620507962363,-0.02051302340187812,-0.023830269656481887,0.009392611410580296,-0.014422034281531113,-0.02576428666609747,-0.05009527617022824,0.3582607625002492,0.33999094562780185,0.2568913388325489,-0.06770720432504886,0.037649284231784486,0.04952033248791362,-0.137303569216063,-0.07436221575500422,0.9152836520756515,1.0,0.1288949114761295,0.657801549555572,0.1107557182448019,-0.11402381489883791,-0.018609898391834412,-0.11021273543219735,-0.021632587481909247,0.15194834027801163,0.08647968845386865
HDMaxMeanWindspeed,-0.026847477634451517,-0.007932466093815548,-0.01457953296122316,0.03022457605355229,-0.021212478960998652,0.023899929056632734,-0.0002162342423911906,-0.034794101548542844,0.006351337100348462,0.034201957325240666,-0.015326820126814609,-0.03762071884713895,-0.004100262135680575,-0.004912149453069595,-0.020955903839133375,-0.021473372950633153,0.0020028927223270277,0.007983760518618332,0.006680717152277249,-0.00516403202072131,-0.0005761841225839144,0.0008092133708917935,0.0020028927223270277,-0.0018092137518260424,0.00473355650356667,0.013300466996705455,-0.014881326106630134,-0.0008221861349479323,0.0006224576824004754,-0.009696718245086765,0.03291014688922671,0.0001069383557934372,-0.010278669906016235,0.0068374634326793205,0.01429341068666947,0.014207068748829403,0.014265691274176637,0.01413535850950824,-0.021494677047526625,-0.02171269028282432,-0.011708861660609778,-0.02880917935296726,-0.015070004393806203,-0.02623327573304294,-0.013717776029265721,-0.011047699174915143,-0.012366803750458502,-0.01613141824083585,-0.01785341001758047,-0.01566813820983259,-0.006088925665372985,-0.042898909068545175,-0.030529942431077497,0.07013081606360098,0.0890376726930181,0.02917436419932946,-0.21678169242054224,0.11897583550858108,0.1150000041828107,-0.011274563671529523,0.1288949114761295,1.0,-0.049080472285837735,-0.3703670326295408,-0.03133177728339598,0.001069052489454339,-0.036155023248270676,7.479902970007907e-05,-0.02991315882535174,-0.015062027347722662
